lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0007263,0000661,0000060,0001006,0005190,0006582,0013065,001024,001,000,0256
0012013,0112830,0000701,0001229,0007644,0009999,0020258,001024,001,000,0256
0006933,0000541,0000050,0001005,0005170,0006192,0012684,001024,002,000,0256
0011611,0112841,0000691,0001217,0007985,0009729,0019307,001024,002,000,0256
0007254,0000511,0000050,0001006,0005189,0006582,0013054,001024,003,000,0256
0012152,0112851,0000701,0001226,0008436,0010169,0019938,001024,003,000,0256
0007274,0000672,0000070,0001006,0005190,0006592,0013095,001024,004,000,0256
0012855,0112859,0000771,0001224,0008767,0010670,0021531,001024,004,000,0256
0007204,0000661,0000060,0001006,0005180,0006553,0013004,001024,001,001,0256
0011382,0112888,0000711,0001222,0007895,0009488,0019477,001024,001,001,0256
0006943,0000501,0000050,0001005,0005170,0006182,0012684,001024,002,001,0256
0011652,0116340,0000692,0001248,0008215,0009779,0019667,001024,002,001,0256
0007213,0000661,0000070,0001006,0005190,0006562,0013014,001024,003,001,0256
0011913,0112845,0000731,0001219,0008236,0010019,0019757,001024,003,001,0256
0007244,0000571,0000050,0001006,0005200,0006572,0013085,001024,004,001,0256
0016081,0112857,0000692,0001221,0012603,0013926,0023364,001024,004,001,0256
0006893,0000501,0000050,0001005,0005160,0006172,0012644,001024,001,002,0256
0011472,0113037,0000691,0001250,0008316,0009398,0019296,001024,001,002,0256
0007204,0000671,0000060,0001006,0005189,0006562,0013005,001024,002,002,0256
0011351,0112951,0000711,0001222,0007745,0009488,0019307,001024,002,002,0256
0007214,0000561,0000050,0001006,0005190,0006563,0013024,001024,003,002,0256
0012023,0112853,0000702,0001221,0008826,0010279,0019827,001024,003,002,0256
0007214,0000651,0000050,0001006,0005190,0006563,0013035,001024,004,002,0256
0012033,0112849,0000702,0001216,0008346,0010149,0021030,001024,004,002,0256
