tid,wait_acq(ms),wait_rel(ms)
RUN 0
001,  0.000520  0.000225
001,  0.000100  0.000095
001,  0.000080  0.000078
001,  0.000073  0.000075
001,  0.000078  0.000085
001,  0.000080  0.000083
001,  0.000083  0.000075
001,  0.000070  0.000062
001,  0.000073  0.000077
001,  0.000082  0.000072
-----------------------------------------------------------------------------------------------

RUN 1
001,  0.000538  0.000183
001,  0.000075  0.000075
001,  0.000075  0.000073
001,  0.000075  0.000093
001,  0.000062  0.000075
001,  0.000075  0.000075
001,  0.000085  0.000077
001,  0.000077  0.000070
001,  0.000075  0.000070
001,  0.000072  0.000073
-----------------------------------------------------------------------------------------------

