tid,lock_impl_time(ms)
RUN 0
001,56229.402344
002,56161.250000
003,56381.992188
004,56152.269531
005,56141.375000
006,56197.648438
007,56416.410156
008,56317.753906
009,56129.898438
010,56200.839844
011,56100.492188
012,56341.507812
013,56285.773438
014,56333.187500
015,56124.531250
016,56215.433594
-----------------------------------------------------------------------------------------------

RUN 1
001,56245.011719
002,56186.597656
003,56332.429688
004,56230.285156
005,56246.449219
006,56091.078125
007,56526.589844
008,56526.058594
009,56128.710938
010,56296.320312
011,56032.890625
012,56319.296875
013,56280.628906
014,56094.921875
015,56002.437500
016,56191.457031
-----------------------------------------------------------------------------------------------

