tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,array_size(B),nodeID,run,lockNR
000,00000000,00440631,030,00326730,00011423,001024,000,000,00016384
001,00000000,00485516,030,00369827,00012506,001024,000,000,00016384
002,00000000,00444551,030,00336826,00011411,001024,000,000,00016384
003,00000000,00487282,030,00364324,00012534,001024,000,000,00016384
004,00000000,00485409,030,00362652,00012607,001024,000,000,00016384
005,00000000,00448801,030,00331875,00011449,001024,000,000,00016384
006,00000000,00434448,030,00332321,00011390,001024,000,000,00016384
007,00000000,00484488,030,00364583,00012626,001024,000,000,00016384
008,00000000,00440579,030,00333526,00011317,001024,000,000,00016384
009,00000000,00491054,030,00361538,00012690,001024,000,000,00016384
010,00000000,00488234,030,00371733,00012241,001024,000,000,00016384
011,00000000,00439879,030,00329574,00011494,001024,000,000,00016384
012,00000000,00443640,030,00337987,00011325,001024,000,000,00016384
013,00000000,00443198,030,00335225,00011315,001024,000,000,00016384
014,00000000,00488399,030,00363236,00012615,001024,000,000,00016384
015,00000000,00483661,030,00366908,00012531,001024,000,000,00016384
016,00000000,00441906,030,00333142,00011424,001024,000,000,00016384
017,00000000,00442046,030,00329503,00011352,001024,000,000,00016384
018,00000000,00439789,030,00333009,00011349,001024,000,000,00016384
019,00000000,00485273,030,00368978,00012531,001024,000,000,00016384
020,00000000,00489055,030,00365598,00012426,001024,000,000,00016384
021,00000000,00439520,030,00331708,00011421,001024,000,000,00016384
022,00000000,00440104,030,00326675,00011460,001024,000,000,00016384
023,00000000,00486876,030,00364798,00012540,001024,000,000,00016384
024,00000000,00440958,030,00327637,00011427,001024,000,000,00016384
025,00000000,00487329,030,00361750,00012557,001024,000,000,00016384
026,00000000,00487854,030,00366709,00012483,001024,000,000,00016384
027,00000000,00486171,030,00363984,00012473,001024,000,000,00016384
028,00000000,00443020,030,00329435,00011382,001024,000,000,00016384
029,00000000,00487502,030,00367171,00012567,001024,000,000,00016384
030,00000000,00442732,030,00329373,00011480,001024,000,000,00016384
031,00000000,00487170,030,00366712,00012463,001024,000,000,00016384
000,00000000,00516422,030,00412984,00013231,001024,001,000,00016384
001,00000000,00551021,030,00439923,00013958,001024,001,000,00016384
002,00000000,00550947,030,00452082,00013947,001024,001,000,00016384
003,00000000,00525264,030,00405577,00013136,001024,001,000,00016384
004,00000000,00548412,030,00434339,00014183,001024,001,000,00016384
005,00000000,00517280,030,00416468,00013241,001024,001,000,00016384
006,00000000,00518615,030,00418071,00013165,001024,001,000,00016384
007,00000000,00548830,030,00447492,00014062,001024,001,000,00016384
008,00000000,00510142,030,00404777,00013174,001024,001,000,00016384
009,00000000,00517796,030,00410069,00013275,001024,001,000,00016384
010,00000000,00547558,030,00444326,00014018,001024,001,000,00016384
011,00000000,00543235,030,00443355,00014044,001024,001,000,00016384
012,00000000,00514737,030,00411289,00013220,001024,001,000,00016384
013,00000000,00520269,030,00415556,00013128,001024,001,000,00016384
014,00000000,00551300,030,00435039,00014083,001024,001,000,00016384
015,00000000,00553097,030,00437856,00013987,001024,001,000,00016384
016,00000000,00548187,030,00442568,00014124,001024,001,000,00016384
017,00000000,00515759,030,00412478,00013224,001024,001,000,00016384
018,00000000,00519142,030,00407106,00013281,001024,001,000,00016384
019,00000000,00549084,030,00439872,00014046,001024,001,000,00016384
020,00000000,00547691,030,00440857,00014121,001024,001,000,00016384
021,00000000,00515430,030,00407133,00013212,001024,001,000,00016384
022,00000000,00518897,030,00411432,00013292,001024,001,000,00016384
023,00000000,00543663,030,00441405,00014002,001024,001,000,00016384
024,00000000,00517086,030,00418457,00013204,001024,001,000,00016384
025,00000000,00517785,030,00409506,00013344,001024,001,000,00016384
026,00000000,00546792,030,00439744,00014129,001024,001,000,00016384
027,00000000,00519473,030,00411740,00013150,001024,001,000,00016384
028,00000000,00548883,030,00439285,00014128,001024,001,000,00016384
029,00000000,00550865,030,00453341,00013885,001024,001,000,00016384
030,00000000,00544288,030,00442161,00014056,001024,001,000,00016384
031,00000000,00514166,030,00413352,00013123,001024,001,000,00016384
000,00000000,00508154,030,00413387,00013078,001024,002,000,00016384
001,00000000,00537981,030,00434562,00013673,001024,002,000,00016384
002,00000000,00514158,030,00411754,00012992,001024,002,000,00016384
003,00000000,00509396,030,00411405,00013098,001024,002,000,00016384
004,00000000,00530925,030,00435453,00013838,001024,002,000,00016384
005,00000000,00513659,030,00406773,00013122,001024,002,000,00016384
006,00000000,00541083,030,00430779,00013593,001024,002,000,00016384
007,00000000,00532413,030,00438907,00013588,001024,002,000,00016384
008,00000000,00511328,030,00412229,00013049,001024,002,000,00016384
009,00000000,00533022,030,00430429,00013659,001024,002,000,00016384
010,00000000,00511899,030,00410079,00012907,001024,002,000,00016384
011,00000000,00532823,030,00428449,00013734,001024,002,000,00016384
012,00000000,00506633,030,00409605,00013132,001024,002,000,00016384
013,00000000,00533379,030,00432866,00013791,001024,002,000,00016384
014,00000000,00504599,030,00411396,00013101,001024,002,000,00016384
015,00000000,00538382,030,00436803,00013580,001024,002,000,00016384
016,00000000,00511497,030,00414692,00013044,001024,002,000,00016384
017,00000000,00530519,030,00435672,00013730,001024,002,000,00016384
018,00000000,00510835,030,00415919,00012927,001024,002,000,00016384
019,00000000,00535529,030,00431369,00013641,001024,002,000,00016384
020,00000000,00507844,030,00404951,00013180,001024,002,000,00016384
021,00000000,00536493,030,00432226,00013746,001024,002,000,00016384
022,00000000,00530976,030,00427752,00013752,001024,002,000,00016384
023,00000000,00508945,030,00405486,00013132,001024,002,000,00016384
024,00000000,00535081,030,00439615,00013604,001024,002,000,00016384
025,00000000,00508319,030,00414681,00013153,001024,002,000,00016384
026,00000000,00512026,030,00410934,00012929,001024,002,000,00016384
027,00000000,00513095,030,00410468,00012957,001024,002,000,00016384
028,00000000,00527043,030,00438243,00013795,001024,002,000,00016384
029,00000000,00535238,030,00425477,00013671,001024,002,000,00016384
030,00000000,00511961,030,00408657,00013019,001024,002,000,00016384
031,00000000,00532990,030,00438743,00013624,001024,002,000,00016384
000,00000000,00401721,030,00312506,00010202,001024,003,000,00016384
001,00000000,00397760,030,00314353,00009876,001024,003,000,00016384
002,00000000,00401598,030,00321339,00010058,001024,003,000,00016384
003,00000000,00399165,030,00318068,00010152,001024,003,000,00016384
004,00000000,00391490,030,00314628,00009999,001024,003,000,00016384
005,00000000,00396635,030,00307948,00009983,001024,003,000,00016384
006,00000000,00397025,030,00315926,00010067,001024,003,000,00016384
007,00000000,00396103,030,00318700,00010107,001024,003,000,00016384
008,00000000,00392872,030,00315586,00009943,001024,003,000,00016384
009,00000000,00393382,030,00310323,00009849,001024,003,000,00016384
010,00000000,00393584,030,00305407,00010003,001024,003,000,00016384
011,00000000,00399304,030,00326396,00010096,001024,003,000,00016384
012,00000000,00402409,030,00316349,00010087,001024,003,000,00016384
013,00000000,00393110,030,00308976,00010038,001024,003,000,00016384
014,00000000,00401474,030,00320311,00010045,001024,003,000,00016384
015,00000000,00391301,030,00314494,00009898,001024,003,000,00016384
016,00000000,00402250,030,00322369,00010122,001024,003,000,00016384
017,00000000,00400480,030,00316827,00010197,001024,003,000,00016384
018,00000000,00404567,030,00317643,00010106,001024,003,000,00016384
019,00000000,00394187,030,00307255,00010037,001024,003,000,00016384
020,00000000,00394421,030,00313528,00009924,001024,003,000,00016384
021,00000000,00394269,030,00318117,00009886,001024,003,000,00016384
022,00000000,00399833,030,00309303,00010153,001024,003,000,00016384
