tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR
000,00165283,00165283,030,00179410,00000472,00000000,001024,000,000,00000512
001,00194603,00194603,030,00214371,00000564,00000000,001024,000,000,00000512
002,00192894,00192894,030,00212993,00000604,00000000,001024,000,000,00000512
003,00165100,00165100,030,00181058,00000454,00000000,001024,000,000,00000512
004,00164800,00164800,030,00179136,00000449,00000000,001024,000,000,00000512
005,00165470,00165470,030,00179315,00000487,00000000,001024,000,000,00000512
006,00165400,00165400,030,00179387,00000455,00000000,001024,000,000,00000512
007,00166794,00166794,030,00180971,00000468,00000000,001024,000,000,00000512
008,00193711,00193711,030,00214097,00000586,00000000,001024,000,000,00000512
009,00193661,00193661,030,00213847,00000551,00000000,001024,000,000,00000512
010,00193952,00193952,030,00214295,00000538,00000000,001024,000,000,00000512
011,00193000,00193000,030,00212316,00000513,00000000,001024,000,000,00000512
012,00193482,00193482,030,00213243,00000555,00000000,001024,000,000,00000512
013,00165700,00165700,030,00180095,00000461,00000000,001024,000,000,00000512
014,00165964,00165964,030,00180130,00000503,00000000,001024,000,000,00000512
015,00164262,00164262,030,00178918,00000473,00000000,001024,000,000,00000512
016,00194452,00194452,030,00215260,00000536,00000000,001024,000,000,00000512
017,00165554,00165554,030,00185487,00000455,00000000,001024,000,000,00000512
018,00192800,00192800,030,00212793,00000579,00000000,001024,000,000,00000512
019,00193200,00193200,030,00213044,00000561,00000000,001024,000,000,00000512
020,00193697,00193697,030,00216681,00000558,00000000,001024,000,000,00000512
021,00165000,00165000,030,00179192,00000492,00000000,001024,000,000,00000512
022,00164715,00164715,030,00178648,00000465,00000000,001024,000,000,00000512
023,00164797,00164797,030,00179000,00000461,00000000,001024,000,000,00000512
024,00192797,00192797,030,00212655,00000586,00000000,001024,000,000,00000512
025,00192699,00192699,030,00212966,00000569,00000000,001024,000,000,00000512
026,00192900,00192900,030,00212761,00000544,00000000,001024,000,000,00000512
027,00165200,00165200,030,00178883,00000501,00000000,001024,000,000,00000512
028,00165000,00165000,030,00179120,00000463,00000000,001024,000,000,00000512
029,00194000,00194000,030,00213619,00000594,00000000,001024,000,000,00000512
030,00192073,00192073,030,00211937,00000539,00000000,001024,000,000,00000512
031,00164359,00164359,030,00178864,00000530,00000000,001024,000,000,00000512
000,00180868,00180868,030,00187602,00000932,00000000,001024,001,000,00000512
001,00182292,00182292,030,00189180,00000943,00000000,001024,001,000,00000512
002,00183100,00183100,030,00190129,00000929,00000000,001024,001,000,00000512
003,00182145,00182145,030,00189098,00000980,00000000,001024,001,000,00000512
004,00171800,00171800,030,00177793,00000882,00000000,001024,001,000,00000512
005,00170800,00170800,030,00177899,00000907,00000000,001024,001,000,00000512
006,00183083,00183083,030,00190127,00000928,00000000,001024,001,000,00000512
007,00183427,00183427,030,00190346,00000933,00000000,001024,001,000,00000512
008,00170500,00170500,030,00176701,00000855,00000000,001024,001,000,00000512
009,00182941,00182941,030,00190977,00000918,00000000,001024,001,000,00000512
010,00182400,00182400,030,00189918,00000919,00000000,001024,001,000,00000512
011,00171200,00171200,030,00177228,00000851,00000000,001024,001,000,00000512
012,00171043,00171043,030,00177137,00000879,00000000,001024,001,000,00000512
013,00171600,00171600,030,00177554,00000886,00000000,001024,001,000,00000512
014,00171023,00171023,030,00178090,00000941,00000000,001024,001,000,00000512
015,00171468,00171468,030,00177892,00000852,00000000,001024,001,000,00000512
016,00182200,00182200,030,00189203,00000918,00000000,001024,001,000,00000512
017,00171700,00171700,030,00177842,00000919,00000000,001024,001,000,00000512
018,00170600,00170600,030,00176589,00000915,00000000,001024,001,000,00000512
019,00180793,00180793,030,00187823,00000997,00000000,001024,001,000,00000512
020,00170200,00170200,030,00176267,00000859,00000000,001024,001,000,00000512
021,00181465,00181465,030,00188267,00000966,00000000,001024,001,000,00000512
022,00169200,00169200,030,00175093,00000873,00000000,001024,001,000,00000512
023,00182500,00182500,030,00190806,00000985,00000000,001024,001,000,00000512
024,00171200,00171200,030,00176979,00000896,00000000,001024,001,000,00000512
025,00181677,00181677,030,00188548,00000958,00000000,001024,001,000,00000512
026,00181585,00181585,030,00188366,00000979,00000000,001024,001,000,00000512
027,00181800,00181800,030,00188611,00000993,00000000,001024,001,000,00000512
028,00169691,00169691,030,00175663,00000865,00000000,001024,001,000,00000512
029,00171065,00171065,030,00176995,00000869,00000000,001024,001,000,00000512
030,00181600,00181600,030,00188352,00000957,00000000,001024,001,000,00000512
031,00171800,00171800,030,00177924,00000807,00000000,001024,001,000,00000512
000,00221400,00221400,030,00230154,00001304,00000000,001024,002,000,00000512
001,00222300,00222300,030,00230398,00001287,00000000,001024,002,000,00000512
002,00221257,00221257,030,00229661,00001282,00000000,001024,002,000,00000512
003,00221720,00221720,030,00229927,00001340,00000000,001024,002,000,00000512
004,00222500,00222500,030,00231452,00001262,00000000,001024,002,000,00000512
005,00222864,00222864,030,00231075,00001353,00000000,001024,002,000,00000512
006,00222100,00222100,030,00230188,00001325,00000000,001024,002,000,00000512
007,00222540,00222540,030,00230819,00001327,00000000,001024,002,000,00000512
008,00221300,00221300,030,00229448,00001403,00000000,001024,002,000,00000512
009,00220442,00220442,030,00229118,00001344,00000000,001024,002,000,00000512
010,00222903,00222903,030,00230995,00001249,00000000,001024,002,000,00000512
011,00221600,00221600,030,00229832,00001330,00000000,001024,002,000,00000512
012,00221521,00221521,030,00229389,00001300,00000000,001024,002,000,00000512
013,00223297,00223297,030,00232662,00001361,00000000,001024,002,000,00000512
014,00222200,00222200,030,00230422,00001381,00000000,001024,002,000,00000512
015,00222400,00222400,030,00230361,00001303,00000000,001024,002,000,00000512
016,00221100,00221100,030,00229548,00001275,00000000,001024,002,000,00000512
017,00220966,00220966,030,00229268,00001268,00000000,001024,002,000,00000512
018,00220983,00220983,030,00229275,00001315,00000000,001024,002,000,00000512
019,00221300,00221300,030,00229392,00001302,00000000,001024,002,000,00000512
020,00222300,00222300,030,00230362,00001315,00000000,001024,002,000,00000512
021,00222327,00222327,030,00230166,00001278,00000000,001024,002,000,00000512
022,00220924,00220924,030,00229967,00001319,00000000,001024,002,000,00000512
023,00222700,00222700,030,00230901,00001329,00000000,001024,002,000,00000512
024,00220970,00220970,030,00229171,00001347,00000000,001024,002,000,00000512
025,00219700,00219700,030,00228541,00001322,00000000,001024,002,000,00000512
026,00222600,00222600,030,00230469,00001331,00000000,001024,002,000,00000512
027,00221800,00221800,030,00229619,00001362,00000000,001024,002,000,00000512
028,00221136,00221136,030,00229144,00001290,00000000,001024,002,000,00000512
029,00222400,00222400,030,00230279,00001249,00000000,001024,002,000,00000512
030,00221400,00221400,030,00230655,00001367,00000000,001024,002,000,00000512
031,00221577,00221577,030,00229550,00001329,00000000,001024,002,000,00000512
000,00174869,00174869,030,00181131,00000952,00000000,001024,003,000,00000512
001,00178544,00178544,030,00184998,00000931,00000000,001024,003,000,00000512
002,00179900,00179900,030,00186866,00000912,00000000,001024,003,000,00000512
003,00179900,00179900,030,00186406,00000950,00000000,001024,003,000,00000512
004,00176000,00176000,030,00182672,00000932,00000000,001024,003,000,00000512
005,00180137,00180137,030,00187024,00000988,00000000,001024,003,000,00000512
006,00175800,00175800,030,00181873,00000920,00000000,001024,003,000,00000512
