lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0000000,0000320,0000030,0001006,0023775,0011451,0023174,0000018,001024,000,000,16384
0000000,0003901,0000672,0001722,0062508,0026941,0062187,0002733,001024,000,000,16384
0000000,0000311,0000030,0001006,0023645,0011612,0023114,0000018,001024,001,000,16384
0000000,0003836,0000662,0001705,0057899,0025879,0057548,0002677,001024,001,000,16384
0000000,0000311,0000030,0001008,0031148,0013025,0030487,0000022,001024,002,000,16384
0000000,0002853,0000942,0001616,0064291,0027742,0063910,0001797,001024,002,000,16384
0000000,0000320,0000030,0001006,0023714,0011442,0023104,0000018,001024,000,001,16384
0000000,0003906,0000682,0001729,0064492,0027593,0064182,0002762,001024,000,001,16384
0000000,0000311,0000030,0001006,0023644,0011562,0023104,0000018,001024,001,001,16384
0000000,0003847,0000682,0001706,0059532,0026069,0059091,0002703,001024,001,001,16384
0000000,0000320,0000030,0001008,0031540,0013125,0030868,0000022,001024,002,001,16384
0000000,0002847,0000891,0001619,0062167,0027502,0061857,0001790,001024,002,001,16384
0000000,0000311,0000030,0001006,0022152,0010930,0021541,0000017,001024,000,002,16384
0000000,0003931,0000682,0001703,0061306,0026671,0060905,0002760,001024,000,002,16384
0000000,0000320,0000030,0001006,0023254,0011382,0022732,0000018,001024,001,002,16384
0000000,0003906,0000671,0001708,0064561,0027211,0064090,0002760,001024,001,002,16384
0000000,0000320,0000030,0001008,0031469,0012985,0030808,0000022,001024,002,002,16384
0000000,0002836,0000912,0001606,0063359,0027812,0062998,0001771,001024,002,002,16384
