tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_ac(ms),wait_rel(ms),array_size(B)
RUN 0
000, 249045328,249045328, 6679.038574,      30.000,29114.128906,17527.957031,               0
-------------------------------------------------------------------------------------------------------

RUN 1
000, 250148217,250148217, 6677.899414,      30.000,29114.914062,17528.960938,               0
-------------------------------------------------------------------------------------------------------

RUN 2
000, 250152818,250152818, 6678.166992,      30.000,29115.279297,17528.593750,               0
-------------------------------------------------------------------------------------------------------

RUN 3
000, 250156590,250156590, 6678.387207,      30.000,29113.900391,17529.087891,               0
-------------------------------------------------------------------------------------------------------

RUN 4
000, 250152118,250152118, 6678.265137,      30.000,29114.753906,17528.796875,               0
-------------------------------------------------------------------------------------------------------

