tid,lock_impl_time(ms)
RUN 0
001,   226.060
002,   119.121
003,   158.750
004,   161.572
005,    30.709
006,    88.939
007,   115.768
008,   117.301
010,   193.249
009,    58.130
013,   100.104
012,    80.659
011,   173.315
016,    50.849
014,   158.126
015,    56.515
-----------------------------------------------------------------------------------------------

RUN 1
001,   227.334
002,   121.246
003,   157.573
004,   181.345
005,    32.548
006,   142.306
007,   172.738
008,   140.001
010,   144.648
009,    48.417
013,    87.959
012,    59.096
011,   187.764
016,    63.844
014,    76.384
015,    81.833
-----------------------------------------------------------------------------------------------

RUN 2
001,   238.780
002,   144.157
003,   182.959
004,   172.288
005,     8.752
006,    94.496
007,   131.277
008,   125.778
010,   184.379
009,    72.238
013,   134.882
012,    30.059
011,    96.919
016,    54.287
014,   196.430
015,    98.369
-----------------------------------------------------------------------------------------------

RUN 3
001,   178.372
002,    97.435
003,    83.208
004,    89.697
005,     4.165
006,   180.455
007,   102.195
008,   227.199
010,   100.877
009,   164.887
013,   175.452
012,    42.764
011,   120.893
016,   218.697
014,    60.857
015,   103.893
-----------------------------------------------------------------------------------------------

RUN 4
001,   163.671
002,   172.160
003,   158.529
004,    76.902
005,    11.702
006,   205.220
007,    84.671
008,   231.485
010,   132.963
009,   125.431
013,   184.700
012,    72.962
011,   171.900
016,    82.161
014,    23.155
015,    77.388
-----------------------------------------------------------------------------------------------

