lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0000000,0000430,0000040,0001006,0006403,0007585,0006843,0000015,001024,000,000,16384
0000000,0004026,0000321,0001278,0016100,0015489,0016882,0003004,001024,000,000,16384
0000000,0000410,0000050,0001006,0005982,0007484,0006282,0000015,001024,001,000,16384
0000000,0003889,0000330,0001264,0014186,0015088,0014999,0002868,001024,001,000,16384
0000000,0000421,0000041,0001006,0005229,0006713,0005260,0000013,001024,002,000,16384
0000000,0002174,0000431,0001119,0009679,0014197,0009628,0001165,001024,002,000,16384
0000000,0000401,0000050,0001006,0005951,0007594,0006221,0000015,001024,003,000,16384
0000000,0003868,0000431,0001262,0020519,0016892,0021530,0002846,001024,003,000,16384
0000000,0000430,0000040,0001006,0005530,0006773,0005751,0000014,001024,000,001,16384
0000000,0004807,0000321,0001312,0013486,0014117,0014247,0003769,001024,000,001,16384
0000000,0000481,0000041,0001006,0005160,0006462,0005200,0000013,001024,001,001,16384
0000000,0004193,0000411,0001254,0009077,0013144,0009267,0003164,001024,001,001,16384
0000000,0000420,0000041,0001006,0005571,0007104,0005740,0000014,001024,002,001,16384
0000000,0004575,0000330,0001294,0011502,0013816,0012153,0003553,001024,002,001,16384
0000000,0000400,0000050,0001007,0007013,0007945,0007484,0000017,001024,003,001,16384
0000000,0002826,0000441,0001180,0019277,0016391,0020208,0001831,001024,003,001,16384
0000000,0000421,0000040,0001006,0006452,0007495,0006893,0000015,001024,000,002,16384
0000000,0004031,0000321,0001278,0016391,0015679,0017223,0003011,001024,000,002,16384
0000000,0000471,0000041,0001005,0005210,0006613,0005250,0000013,001024,001,002,16384
0000000,0002187,0000440,0001124,0010540,0014497,0010810,0001175,001024,001,002,16384
0000000,0000410,0000050,0001006,0005942,0007464,0006201,0000015,001024,002,002,16384
0000000,0003851,0000321,0001258,0013255,0014918,0014106,0002829,001024,002,002,16384
0000000,0000411,0000050,0001006,0005961,0007464,0006222,0000015,001024,003,002,16384
0000000,0003841,0000431,0001258,0019818,0016601,0020819,0002819,001024,003,002,16384
