lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR,pinning
0018304,0001016,0000451,0001036,0009207,0009568,0014537,0000000,001024,001,002,0128,02
0006052,0000271,0000030,0001005,0004929,0005130,0007354,0000000,001024,002,002,0128,02
0018004,0001016,0000451,0001036,0008846,0008996,0013576,0000000,001024,002,002,0128,02
0005962,0000271,0000030,0001005,0004969,0005149,0007434,0000000,001024,003,002,0128,02
0018394,0001016,0000451,0001036,0009278,0009548,0014316,0000000,001024,003,002,0128,02
0003326,0000271,0000030,0001002,0002024,0002415,0004228,0000000,001024,000,000,0512,02
0007775,0001005,0000280,0001022,0002886,0003587,0007354,0000000,001024,000,000,0512,02
0006121,0000271,0000030,0001005,0004940,0005230,0007414,0000000,001024,001,000,0512,02
0013145,0001011,0000291,0001025,0009328,0009618,0014026,0000000,001024,001,000,0512,02
0006141,0000271,0000030,0001005,0004969,0005259,0007434,0000000,001024,002,000,0512,02
0013115,0001011,0000291,0001025,0009327,0009668,0014497,0000000,001024,002,000,0512,02
0006131,0000271,0000030,0001005,0004959,0005250,0007424,0000000,001024,003,000,0512,02
0013245,0001011,0000290,0001025,0009147,0010099,0014336,0000000,001024,003,000,0512,02
0003246,0000271,0000030,0001002,0002023,0002344,0004228,0000000,001024,000,001,0512,02
0007605,0001005,0000280,0001022,0002795,0003427,0007314,0000000,001024,000,001,0512,02
0006101,0000271,0000030,0001005,0004949,0005189,0007384,0000000,001024,001,001,0512,02
0012894,0001011,0000290,0001025,0008426,0009107,0013315,0000000,001024,001,001,0512,02
0006092,0000271,0000030,0001005,0004940,0005180,0007364,0000000,001024,002,001,0512,02
0013175,0001011,0000290,0001025,0009337,0009728,0014266,0000000,001024,002,001,0512,02
0006111,0000271,0000030,0001005,0004959,0005200,0007334,0000000,001024,003,001,0512,02
0013195,0001011,0000290,0001026,0009077,0009438,0014196,0000000,001024,003,001,0512,02
0003206,0000271,0000030,0001002,0002024,0002345,0004238,0000000,001024,000,002,0512,02
0007514,0001005,0000281,0001022,0002786,0003437,0007675,0000000,001024,000,002,0512,02
0006071,0000271,0000030,0001005,0004919,0005160,0007314,0000000,001024,001,002,0512,02
0013245,0001011,0000290,0001025,0008556,0009918,0014156,0000000,001024,001,002,0512,02
0006102,0000271,0000030,0001005,0004939,0005189,0007324,0000000,001024,002,002,0512,02
0013034,0001011,0000290,0001025,0008396,0009077,0014226,0000000,001024,002,002,0512,02
0006071,0000271,0000030,0001005,0004960,0005189,0007434,0000000,001024,003,002,0512,02
0013205,0001011,0000291,0001025,0009247,0009859,0014136,0000000,001024,003,002,0512,02
