lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0004188,0000260,0000050,0001003,0002856,0003357,0003316,0000000,001024,000,000,0512
0007083,0006325,0003497,0001604,0004238,0005230,0004969,0000000,001024,000,000,0512
0006732,0000281,0000060,0001005,0005370,0006302,0005871,0000000,001024,001,000,0512
0010751,0009609,0003156,0002356,0008757,0009879,0009468,0000000,001024,001,000,0512
0006172,0000300,0000070,0001005,0005029,0005690,0005380,0000000,001024,002,000,0512
0008977,0008939,0002825,0002228,0007044,0007884,0007374,0000000,001024,002,000,0512
0006783,0000380,0000060,0001005,0005230,0005791,0005781,0000000,001024,003,000,0512
0009889,0009479,0003697,0002284,0007294,0008075,0007855,0000000,001024,003,000,0512
0004188,0000241,0000050,0001003,0002856,0003367,0003307,0000000,001024,000,001,0512
0006883,0006339,0003467,0001669,0004369,0005150,0004990,0000000,001024,000,001,0512
0006733,0000300,0000060,0001005,0005370,0006312,0005881,0000000,001024,001,001,0512
0011011,0009567,0003206,0002347,0008917,0010249,0009427,0000000,001024,001,001,0512
0006181,0000301,0000070,0001005,0005019,0005690,0005370,0000000,001024,002,001,0512
0008957,0008833,0002886,0002213,0006882,0007965,0007294,0000000,001024,002,001,0512
0006792,0000361,0000050,0001005,0005230,0005801,0005781,0000000,001024,003,001,0512
0010099,0009410,0003767,0002272,0007223,0008176,0007864,0000000,001024,003,001,0512
0004198,0000250,0000050,0001003,0002865,0003376,0003316,0000000,001024,000,002,0512
0007083,0006315,0003337,0001613,0004368,0005170,0004979,0000000,001024,000,002,0512
0006733,0000271,0000060,0001005,0005370,0006312,0005871,0000000,001024,001,002,0512
0010751,0009395,0003146,0002325,0009007,0009959,0009548,0000000,001024,001,002,0512
0006172,0000280,0000070,0001005,0005010,0005681,0005361,0000000,001024,002,002,0512
0009027,0008773,0002886,0002216,0006793,0007985,0007243,0000000,001024,002,002,0512
0006793,0000380,0000060,0001005,0005230,0005801,0005781,0000000,001024,003,002,0512
0010109,0009447,0003577,0002288,0007184,0008205,0007935,0000000,001024,003,002,0512
