lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0040566,0000310,0000050,0001037,0035527,0040115,0034996,0000000,001024,000,000,0512
0120677,0001120,0000441,0001223,0074470,0074190,0074531,0000000,001024,000,000,0512
0035827,0000321,0000060,0001026,0010640,0034806,0006021,0000000,001024,001,000,0512
0117833,0001119,0000371,0001244,0043262,0050796,0041648,0000000,001024,001,000,0512
0036178,0000481,0000071,0001031,0009799,0035537,0013455,0000000,001024,002,000,0512
0126377,0001125,0000420,0001215,0044504,0051466,0046828,0000000,001024,002,000,0512
0035386,0000320,0000050,0001026,0009808,0034404,0005962,0000000,001024,003,000,0512
0109275,0001111,0000390,0001248,0043432,0050746,0041638,0000000,001024,003,000,0512
0004358,0000320,0000060,0001003,0002896,0003437,0003366,0000000,001024,000,001,0512
0009178,0001008,0000331,0001028,0004478,0005170,0005179,0000000,001024,000,001,0512
0007143,0000311,0000060,0001006,0006111,0006723,0006583,0000000,001024,001,001,0512
0016611,0001016,0000441,0001028,0019026,0015119,0021520,0000000,001024,001,001,0512
0006472,0000471,0000070,0001005,0005099,0005881,0005431,0000000,001024,002,001,0512
0013516,0001012,0000411,0001039,0008767,0009398,0009217,0000000,001024,002,001,0512
0006733,0000321,0000060,0001005,0005180,0005811,0005721,0000000,001024,003,001,0512
0012563,0001012,0000331,0001033,0007293,0007924,0007865,0000000,001024,003,001,0512
0041228,0000311,0000060,0001038,0036108,0040786,0035397,0000000,001024,000,002,0512
0124695,0001124,0000441,0001231,0076785,0076064,0076404,0000000,001024,000,002,0512
0035908,0000331,0000060,0001026,0010249,0034916,0005991,0000000,001024,001,002,0512
0114486,0001121,0000380,0001255,0044394,0051888,0042701,0000000,001024,001,002,0512
0036769,0000481,0000071,0001031,0009949,0036128,0015018,0000000,001024,002,002,0512
0127579,0001127,0000421,0001221,0045536,0052969,0047769,0000000,001024,002,002,0512
0036448,0000311,0000050,0001027,0011963,0035436,0006042,0000000,001024,003,002,0512
0123653,0001124,0000390,0001252,0044353,0051848,0042831,0000000,001024,003,002,0512
