tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,array_size(B),nodeID,run,lockNR
000,00000000,00187348,010,00088322,00005617,001024,000,000,00016384
001,00000000,00185025,010,00087737,00005530,001024,000,000,00016384
002,00000000,00185092,010,00086999,00005628,001024,000,000,00016384
003,00000000,00189772,010,00089586,00005716,001024,000,000,00016384
004,00000000,00186649,010,00087681,00005671,001024,000,000,00016384
005,00000000,00177777,010,00083778,00005470,001024,000,000,00016384
006,00000000,00185684,010,00087549,00005617,001024,000,000,00016384
007,00000000,00180882,010,00084957,00005462,001024,000,000,00016384
008,00000000,00188127,010,00089100,00005619,001024,000,000,00016384
009,00000000,00200025,010,00094263,00006008,001024,000,000,00016384
010,00000000,00187506,010,00088577,00005778,001024,000,000,00016384
011,00000000,00188384,010,00089183,00005696,001024,000,000,00016384
012,00000000,00180643,010,00085298,00005414,001024,000,000,00016384
013,00000000,00185875,010,00087987,00005525,001024,000,000,00016384
014,00000000,00194736,010,00092030,00005856,001024,000,000,00016384
015,00000000,00179333,010,00084894,00005410,001024,000,000,00016384
016,00000000,00177337,010,00083484,00005260,001024,000,000,00016384
017,00000000,00199658,010,00093865,00006181,001024,000,000,00016384
018,00000000,00187020,010,00087855,00005651,001024,000,000,00016384
019,00000000,00187014,010,00087933,00005628,001024,000,000,00016384
020,00000000,00190087,010,00089567,00005582,001024,000,000,00016384
021,00000000,00190884,010,00090142,00005707,001024,000,000,00016384
022,00000000,00194575,010,00091833,00005812,001024,000,000,00016384
023,00000000,00182817,010,00086291,00005569,001024,000,000,00016384
024,00000000,00180529,010,00085470,00005417,001024,000,000,00016384
025,00000000,00196838,010,00092640,00005858,001024,000,000,00016384
026,00000000,00186967,010,00087694,00005742,001024,000,000,00016384
027,00000000,00185897,010,00087717,00005742,001024,000,000,00016384
028,00000000,00179043,010,00084389,00005361,001024,000,000,00016384
029,00000000,00194035,010,00091127,00005880,001024,000,000,00016384
030,00000000,00192513,010,00090670,00005939,001024,000,000,00016384
031,00000000,00191687,010,00090489,00005649,001024,000,000,00016384
000,00000000,00187023,010,00088144,00005565,001024,000,001,00016384
001,00000000,00185914,010,00087842,00005648,001024,000,001,00016384
002,00000000,00188569,010,00089073,00005600,001024,000,001,00016384
003,00000000,00187634,010,00088785,00005742,001024,000,001,00016384
004,00000000,00190651,010,00090206,00005757,001024,000,001,00016384
005,00000000,00177168,010,00083372,00005283,001024,000,001,00016384
006,00000000,00189979,010,00089566,00005583,001024,000,001,00016384
007,00000000,00188950,010,00089131,00005773,001024,000,001,00016384
008,00000000,00188003,010,00088693,00005676,001024,000,001,00016384
009,00000000,00183400,010,00086221,00005517,001024,000,001,00016384
010,00000000,00193116,010,00091362,00005971,001024,000,001,00016384
011,00000000,00197815,010,00092966,00006052,001024,000,001,00016384
012,00000000,00191777,010,00090327,00005762,001024,000,001,00016384
013,00000000,00183502,010,00086284,00005632,001024,000,001,00016384
014,00000000,00185507,010,00087366,00005649,001024,000,001,00016384
015,00000000,00184084,010,00086662,00005595,001024,000,001,00016384
016,00000000,00191283,010,00090510,00005814,001024,000,001,00016384
017,00000000,00196078,010,00092355,00005917,001024,000,001,00016384
018,00000000,00190975,010,00089956,00005759,001024,000,001,00016384
019,00000000,00178920,010,00084567,00005358,001024,000,001,00016384
020,00000000,00194781,010,00092226,00005909,001024,000,001,00016384
021,00000000,00185419,010,00087509,00005574,001024,000,001,00016384
022,00000000,00188308,010,00088702,00005768,001024,000,001,00016384
023,00000000,00191393,010,00090004,00005800,001024,000,001,00016384
024,00000000,00172697,010,00081516,00005258,001024,000,001,00016384
025,00000000,00181269,010,00085287,00005683,001024,000,001,00016384
026,00000000,00183117,010,00086506,00005701,001024,000,001,00016384
027,00000000,00187180,010,00088387,00005588,001024,000,001,00016384
028,00000000,00185203,010,00087382,00005580,001024,000,001,00016384
029,00000000,00190732,010,00090387,00005613,001024,000,001,00016384
030,00000000,00186808,010,00087921,00005696,001024,000,001,00016384
031,00000000,00182414,010,00085903,00005490,001024,000,001,00016384
000,00000000,00188519,010,00088650,00005835,001024,000,002,00016384
001,00000000,00188696,010,00088896,00005684,001024,000,002,00016384
002,00000000,00184088,010,00086779,00005571,001024,000,002,00016384
003,00000000,00183773,010,00087010,00005542,001024,000,002,00016384
004,00000000,00193231,010,00091243,00005911,001024,000,002,00016384
005,00000000,00192943,010,00090625,00005842,001024,000,002,00016384
006,00000000,00184682,010,00087131,00005583,001024,000,002,00016384
007,00000000,00182867,010,00086295,00005526,001024,000,002,00016384
008,00000000,00191496,010,00090190,00005745,001024,000,002,00016384
009,00000000,00187855,010,00088219,00005659,001024,000,002,00016384
010,00000000,00190319,010,00089665,00005683,001024,000,002,00016384
011,00000000,00190393,010,00089681,00005699,001024,000,002,00016384
012,00000000,00188175,010,00088727,00005768,001024,000,002,00016384
013,00000000,00187548,010,00088305,00005654,001024,000,002,00016384
014,00000000,00190061,010,00089490,00005787,001024,000,002,00016384
015,00000000,00188924,010,00088997,00005628,001024,000,002,00016384
016,00000000,00191271,010,00090141,00005806,001024,000,002,00016384
