tid,wait_acq(ms),wait_rel(ms)
RUN 0
001,  0.000633,  0.000513
001,  0.000172,  0.000187
001,  0.000123,  0.000125
001,  0.000127,  0.000123
001,  0.000142,  0.000125
001,  0.000137,  0.000137
001,  0.000123,  0.000128
001,  0.000113,  0.000125
001,  0.000137,  0.000135
001,  0.000122,  0.000135
-----------------------------------------------------------------------------------------------

RUN 1
001,  0.000202,  0.000172
001,  0.000127,  0.000123
001,  0.000165,  0.000130
001,  0.000117,  0.000118
001,  0.000122,  0.000123
001,  0.000125,  0.000120
001,  0.000122,  0.000117
001,  0.000135,  0.000133
001,  0.000123,  0.000117
001,  0.000125,  0.000122
-----------------------------------------------------------------------------------------------

