lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0013115,0000210,0000030,0004328,0008927,0012183,0009407,001024,001,000,0001
0027171,0000511,0000040,0034122,0015068,0018454,0015379,001024,001,000,0001
0015970,0000220,0000030,0005396,0015539,0015479,0016511,001024,002,000,0001
0021511,0000341,0000050,0044274,0024667,0020669,0026019,001024,002,000,0001
0012954,0000230,0000030,0004225,0009117,0012123,0009498,001024,003,000,0001
0018294,0000331,0000041,0032267,0014737,0017323,0015098,001024,003,000,0001
0016020,0000210,0000030,0005384,0015740,0015539,0016702,001024,004,000,0001
0022423,0000351,0000050,0045763,0025027,0021310,0026360,001024,004,000,0001
0013515,0000210,0000030,0004425,0009227,0012554,0009698,001024,001,001,0001
0027652,0000541,0000040,0035155,0015690,0019266,0015629,001024,001,001,0001
0015760,0000211,0000030,0005309,0014878,0015269,0015700,001024,002,001,0001
0021570,0000340,0000050,0043526,0023103,0020729,0024015,001024,002,001,0001
0013305,0000220,0000030,0004242,0009308,0012474,0009678,001024,003,001,0001
0019537,0000321,0000041,0034009,0014747,0018625,0014828,001024,003,001,0001
0016190,0000211,0000030,0005389,0015569,0015690,0016501,001024,004,001,0001
0024236,0000350,0000040,0045175,0024245,0022573,0025568,001024,004,001,0001
0014337,0000211,0000030,0004443,0009878,0013395,0010350,001024,001,002,0001
0027792,0000521,0000040,0036145,0017123,0022352,0017533,001024,001,002,0001
0016010,0000211,0000030,0005308,0014708,0015500,0015529,001024,002,002,0001
0023545,0000340,0000040,0044948,0023825,0022913,0024717,001024,002,002,0001
0014157,0000230,0000030,0004351,0009959,0013335,0010319,001024,003,002,0001
0023154,0000340,0000041,0034740,0016932,0022262,0017042,001024,003,002,0001
0016171,0000210,0000030,0005391,0015078,0015680,0015930,001024,004,002,0001
0024196,0000351,0000040,0044545,0025037,0023384,0026079,001024,004,002,0001
0015770,0000210,0000030,0005264,0014628,0015269,0015429,001024,001,003,0001
0023534,0000341,0000040,0043589,0022392,0022994,0023234,001024,001,003,0001
0013756,0000210,0000030,0004518,0009468,0012794,0009939,001024,002,003,0001
0028123,0000531,0000050,0037098,0017252,0022522,0017654,001024,002,003,0001
0015950,0000210,0000030,0005310,0014928,0015459,0015800,001024,003,003,0001
0024055,0000351,0000050,0043829,0023264,0023374,0024536,001024,003,003,0001
0013556,0000221,0000030,0004356,0009528,0012724,0009908,001024,004,003,0001
0023274,0000340,0000041,0034744,0017093,0022392,0017303,001024,004,003,0001
0015850,0000201,0000030,0005228,0014678,0015349,0015480,001024,001,004,0001
0022132,0000340,0000040,0043112,0022222,0021470,0022973,001024,001,004,0001
0013485,0000210,0000030,0004531,0009317,0012514,0009769,001024,002,004,0001
0027491,0000521,0000050,0037195,0016170,0020819,0016542,001024,002,004,0001
0013585,0000230,0000030,0004383,0008987,0012233,0009278,001024,003,004,0001
0024286,0000381,0000050,0035615,0015659,0020519,0015850,001024,003,004,0001
0016210,0000210,0000030,0005353,0015169,0015709,0016040,001024,004,004,0001
0024747,0000360,0000050,0043988,0023254,0023624,0023744,001024,004,004,0001
0007043,0000180,0000020,0001007,0006152,0006542,0006622,001024,001,000,0512
0016652,0000280,0000050,0001093,0020488,0016110,0023936,001024,001,000,0512
0006863,0000190,0000020,0001005,0005220,0005881,0005761,001024,002,000,0512
0010890,0000521,0000031,0001092,0007755,0008766,0008366,001024,002,000,0512
0006963,0000221,0000040,0001005,0004979,0005610,0005380,001024,003,000,0512
0011201,0000351,0000041,0001178,0007353,0008406,0007775,001024,003,000,0512
0009899,0000181,0000030,0001008,0009818,0009378,0012493,001024,004,000,0512
0018415,0000280,0000060,0001083,0023103,0017784,0026279,001024,004,000,0512
0010079,0000180,0000020,0001008,0010209,0009548,0012875,001024,001,001,0512
0017543,0000270,0000060,0001101,0022703,0016962,0025408,001024,001,001,0512
0006862,0000190,0000020,0001005,0005220,0005871,0005771,001024,002,001,0512
0011021,0000511,0000031,0001130,0007655,0008897,0008326,001024,002,001,0512
0007013,0000221,0000040,0001005,0004989,0005610,0005390,001024,003,001,0512
0011251,0000351,0000041,0001169,0007414,0008426,0007815,001024,003,001,0512
0010640,0000190,0000020,0001009,0010730,0010119,0013866,001024,004,001,0512
0018605,0000280,0000060,0001102,0023534,0017954,0026339,001024,004,001,0512
0006873,0000190,0000020,0001005,0005210,0005881,0005761,001024,001,002,0512
0010951,0000511,0000031,0001080,0007684,0008947,0008326,001024,001,002,0512
0006974,0000171,0000020,0001006,0006011,0006482,0006462,001024,002,002,0512
0016271,0000271,0000050,0001074,0019457,0015730,0023284,001024,002,002,0512
0007134,0000190,0000020,0001007,0006302,0006642,0006823,001024,003,002,0512
0017403,0000281,0000050,0001081,0021100,0016822,0024947,001024,003,002,0512
0007033,0000220,0000040,0001005,0004970,0005611,0005380,001024,004,002,0512
0011191,0000341,0000041,0001182,0007414,0008536,0007925,001024,004,002,0512
0006893,0000190,0000030,0001005,0005230,0005901,0005790,001024,001,003,0512
0010920,0000511,0000050,0001111,0007554,0008797,0008386,001024,001,003,0512
0009949,0000180,0000020,0001008,0009999,0009418,0012604,001024,002,003,0512
0017473,0000271,0000060,0001099,0022572,0016902,0025278,001024,002,003,0512
0010660,0000190,0000020,0001009,0010700,0010130,0013876,001024,003,003,0512
0018695,0000281,0000060,0001101,0023594,0018034,0026510,001024,003,003,0512
0007043,0000220,0000040,0001005,0004990,0005640,0005400,001024,004,003,0512
0011171,0000351,0000041,0001172,0007364,0008396,0007865,001024,004,003,0512
0006833,0000190,0000030,0001005,0005210,0005891,0005761,001024,001,004,0512
0010851,0000601,0000031,0001089,0007755,0008786,0008416,001024,001,004,0512
0007044,0000180,0000020,0001006,0006121,0006542,0006592,001024,002,004,0512
0016361,0000271,0000050,0001087,0020088,0015820,0023475,001024,002,004,0512
0007053,0000221,0000040,0001005,0004989,0005631,0005400,001024,003,004,0512
0011131,0000350,0000041,0001104,0007504,0008356,0007955,001024,003,004,0512
0010260,0000181,0000020,0001008,0010119,0009738,0013075,001024,004,004,0512
0018705,0000310,0000080,0001083,0023434,0018074,0026590,001024,004,004,0512
