tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_ac(ms),wait_rel(ms),array_size(B)
RUN 0
000, 212971472,212971472, 5687.940430,      30.000,29243.392578,19379.675781,               0
-------------------------------------------------------------------------------------------------------

RUN 1
000, 213091679,213091679, 5688.756836,      30.000,29244.119141,19377.755859,               0
-------------------------------------------------------------------------------------------------------

RUN 2
000, 213095296,213095296, 5688.801270,      30.000,29244.521484,19377.792969,               0
-------------------------------------------------------------------------------------------------------

RUN 3
000, 213110971,213110971, 5688.987793,      30.000,29244.087891,19377.628906,               0
-------------------------------------------------------------------------------------------------------

RUN 4
000, 213104356,213104356, 5688.682129,      30.000,29244.128906,19378.187500,               0
-------------------------------------------------------------------------------------------------------

