tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,array_size(B),client_id,run
000,    278080,    4345,  291.031769,   30.000000,22209.431641,  290.141510,21956.035156,  111.439438,  252.519135,  178.036087,          262144,000,000
000,    277760,    4340,  333.940643,   30.000000,22166.832031,  333.005188,21881.687500,  132.882812,  284.080139,  199.215439,        16777216,000,000
000,    280832,    4388,  325.879791,   30.000000,22176.302734,  324.925812,21899.976562,  125.702629,  275.144592,  198.090836,       134217728,000,000
001,    278080,    4345,  300.653870,   30.000000,22199.263672,  299.776703,21942.861328,  116.553139,  255.554779,  182.493225,          262144,000,000
001,    277888,    4342,  301.941925,   30.000000,22198.763672,  301.057983,21935.884766,  115.989182,  261.922729,  184.395279,        16777216,000,000
001,    280832,    4388,  288.973053,   30.000000,22211.123047,  288.127472,21958.417969,  112.610237,  251.928513,  174.907074,       134217728,000,000
002,    278080,    4345,  278.482117,   30.000000,22222.164062,  277.609894,21974.376953,  103.309479,  247.006927,  173.718918,          262144,000,000
002,    277888,    4342,  285.095673,   30.000000,22214.888672,  284.248566,21967.761719,  109.414650,  246.351547,  174.231537,        16777216,000,000
002,    280768,    4387,  289.858887,   30.000000,22210.455078,  289.007996,21963.228516,  113.801750,  246.438263,  174.581619,       134217728,000,000
003,    278144,    4346,  287.365387,   30.000000,22213.662109,  286.473755,21951.011719,  103.612991,  261.779846,  182.234436,          262144,000,000
003,    277888,    4342,  296.975067,   30.000000,22203.541016,  296.103851,21934.468750,  110.789253,  268.235962,  184.669296,        16777216,000,000
003,    280896,    4389,  290.743225,   30.000000,22211.337891,  289.874451,21950.894531,  106.315277,  259.591461,  182.892715,       134217728,000,000
004,    278080,    4345,  296.663666,   30.000000,22203.960938,  295.860870,21950.753906,  117.705757,  252.438721,  177.472443,          262144,000,000
004,    277888,    4342,  284.274445,   30.000000,22215.630859,  283.417358,21970.470703,  108.542000,  244.390533,  174.308685,        16777216,000,000
004,    280832,    4388,  283.503967,   30.000000,22218.421875,  282.611725,21971.986328,  108.754242,  245.621262,  173.261414,       134217728,000,000
005,    277696,    4339,  280.027283,   30.000000,22220.273438,  279.251373,21977.021484,  108.035156,  242.478333,  170.585358,          262144,000,000
005,    277888,    4342,  286.462280,   30.000000,22213.949219,  285.542389,21962.406250,  109.785919,  250.812286,  175.169662,        16777216,000,000
005,    280896,    4389,  285.673798,   30.000000,22216.830078,  284.780640,21964.876953,  108.580620,  251.166336,  175.589325,       134217728,000,000
006,    278144,    4346,  273.566742,   30.000000,22227.222656,  272.760437,21986.785156,  104.232536,  239.707443,  167.913513,          262144,000,000
006,    277888,    4342,  288.625031,   30.000000,22211.771484,  287.754425,21966.675781,  114.534401,  244.334000,  172.589127,        16777216,000,000
