tid,lock_impl_time(ms)
RUN 0
001,  2.177177
001,  0.097772
001,  0.098342
001,  0.145173
001,  0.061152
001,  0.010342
001,  0.006375
001,  0.107020
001,  0.010457
001,  0.008147
002,  0.002702
002,  0.228072
002,  0.009290
002,  0.006105
002,  0.008783
002,  0.155923
002,  0.004192
002,  0.009230
002,  0.005617
002,  0.106097
003,  0.096087
003,  1.438945
003,  0.002103
003,  0.049560
003,  0.016768
003,  0.012145
003,  0.003840
003,  0.004258
003,  0.002400
003,  0.002133
004,  3.706487
004,  0.001600
004,  0.001040
004,  0.003550
004,  0.000335
004,  0.000245
004,  0.000233
004,  0.000250
004,  0.000253
004,  0.000243
005,  0.172743
005,  0.108940
005,  0.100688
005,  0.056587
005,  0.001913
005,  0.101085
005,  0.156467
005,  0.102472
005,  0.069528
005,  0.149360
007,  1.818507
007,  0.109125
007,  0.132040
007,  0.111260
007,  0.059535
007,  0.011940
007,  0.003730
007,  0.052848
007,  0.148348
007,  0.049605
006,  2.730120
006,  0.113910
006,  0.110540
006,  0.001837
006,  0.004563
006,  0.106095
006,  0.079440
006,  0.033442
006,  0.015487
006,  0.007522
008,  0.256713
008,  0.112492
008,  0.104670
008,  0.004200
008,  0.056613
008,  0.103485
008,  0.001963
008,  0.007678
008,  0.003615
008,  0.007048
-----------------------------------------------------------------------------------------------

RUN 1
001,  3.293240
001,  0.007868
001,  0.030873
001,  0.014910
001,  0.005200
001,  0.002143
001,  0.014543
001,  0.003790
001,  0.013513
001,  0.003517
002,  3.473182
002,  0.109988
002,  0.001972
002,  0.106640
002,  0.106597
002,  0.000402
002,  0.000268
002,  0.000250
002,  0.000245
002,  0.000220
003,  0.002555
003,  0.178063
003,  0.007607
003,  0.007317
003,  0.008347
003,  0.006510
003,  0.007788
003,  0.009650
003,  0.009212
003,  0.002798
004,  2.072672
004,  0.061198
004,  0.119200
004,  0.118352
004,  0.120438
004,  0.117913
004,  0.008365
004,  0.119095
004,  0.181915
004,  0.089535
005,  0.224990
005,  0.105663
005,  0.100168
005,  0.099255
005,  0.202757
005,  0.003540
005,  0.013148
005,  0.012312
005,  0.002173
005,  0.013185
007,  0.096505
007,  1.125687
007,  0.118753
007,  0.117485
007,  0.080383
007,  0.028192
007,  0.120127
007,  0.119238
007,  0.119512
007,  0.122285
006,  0.159193
006,  0.077773
006,  0.103400
006,  0.100160
006,  0.103473
006,  0.001577
006,  0.054427
006,  0.126612
006,  0.110895
006,  0.054393
008,  1.920630
008,  0.152795
008,  0.010425
008,  0.002057
008,  0.011888
008,  0.002147
008,  0.002235
008,  0.002147
008,  0.028205
008,  0.002100
-----------------------------------------------------------------------------------------------

