tid,wait_acq(ms),wait_rel(ms)
RUN 0
002,  0.673352,  0.000522
002,  0.652010,  0.000185
002,  0.000310,  0.000357
002,  0.175660,  0.000153
002,  0.179942,  0.000172
002,  0.265298,  0.000187
002,  0.196147,  0.000163
002,  0.000308,  0.000195
002,  0.000600,  0.000205
002,  0.678422,  0.000195
001,  1.170687,  0.000433
001,  0.828655,  0.000357
001,  0.433978,  0.000397
001,  0.461542,  0.000332
001,  0.218487,  0.000283
001,  0.346482,  0.000360
001,  0.257242,  0.000278
001,  0.396632,  0.000287
001,  0.289002,  0.000300
001,  0.881643,  0.000278
003,  0.844568,  0.000403
003,  0.584042,  0.000243
003,  0.071457,  0.000360
003,  0.281390,  0.000175
003,  0.000397,  0.000165
003,  0.000298,  0.000140
003,  0.000218,  0.000168
003,  0.172370,  0.000177
003,  0.131522,  0.000202
003,  0.558132,  0.000168
005,  1.018515,  0.000483
005,  0.924513,  0.000290
005,  0.319090,  0.000217
005,  0.438987,  0.000260
005,  0.236027,  0.000197
005,  0.325310,  0.000203
005,  0.273433,  0.000202
005,  0.082122,  0.000213
005,  0.329017,  0.000245
005,  0.796972,  0.000258
004,  0.758425,  0.000458
004,  0.767307,  0.000317
004,  0.374070,  0.000253
004,  0.229377,  0.000275
004,  0.060832,  0.000293
004,  0.206385,  0.000270
004,  0.057890,  0.000263
004,  0.286682,  0.000270
004,  0.074580,  0.000288
004,  0.619387,  0.000253
006,  1.092190,  0.000365
006,  0.810283,  0.000320
006,  0.268375,  0.000287
006,  0.328260,  0.000278
006,  0.122683,  0.000273
006,  0.308532,  0.000258
006,  0.244377,  0.000222
006,  0.342572,  0.000315
006,  0.256672,  0.000305
006,  0.714795,  0.000270
007,  1.231237,  0.000425
007,  0.706908,  0.000297
007,  0.414187,  0.000287
007,  0.000560,  0.000253
007,  0.232480,  0.000260
007,  0.069157,  0.000213
007,  0.112472,  0.000257
007,  0.368377,  0.000273
007,  0.191383,  0.000325
007,  0.759245,  0.000255
008,  0.936787,  0.000388
008,  0.867972,  0.000210
008,  0.134922,  0.000172
008,  0.382260,  0.000173
008,  0.284130,  0.000212
008,  0.274388,  0.000173
008,  0.319750,  0.000183
008,  0.231562,  0.000210
008,  0.281332,  0.000172
008,  0.848997,  0.000157
009,  0.242600,  0.000557
009,  0.219283,  0.000573
009,  0.759170,  0.000292
009,  0.853552,  0.000333
009,  0.435850,  0.000335
009,  0.665447,  0.000293
009,  0.522858,  0.000302
009,  0.656788,  0.000290
009,  0.603017,  0.000297
009,  0.383518,  0.000293
010,  0.488268,  0.000445
010,  0.265510,  0.000172
010,  0.669162,  0.000192
010,  0.672728,  0.000230
010,  0.617980,  0.000188
010,  0.601108,  0.000193
010,  0.577523,  0.000202
010,  0.614557,  0.000170
010,  0.485587,  0.000198
010,  0.336508,  0.000168
011,  0.409277,  0.000420
011,  0.138640,  0.000387
011,  0.720435,  0.000200
011,  0.622630,  0.000193
011,  0.597593,  0.000195
011,  0.743120,  0.000188
011,  0.625318,  0.000208
011,  0.710883,  0.000250
011,  0.644240,  0.000227
011,  0.232467,  0.000192
012,  0.565337,  0.000377
012,  0.333202,  0.000250
012,  0.854205,  0.000195
012,  0.785793,  0.000245
012,  0.701437,  0.000208
012,  0.792708,  0.000207
012,  0.743322,  0.000228
012,  0.779720,  0.000205
012,  0.770463,  0.000190
012,  0.286698,  0.000217
013,  0.154875,  0.000400
013,  0.067743,  0.000537
013,  0.630818,  0.000172
013,  0.712408,  0.000178
013,  0.486390,  0.000172
013,  0.692438,  0.000173
013,  0.682395,  0.000172
013,  0.579462,  0.000183
013,  0.699262,  0.000163
013,  0.064480,  0.000162
014,  0.320068,  0.000340
014,  0.000660,  0.000463
014,  0.579263,  0.000218
014,  0.566103,  0.000233
014,  0.543203,  0.000215
014,  0.544243,  0.000190
014,  0.468500,  0.000205
014,  0.528287,  0.000207
014,  0.546965,  0.000165
014,  0.000392,  0.000200
015,  0.092613,  0.000435
015,  0.433368,  0.000247
015,  0.787818,  0.000198
015,  0.756080,  0.000178
015,  0.673252,  0.000173
015,  0.798908,  0.000192
015,  0.722488,  0.000175
015,  0.734760,  0.000157
015,  0.729982,  0.000153
015,  0.362865,  0.000340
016,  0.001318,  0.000610
016,  0.388612,  0.000175
016,  0.810768,  0.000195
016,  0.838370,  0.000187
016,  0.659850,  0.000198
016,  0.838067,  0.000180
016,  0.702315,  0.000188
016,  0.830918,  0.000212
016,  0.815422,  0.000200
016,  0.126675,  0.000207
-----------------------------------------------------------------------------------------------

RUN 1
002,  0.577808,  0.000218
002,  0.000180,  0.000210
002,  0.066887,  0.000200
002,  0.202312,  0.000187
002,  0.069820,  0.000188
002,  0.180122,  0.000185
002,  0.058253,  0.000212
002,  0.197905,  0.000168
