tid,wait_acq(ms),wait_rel(ms)
RUN 0
001,  0.412630,  0.000383
001,  0.404433,  0.000217
001,  0.303745,  0.000162
001,  0.360463,  0.000195
001,  0.283783,  0.000210
001,  0.320880,  0.000165
001,  0.350323,  0.000160
001,  0.326498,  0.000165
001,  0.325020,  0.000155
001,  0.379757,  0.000177
002,  0.331510,  0.000352
002,  0.083340,  0.000153
002,  0.068318,  0.000207
002,  0.065293,  0.000165
002,  0.182408,  0.000183
002,  0.067342,  0.000163
002,  0.209190,  0.000180
002,  0.132363,  0.000180
002,  0.183020,  0.000182
002,  0.119560,  0.000167
004,  0.259605,  0.000388
004,  0.000422,  0.000315
004,  0.000330,  0.000278
004,  0.000272,  0.000238
004,  0.131962,  0.000197
004,  0.177767,  0.000340
004,  0.322760,  0.000255
004,  0.188508,  0.000257
004,  0.295002,  0.000260
004,  0.000300,  0.000252
003,  0.086937,  0.000382
003,  0.150337,  0.000170
003,  0.128342,  0.000128
003,  0.119243,  0.000127
003,  0.062992,  0.000135
003,  0.121437,  0.000122
003,  0.267148,  0.000180
003,  0.069910,  0.000162
003,  0.237837,  0.000120
003,  0.178965,  0.000122
005,  0.481435,  0.000388
005,  0.275492,  0.000317
005,  0.243758,  0.000212
005,  0.235130,  0.000233
005,  0.229047,  0.000215
005,  0.288638,  0.000200
005,  0.104997,  0.000182
005,  0.293670,  0.000235
005,  0.070502,  0.000168
005,  0.238167,  0.000168
006,  0.561275,  0.000362
006,  0.213773,  0.000273
006,  0.345168,  0.000222
006,  0.294145,  0.000260
006,  0.354365,  0.000262
006,  0.232522,  0.000198
006,  0.395580,  0.000242
006,  0.236962,  0.000223
006,  0.367287,  0.000273
006,  0.305127,  0.000237
007,  0.175005,  0.000327
007,  0.367887,  0.000168
007,  0.373247,  0.000203
007,  0.327615,  0.000190
007,  0.329338,  0.000163
007,  0.361322,  0.000210
007,  0.000257,  0.000197
007,  0.363447,  0.000147
007,  0.130367,  0.000170
007,  0.347157,  0.000162
008,  0.000885,  0.000528
008,  0.332335,  0.000237
008,  0.187552,  0.000237
008,  0.180667,  0.000203
008,  0.000343,  0.000225
008,  0.000300,  0.000215
008,  0.158745,  0.000192
008,  0.000333,  0.000232
008,  0.000293,  0.000175
008,  0.058112,  0.000185
-----------------------------------------------------------------------------------------------

RUN 1
001,  0.194702,  0.000303
001,  0.363987,  0.000175
001,  0.292118,  0.000182
001,  0.348490,  0.000178
001,  0.298215,  0.000180
001,  0.352428,  0.000183
001,  0.181067,  0.000138
001,  0.344825,  0.000178
001,  0.241345,  0.000148
001,  0.374417,  0.000157
002,  0.000327,  0.000297
002,  0.000222,  0.000187
002,  0.130190,  0.000202
002,  0.064478,  0.000180
002,  0.070333,  0.000168
002,  0.057085,  0.000158
002,  0.126995,  0.000182
002,  0.068262,  0.000147
002,  0.135752,  0.000173
002,  0.251695,  0.000197
004,  0.328950,  0.000323
004,  0.134045,  0.000223
004,  0.000313,  0.000235
004,  0.000227,  0.000242
004,  0.000243,  0.000242
004,  0.000247,  0.000217
004,  0.248792,  0.000260
004,  0.179522,  0.000207
004,  0.000282,  0.000240
004,  0.302072,  0.000358
003,  0.137713,  0.000255
003,  0.070645,  0.000117
003,  0.065680,  0.000108
003,  0.117378,  0.000118
003,  0.124358,  0.000112
003,  0.171607,  0.000117
003,  0.064677,  0.000157
003,  0.121767,  0.000167
003,  0.075198,  0.000112
003,  0.190715,  0.000113
005,  0.432722,  0.000335
005,  0.188627,  0.000193
005,  0.233408,  0.000218
005,  0.288817,  0.000215
005,  0.238735,  0.000212
005,  0.230413,  0.000208
005,  0.301582,  0.000242
005,  0.284270,  0.000217
005,  0.303058,  0.000213
005,  0.072798,  0.000218
006,  0.380873,  0.000315
006,  0.246007,  0.000182
006,  0.364085,  0.000195
006,  0.231687,  0.000195
006,  0.338658,  0.000178
006,  0.287982,  0.000168
006,  0.362257,  0.000203
006,  0.229092,  0.000192
006,  0.332495,  0.000162
006,  0.343903,  0.000187
007,  0.264932,  0.000475
007,  0.337070,  0.000118
007,  0.335893,  0.000222
007,  0.318610,  0.000155
007,  0.364957,  0.000193
007,  0.321133,  0.000145
007,  0.331690,  0.000197
007,  0.313898,  0.000183
007,  0.362993,  0.000197
007,  0.130927,  0.000140
008,  0.078432,  0.000318
008,  0.297383,  0.000187
008,  0.183387,  0.000180
008,  0.179202,  0.000195
008,  0.188940,  0.000210
008,  0.115148,  0.000198
008,  0.000382,  0.000203
008,  0.000340,  0.000223
008,  0.185297,  0.000183
008,  0.000350,  0.000188
-----------------------------------------------------------------------------------------------

