tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),array_size(B)
RUN 0
000,     49569,   49569,    1.029940,   30.000000,27868.490234, 2128.473633,               0
001,    131579,  131579,    2.352447,   30.000000,23936.396484, 6056.873047,               0
002,     61283,   61283,    1.346707,   30.000000,27246.011719, 2750.505859,               0
003,    104632,  104632,    2.192041,   30.000000,25489.791016, 4503.571777,               0
004,     54479,   54479,    1.201563,   30.000000,27682.519531, 2313.259521,               0
005,     81422,   81422,    1.701975,   30.000000,26449.068359, 3546.279785,               0
006,    101341,  101341,    2.123947,   30.000000,25411.746094, 4582.757324,               0
007,     67057,   67057,    1.395861,   30.000000,27188.998047, 2807.390869,               0
-------------------------------------------------------------------------------------------------------

RUN 1
000,     63296,   63296,    1.320798,   30.000000,27260.693359, 2735.779785,               0
001,    116868,  116868,    2.123857,   30.000000,24662.214844, 5331.751465,               0
002,     54989,   54989,    1.204244,   30.000000,27558.214844, 2438.675049,               0
003,     73547,   73547,    1.563351,   30.000000,26883.265625, 3112.371094,               0
004,     74387,   74387,    1.611252,   30.000000,26872.285156, 3122.152344,               0
005,     80844,   80844,    1.684963,   30.000000,26516.755859, 3478.523193,               0
006,    106377,  106377,    2.226964,   30.000000,25249.115234, 4744.771484,               0
007,     85755,   85755,    1.778507,   30.000000,26402.115234, 3593.558105,               0
-------------------------------------------------------------------------------------------------------

RUN 2
000,     43984,   43984,    0.912371,   30.000000,28034.148438, 1963.557495,               0
001,     87742,   87742,    1.632249,   30.000000,25918.775391, 4076.480469,               0
002,     57969,   57969,    1.270720,   30.000000,27426.927734, 2569.522461,               0
003,     95736,   95736,    1.998165,   30.000000,25947.701172, 4046.585205,               0
004,     63967,   63967,    1.392090,   30.000000,27289.195312, 2706.010986,               0
005,    105834,  105834,    2.191227,   30.000000,25437.669922, 4556.267578,               0
006,    113334,  113334,    2.352744,   30.000000,24927.791016, 5065.944824,               0
007,     86532,   86532,    1.806151,   30.000000,26413.421875, 3581.911865,               0
-------------------------------------------------------------------------------------------------------

RUN 3
000,     63134,   63134,    1.309130,   30.000000,27237.818359, 2758.702393,               0
001,     95152,   95152,    1.751427,   30.000000,25648.689453, 4346.514648,               0
002,     63795,   63795,    1.407847,   30.000000,27169.039062, 2827.165771,               0
003,     75331,   75331,    1.575856,   30.000000,26869.886719, 3125.228271,               0
004,     72110,   72110,    1.567488,   30.000000,26956.414062, 3038.515137,               0
005,     78456,   78456,    1.640473,   30.000000,26566.593750, 3428.669189,               0
006,    127941,  127941,    2.666062,   30.000000,24279.775391, 5712.926270,               0
007,     78836,   78836,    1.634670,   30.000000,26677.169922, 3318.813965,               0
-------------------------------------------------------------------------------------------------------

RUN 4
000,     61904,   61904,    1.270540,   30.000000,27306.693359, 2690.242676,               0
001,     88407,   88407,    1.621469,   30.000000,25919.380859, 4076.008545,               0
002,     70745,   70745,    1.540114,   30.000000,26844.945312, 3150.983398,               0
003,     95720,   95720,    1.989282,   30.000000,25993.089844, 4000.951904,               0
004,     63619,   63619,    1.385025,   30.000000,27310.017578, 2685.569336,               0
005,     78295,   78295,    1.655189,   30.000000,26600.673828, 3394.715088,               0
006,    124871,  124871,    2.606300,   30.000000,24379.191406, 5613.616699,               0
007,     70312,   70312,    1.451614,   30.000000,27051.666016, 2944.761719,               0
-------------------------------------------------------------------------------------------------------

