lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0011101,0000310,0000050,0001010,0031700,0010600,0031199,001024,001,000,0256
0017623,0001091,0000331,0001128,0043603,0017082,0043442,001024,001,000,0256
0011051,0000311,0000050,0001010,0031620,0010550,0031109,001024,002,000,0256
0017794,0001091,0000350,0001128,0043723,0017232,0043562,001024,002,000,0256
0011191,0000311,0000050,0001010,0031910,0010680,0031429,001024,003,000,0256
0017873,0001091,0000350,0001128,0043702,0017293,0043551,001024,003,000,0256
0008646,0000390,0000070,0001007,0019958,0007945,0019316,001024,004,000,0256
0016591,0001083,0000822,0001124,0037891,0015770,0037711,001024,004,000,0256
0011362,0000310,0000050,0001010,0032592,0010860,0032151,001024,001,001,0256
0017483,0001102,0000331,0001145,0044254,0016902,0044083,001024,001,001,0256
0011431,0000311,0000050,0001010,0032962,0010920,0032531,001024,002,001,0256
0017723,0001103,0000341,0001146,0044153,0017102,0043983,001024,002,001,0256
0011511,0000310,0000050,0001010,0032922,0011001,0032511,001024,003,001,0256
0017423,0001103,0000331,0001146,0044254,0016882,0044073,001024,003,001,0256
0010991,0000371,0000070,0001009,0029305,0010269,0028874,001024,004,001,0256
0017904,0001098,0000791,0001141,0040206,0016901,0039985,001024,004,001,0256
0007504,0000311,0000040,0001005,0014147,0006162,0014097,001024,001,002,0256
0015389,0001050,0000661,0001110,0023475,0013295,0023244,001024,001,002,0256
0011632,0000311,0000050,0001010,0031760,0011130,0031269,001024,002,002,0256
0018856,0001086,0000341,0001118,0044373,0018285,0044213,001024,002,002,0256
0011592,0000310,0000050,0001009,0031660,0011091,0031178,001024,003,002,0256
0018656,0001086,0000331,0001118,0044313,0018124,0044123,001024,003,002,0256
0012403,0000370,0000070,0001010,0034585,0011852,0034135,001024,004,002,0256
0020218,0001089,0000411,0001120,0047299,0019506,0047079,001024,004,002,0256
