tid,total_duration(s),min_slock_hold,med,max,min_swait_acq,med,max,min_swait_rel,med,max,min_slwait_acq,med,max,min_slwait_rel,med,max,min_sgwait_acq,med,max,min_sgwait_rel,med,max,min_sdata_read,med,max,min_sdata_write,med,max,min_sglock_tries,med,max,array_size(B),client_id,nlocks
000,20.0, 0.173366666, 0.174881667, 0.192686662, 3.947936773, 5.462037563, 7.216868401, 0.000433333, 0.000471667, 0.000603333, 3.947816610, 5.461884975, 7.216753483, 0.000181667, 0.000220000, 0.000263333, 0.000000000, 0.000000000, 0.000000000, 0.006313333, 0.006764167, 0.007368333, 0.000000000, 0.000000000, 0.000000000, 0.237716660, 0.238267496, 0.242070004, 0.000000000, 0.000000000, 0.000000000,         1048576,000,000001
001,20.0, 0.168251663, 0.168844998, 0.169554994, 3.947491646, 5.470341682, 7.237050056, 0.000391667, 0.000447500, 0.000551667, 3.947335005, 5.470221043, 7.236891747, 0.000165000, 0.000225833, 0.000278333, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000,         1048576,000,000001
002,20.0, 0.169756666, 0.177504167, 0.179538339, 3.938225031, 5.460895061, 7.234564781, 0.000376667, 0.000400833, 0.000451667, 2.852698326, 2.860460758, 2.873451710, 0.000190000, 0.000203333, 0.000256667, 0.839113355, 2.357109070, 4.122836590, 0.000000000, 0.000000000, 0.000000000, 0.237773329, 0.238115832, 0.238553330, 0.000000000, 0.000000000, 0.000000000,115.000000000,356.000000000,599.000000000,         1048576,000,000001
003,20.0, 0.165580004, 0.169100836, 0.176031664, 3.953351736, 5.476615906, 7.239246845, 0.000438333, 0.000479167, 0.000545000, 3.953170061, 5.476403236, 7.239033222, 0.000210000, 0.000241667, 0.000316667, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000,         1048576,000,000001
004,20.0, 0.172323331, 0.175081670, 0.186110005, 3.945806742, 5.462547302, 7.229726791, 0.000418333, 0.000536667, 0.000643333, 3.945643425, 5.462354183, 7.229566574, 0.000215000, 0.000259167, 0.000298333, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000,         1048576,000,000001
005,20.0, 0.173378333, 0.174613327, 0.185890004, 3.950068235, 5.474809170, 7.217386723, 0.000340000, 0.000549167, 0.000618333, 3.949835062, 5.474611759, 7.217239857, 0.000178333, 0.000242500, 0.000258333, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000,         1048576,000,000001
006,20.0, 0.167418331, 0.167885005, 0.170478329, 3.961163282, 5.474061489, 7.238319874, 0.000380000, 0.000439167, 0.000471667, 3.961009979, 5.473898411, 7.238161564, 0.000173333, 0.000223333, 0.000240000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000,         1048576,000,000001
007,20.0, 0.167358339, 0.167730004, 0.173690006, 3.949598312, 5.471215725, 7.237756729, 0.000373333, 0.000435000, 0.000478333, 3.949460030, 5.471065998, 7.237586498, 0.000165000, 0.000215000, 0.000263333, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000,         1048576,000,000001
008,20.0, 0.175825000, 0.177574173, 0.189156666, 3.941053391, 5.460517406, 7.226361752, 0.000411667, 0.000517500, 0.000540000, 3.940941572, 5.460383415, 7.226206779, 0.000191667, 0.000274167, 0.000295000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000,         1048576,000,000001
009,20.0, 0.165916666, 0.167690828, 0.174136668, 3.955531597, 5.478436470, 7.224518299, 0.000415000, 0.000487500, 0.000530000, 3.955354929, 5.478304386, 7.224346638, 0.000203333, 0.000265000, 0.000313333, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000,         1048576,000,000001
010,20.0, 0.167248338, 0.167650834, 0.168048337, 3.960338354, 5.474673271, 7.239473343, 0.000426667, 0.000489167, 0.000533333, 3.960183382, 5.474515915, 7.239329815, 0.000200000, 0.000260000, 0.000305000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000,         1048576,000,000001
011,20.0, 0.176383331, 0.177338332, 0.180085003, 3.948141575, 5.471241474, 7.225715160, 0.000393333, 0.000455000, 0.000486667, 3.947998285, 5.471093178, 7.225548267, 0.000156667, 0.000202500, 0.000241667, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000,         1048576,000,000001
012,20.0, 0.176768333, 0.180885002, 0.184511662, 3.693513393, 5.209224224, 6.976870060, 0.247891665, 0.249469995, 0.250220001, 3.693384886, 5.209095955, 6.976766586, 0.000148333, 0.000153333, 0.000160000, 0.000000000, 0.000000000, 0.000000000, 0.007493333, 0.008293333, 0.008495000, 0.000000000, 0.000000000, 0.000000000, 0.239946663, 0.240672499, 0.241518334, 0.000000000, 0.000000000, 0.000000000,         1048576,000,000001
013,20.0, 0.165625006, 0.167783335, 0.168283328, 3.960479975, 5.474303246, 7.239449978, 0.000408333, 0.000450833, 0.000458333, 3.960321665, 5.474152565, 7.239290237, 0.000193333, 0.000235000, 0.000241667, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000,         1048576,000,000001
014,20.0, 0.176541671, 0.178225830, 0.180690005, 3.946991682, 5.471608162, 7.213715076, 0.000406667, 0.000455833, 0.000488333, 3.946835041, 5.471453190, 7.213558197, 0.000176667, 0.000225000, 0.000245000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000,         1048576,000,000001
