tid,loop_in_cs,lock_acquires,duration,glock_tries,array_size(B),nodeID,run,lockNR
000,00007942,00007942,020,01270820,001024,001,000,0001
001,00010067,00010067,020,01293877,001024,001,000,0001
002,00008391,00008391,020,01300347,001024,001,000,0001
003,00010744,00010744,020,01291685,001024,001,000,0001
004,00008267,00008267,020,01300291,001024,001,000,0001
005,00009709,00009709,020,01295361,001024,001,000,0001
006,00008128,00008128,020,01301243,001024,001,000,0001
007,00010645,00010645,020,01291803,001024,001,000,0001
008,00008048,00008048,020,01301495,001024,001,000,0001
009,00010038,00010038,020,01293953,001024,001,000,0001
010,00008085,00008085,020,01301315,001024,001,000,0001
011,00009513,00009513,020,01296149,001024,001,000,0001
012,00007278,00007278,020,01304135,001024,001,000,0001
013,00010037,00010037,020,01294175,001024,001,000,0001
014,00008225,00008225,020,01300643,001024,001,000,0001
015,00008584,00008584,020,01299350,001024,001,000,0001
016,00010551,00010551,020,01292141,001024,001,000,0001
017,00010136,00010136,020,01293685,001024,001,000,0001
018,00010472,00010472,020,01292263,001024,001,000,0001
019,00009120,00009120,020,01297380,001024,001,000,0001
020,00009982,00009982,020,01294018,001024,001,000,0001
021,00009027,00009027,020,01297460,001024,001,000,0001
022,00010595,00010595,020,01291770,001024,001,000,0001
023,00008993,00008993,020,01297762,001024,001,000,0001
024,00007817,00007817,020,01302010,001024,001,000,0001
025,00008325,00008325,020,01300237,001024,001,000,0001
026,00010351,00010351,020,01292875,001024,001,000,0001
027,00008188,00008188,020,01300818,001024,001,000,0001
028,00009395,00009395,020,01296238,001024,001,000,0001
029,00007944,00007944,020,01301809,001024,001,000,0001
030,00009509,00009509,020,01296249,001024,001,000,0001
031,00008326,00008326,020,01300474,001024,001,000,0001
000,00008597,00008597,020,01309209,001024,001,001,0001
001,00008915,00008915,020,01255843,001024,001,001,0001
002,00007568,00007568,020,01313188,001024,001,001,0001
003,00010294,00010294,020,01303158,001024,001,001,0001
004,00007264,00007264,020,01314457,001024,001,001,0001
005,00009455,00009455,020,01306229,001024,001,001,0001
006,00008061,00008061,020,01311202,001024,001,001,0001
007,00009947,00009947,020,01304337,001024,001,001,0001
