tid,wait_acq(ms),wait_rel(ms)
RUN 0
001,  0.319390,  0.000263
001,  0.192258,  0.000142
001,  0.131543,  0.000123
001,  0.181897,  0.000147
001,  0.128625,  0.000123
001,  0.133658,  0.000123
001,  0.131642,  0.000140
001,  0.180168,  0.000108
001,  0.191492,  0.000123
001,  0.173377,  0.000122
002,  0.252780,  0.000327
002,  0.061642,  0.000242
002,  0.055015,  0.000147
002,  0.052678,  0.000195
002,  0.056185,  0.000152
002,  0.055330,  0.000130
002,  0.051447,  0.000127
002,  0.043880,  0.000122
002,  0.062115,  0.000118
002,  0.103145,  0.000155
003,  0.001132,  0.000373
003,  0.000317,  0.000188
003,  0.000463,  0.000152
003,  0.000260,  0.000265
003,  0.000285,  0.000103
003,  0.000257,  0.000118
003,  0.000317,  0.000117
003,  0.000260,  0.000120
003,  0.000458,  0.000108
003,  0.000568,  0.000125
005,  0.177563,  0.000337
005,  0.272188,  0.000243
005,  0.261068,  0.000223
005,  0.255388,  0.000253
005,  0.253643,  0.000232
005,  0.250022,  0.000232
005,  0.251893,  0.000203
005,  0.255385,  0.000213
005,  0.204582,  0.000143
005,  0.187127,  0.000137
004,  0.477625,  0.000600
004,  0.486013,  0.000252
004,  0.439738,  0.000142
004,  0.464582,  0.000152
004,  0.497820,  0.000253
004,  0.470295,  0.000245
004,  0.471087,  0.009258
004,  0.472543,  0.000178
004,  0.494277,  0.000330
004,  0.559578,  0.000248
006,  0.401535,  0.000323
006,  0.140948,  0.000208
006,  0.197687,  0.000173
006,  0.133287,  0.000163
006,  0.192172,  0.000158
006,  0.194630,  0.000117
006,  0.193227,  0.000130
006,  0.128533,  0.000172
006,  0.138528,  0.000125
006,  0.057445,  0.000147
007,  0.091945,  0.000318
007,  0.215827,  0.000137
007,  0.198373,  0.000102
007,  0.195660,  0.000173
007,  0.190187,  0.000115
007,  0.188860,  0.000107
007,  0.191687,  0.000107
007,  0.194418,  0.000110
007,  0.263108,  0.000155
007,  0.265927,  0.000152
008,  0.685335,  0.000443
008,  0.543677,  0.000318
008,  0.482962,  0.000288
008,  0.504945,  0.000257
008,  0.449280,  0.000150
008,  0.521373,  0.000225
008,  0.427057,  0.000172
008,  0.520655,  0.000250
008,  0.442513,  0.000147
008,  0.498047,  0.000133
009,  1.034065,  0.000493
009,  0.355950,  0.000288
009,  0.334265,  0.000270
009,  0.064217,  0.000453
009,  0.374250,  0.000378
009,  0.264840,  0.000258
009,  0.268958,  0.000250
009,  0.247415,  0.000252
009,  0.224273,  0.000245
009,  0.188583,  0.000245
010,  1.191602,  0.000323
010,  0.063327,  0.000160
010,  0.364970,  0.000227
010,  0.393340,  0.000252
010,  0.335325,  0.000167
010,  0.000613,  0.000410
010,  0.348925,  0.000258
010,  0.000363,  0.000133
010,  0.323208,  0.000102
010,  0.062473,  0.000253
011,  0.960955,  0.000313
011,  0.125798,  0.000135
011,  0.282477,  0.000115
011,  0.000637,  0.000297
011,  0.293153,  0.000105
011,  0.155297,  0.000190
011,  0.312670,  0.000107
011,  0.095268,  0.000115
011,  0.277792,  0.000107
011,  0.000747,  0.000197
012,  1.346582,  0.000348
012,  0.000402,  0.000188
012,  0.227063,  0.000162
012,  0.117937,  0.000203
012,  0.240598,  0.000118
012,  0.211753,  0.000112
012,  0.103450,  0.000118
012,  0.301755,  0.000113
012,  0.186432,  0.000307
012,  0.119353,  0.000170
013,  1.111722,  0.000402
013,  0.179895,  0.000113
013,  0.176518,  0.000110
013,  0.170870,  0.000197
013,  0.142150,  0.000117
013,  0.097253,  0.000197
013,  0.214942,  0.000110
013,  0.147112,  0.000107
013,  0.120847,  0.000112
013,  0.311832,  0.000118
014,  0.783543,  0.000438
014,  0.393640,  0.000305
014,  0.062488,  0.000117
014,  0.344012,  0.000118
014,  0.195173,  0.000107
014,  0.396957,  0.000220
014,  0.054207,  0.000108
014,  0.392860,  0.000222
014,  0.000730,  0.000103
014,  0.420237,  0.000220
015,  1.268098,  0.000330
015,  0.243640,  0.000100
015,  0.118983,  0.000142
015,  0.231880,  0.000217
015,  0.066000,  0.000108
015,  0.316002,  0.000103
015,  0.158965,  0.000108
015,  0.194405,  0.000107
015,  0.172567,  0.000112
015,  0.245532,  0.000108
016,  0.875922,  0.000442
016,  0.301442,  0.000108
016,  0.013068,  0.000312
016,  0.280713,  0.000118
016,  0.000370,  0.000223
016,  0.367740,  0.000123
016,  0.000400,  0.000133
016,  0.363910,  0.000115
016,  0.070737,  0.000102
016,  0.374160,  0.000112
-----------------------------------------------------------------------------------------------

RUN 1
001,  0.280993,  0.000205
001,  0.544582,  0.000125
001,  0.116192,  0.000155
001,  0.064602,  0.000128
001,  0.107143,  0.000173
001,  0.100787,  0.000117
001,  0.105105,  0.000130
001,  0.000440,  0.000217
001,  0.149120,  0.000115
001,  0.146075,  0.000158
002,  0.164483,  0.000258
002,  0.613173,  0.000182
002,  0.170493,  0.000175
002,  0.130233,  0.000158
002,  0.214863,  0.000147
002,  0.164067,  0.000168
002,  0.209413,  0.000163
002,  0.137785,  0.000138
002,  0.400765,  0.000275
002,  0.061223,  0.000138
003,  0.216397,  0.000180
003,  0.714327,  0.000102
