lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0004298,0000230,0000040,0001003,0002866,0003397,0003326,0000000,001024,000,000,0512
0010650,0001009,0001763,0001028,0004528,0005160,0005140,0000000,001024,000,000,0512
0007093,0000231,0000050,0001006,0006052,0006663,0006523,0000000,001024,001,000,0512
0018185,0001018,0001744,0001028,0019136,0015088,0021450,0000000,001024,001,000,0512
0006442,0000270,0000060,0001005,0005110,0005841,0005421,0000000,001024,002,000,0512
0016911,0001016,0001774,0001035,0008696,0009278,0009217,0000000,001024,002,000,0512
0006683,0000241,0000050,0001005,0005160,0005781,0005701,0000000,001024,003,000,0512
0015049,0001014,0001904,0001032,0007354,0007794,0007844,0000000,001024,003,000,0512
0040116,0000250,0000050,0001036,0035246,0039625,0034986,0000000,001024,000,001,0512
0121369,0001120,0001973,0001210,0072396,0073268,0072978,0000000,001024,000,001,0512
0034846,0000231,0000050,0001026,0008075,0033863,0005911,0000000,001024,001,001,0512
0106201,0001105,0002395,0001240,0042019,0050315,0040016,0000000,001024,001,001,0512
0035527,0000280,0000060,0001030,0009377,0034846,0011161,0000000,001024,002,001,0512
0127490,0001126,0001823,0001207,0043151,0050665,0045766,0000000,001024,002,001,0512
0035186,0000250,0000050,0001026,0008676,0034195,0005911,0000000,001024,003,001,0512
0108254,0001106,0002454,0001239,0042270,0050545,0040506,0000000,001024,003,001,0512
0040827,0000250,0000050,0001037,0035687,0040336,0035066,0000000,001024,000,002,0512
0127240,0001126,0001954,0001224,0074541,0074340,0074510,0000000,001024,000,002,0512
0035497,0000231,0000041,0001026,0009448,0034505,0005941,0000000,001024,001,002,0512
0112643,0001111,0002424,0001250,0043362,0050826,0041758,0000000,001024,001,002,0512
0036278,0000260,0000060,0001031,0009718,0035606,0013335,0000000,001024,002,002,0512
0129003,0001128,0001844,0001215,0044383,0051647,0046758,0000000,001024,002,002,0512
0035897,0000241,0000050,0001026,0010279,0034885,0005992,0000000,001024,003,002,0512
0123763,0001121,0002565,0001247,0043502,0050796,0041889,0000000,001024,003,002,0512
