tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR,la
000,00000000,00306239,020,00189277,00008564,00000000,001024,000,000,00016384,00153859
001,00000000,00303909,020,00186765,00008576,00000000,001024,000,000,00016384,00153238
002,00000000,00304684,020,00190415,00008618,00000000,001024,000,000,00016384,00153328
003,00000000,00306235,020,00187584,00008734,00000000,001024,000,000,00016384,00154788
004,00000000,00305894,020,00188675,00008552,00000000,001024,000,000,00016384,00154604
005,00000000,00304104,020,00189909,00008591,00000000,001024,000,000,00016384,00153623
006,00000000,00305045,020,00187996,00008567,00000000,001024,000,000,00016384,00153889
007,00000000,00306321,020,00186495,00008643,00000000,001024,000,000,00016384,00154120
008,00000000,00307508,020,00190313,00008461,00000000,001024,000,000,00016384,00154795
009,00000000,00304588,020,00188572,00008627,00000000,001024,000,000,00016384,00153409
010,00000000,00308911,020,00190869,00008475,00000000,001024,000,000,00016384,00155884
011,00000000,00306400,020,00187025,00008657,00000000,001024,000,000,00016384,00154335
012,00000000,00304758,020,00189426,00008582,00000000,001024,000,000,00016384,00153896
013,00000000,00306931,020,00189787,00008448,00000000,001024,000,000,00016384,00154130
014,00000000,00304667,020,00187557,00008594,00000000,001024,000,000,00016384,00153855
015,00000000,00307037,020,00189847,00008515,00000000,001024,000,000,00016384,00154566
016,00000000,00306523,020,00189601,00008585,00000000,001024,000,000,00016384,00154572
017,00000000,00304593,020,00187913,00008589,00000000,001024,000,000,00016384,00153474
018,00000000,00304803,020,00189654,00008592,00000000,001024,000,000,00016384,00154202
019,00000000,00305559,020,00188019,00008434,00000000,001024,000,000,00016384,00153893
020,00000000,00304129,020,00189373,00008555,00000000,001024,000,000,00016384,00152673
021,00000000,00306075,020,00188736,00008544,00000000,001024,000,000,00016384,00154242
022,00000000,00305129,020,00187742,00008620,00000000,001024,000,000,00016384,00154336
023,00000000,00306893,020,00191215,00008526,00000000,001024,000,000,00016384,00154854
024,00000000,00304660,020,00187043,00008602,00000000,001024,000,000,00016384,00153671
025,00000000,00304431,020,00189506,00008608,00000000,001024,000,000,00016384,00153664
