lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0012223,0000160,0000030,0001011,0012093,0011582,0027291,001024,001,000,0256
0035627,0001112,0000211,0001170,0026770,0035006,0052138,001024,001,000,0256
0008066,0000151,0000030,0001006,0005200,0006301,0013806,001024,002,000,0256
0034315,0001103,0000331,0001188,0023534,0032822,0044755,001024,002,000,0256
0012032,0000160,0000030,0001011,0011772,0011382,0026780,001024,003,000,0256
0035637,0001112,0000211,0001169,0026710,0035006,0051968,001024,003,000,0256
0012543,0000180,0000040,0001012,0013055,0011862,0028283,001024,004,000,0256
0036168,0001114,0000230,0001171,0027492,0035487,0053821,001024,004,000,0256
0020819,0000160,0000031,0001022,0011521,0020208,0033624,001024,001,001,0256
0038823,0001155,0000211,0001225,0030608,0038192,0057408,001024,001,001,0256
0019467,0000160,0000031,0001020,0006382,0018024,0029255,001024,002,001,0256
0036449,0001157,0000331,0001235,0026710,0034906,0049403,001024,002,001,0256
0020949,0000160,0000031,0001022,0011722,0020338,0033854,001024,003,001,0256
0039003,0001154,0000211,0001224,0030668,0038372,0058049,001024,003,001,0256
0021490,0000180,0000040,0001022,0012473,0020839,0034745,001024,004,001,0256
0039544,0001155,0000231,0001225,0031119,0038853,0060393,001024,004,001,0256
0007895,0000150,0000030,0001005,0005200,0006152,0013656,001024,001,002,0256
0030608,0001075,0000331,0001150,0018004,0029135,0038994,001024,001,002,0256
0011472,0000160,0000030,0001010,0012283,0010840,0026299,001024,002,002,0256
0031649,0001100,0000210,0001155,0022953,0031048,0047209,001024,002,002,0256
0011452,0000160,0000030,0001010,0012273,0010811,0026239,001024,003,002,0256
0031790,0001102,0000211,0001155,0023133,0031179,0047409,001024,003,002,0256
0011872,0000180,0000040,0001011,0013275,0011191,0027531,001024,004,002,0256
0032350,0001103,0000231,0001155,0024506,0031679,0048992,001024,004,002,0256
