tid,wait_acq(ms),wait_rel(ms)
RUN 0
001,  1.186372,  0.000297
001,  0.365098,  0.000222
001,  0.340562,  0.000185
001,  0.292117,  0.000178
001,  0.328308,  0.000180
001,  0.271883,  0.000163
001,  0.320820,  0.000172
001,  0.179092,  0.000167
001,  0.230070,  0.000202
001,  0.254045,  0.000167
002,  0.824447,  0.000308
002,  0.144817,  0.000205
002,  0.186392,  0.000113
002,  0.088275,  0.000118
002,  0.000368,  0.000310
002,  0.081157,  0.000110
002,  0.174348,  0.000110
002,  0.144373,  0.000113
002,  0.168043,  0.000120
002,  0.129960,  0.000110
003,  0.898030,  0.000308
003,  0.000315,  0.000353
003,  0.000305,  0.000252
003,  0.000233,  0.000237
003,  0.112253,  0.000103
003,  0.000273,  0.000348
003,  0.115637,  0.000128
003,  0.000273,  0.000340
003,  0.064100,  0.000128
003,  0.062970,  0.000130
004,  0.967288,  0.000267
004,  0.093785,  0.000162
004,  0.294772,  0.000170
004,  0.152407,  0.000178
004,  0.175183,  0.000178
004,  0.334128,  0.000158
004,  0.276282,  0.000138
004,  0.071618,  0.000353
004,  0.294263,  0.000190
004,  0.326477,  0.000140
005,  1.038770,  0.000313
005,  0.307198,  0.000253
005,  0.436868,  0.000203
005,  0.186048,  0.000213
005,  0.419013,  0.000138
005,  0.164972,  0.000203
005,  0.420428,  0.000125
005,  7.847920,  0.000343
005,  0.471892,  0.000232
005,  0.544373,  0.000175
006,  1.260198,  0.000373
006,  0.379973,  0.000210
006,  0.079382,  0.000187
006,  0.371192,  0.000222
006,  0.235357,  0.000187
006,  0.355545,  0.000158
006,  0.000485,  0.000358
006,  0.313457,  0.000195
006,  0.000387,  0.000170
006,  0.000290,  0.000152
007,  1.110063,  0.000292
007,  0.212318,  0.000122
007,  0.403042,  0.000112
007,  0.237893,  0.000127
007,  0.389535,  0.000110
007,  0.215323,  0.000113
007,  0.378403,  0.000113
007,  0.320125,  0.000133
007,  0.519283,  0.000118
007,  0.496975,  0.000140
008,  0.103183,  0.000477
008,  0.278435,  0.000187
008,  0.248415,  0.000188
008,  0.359900,  0.000155
008,  0.287927,  0.000135
008,  0.141977,  0.000170
008,  0.238233,  0.000163
008,  0.250863,  0.000198
008,  0.116418,  0.000133
008,  0.200985,  0.000150
009,  0.553903,  0.000303
009,  0.924117,  0.000172
