tid,total_duration(s),min_slock_hold,med,max,min_swait_acq,med,max,min_swait_rel,med,max,min_slwait_acq,med,max,min_slwait_rel,med,max,min_sgwait_acq,med,max,min_sgwait_rel,med,max,min_sdata_read,med,max,min_sdata_write,med,max,min_sglock_tries,med,max,array_size(B),client_id
000,10.0, 0.000013333, 0.000015000, 0.001583333, 0.097135000, 0.145526662, 0.479840010, 0.004841667, 0.006300000, 0.021626666, 0.090611666, 0.132695004, 0.447308332, 0.000051667, 0.000063333, 0.005836667, 0.006340000, 0.012603333, 0.111680001, 0.004610000, 0.006106667, 0.015635001, 0.000035000, 0.000040000, 0.003251667, 0.000021667, 0.000023333, 0.000308333, 1.000000000, 2.000000000, 5.000000000,               0,001
001,10.0, 0.000013333, 0.000015000, 0.001418333, 0.097031668, 0.145538330, 0.489903331, 0.006046667, 0.006260000, 0.013246667, 0.090186663, 0.132786661, 0.473571658, 0.000048333, 0.000061667, 0.000400000, 0.006285000, 0.012496667, 0.033365000, 0.005860000, 0.006068334, 0.011485000, 0.000035000, 0.000038333, 0.002685000, 0.000021667, 0.000023333, 0.000038333, 1.000000000, 2.000000000, 5.000000000,               0,001
002,10.0, 0.000013333, 0.000015000, 0.001553333, 0.096486665, 0.145549998, 0.479456663, 0.004418334, 0.006275000, 0.040649999, 0.090030000, 0.132881671, 0.465544999, 0.000050000, 0.000063333, 0.002681667, 0.006281666, 0.012455000, 0.033028334, 0.004246667, 0.006083333, 0.040460002, 0.000035000, 0.000040000, 0.001705000, 0.000021667, 0.000023333, 0.000325000, 1.000000000, 2.000000000, 5.000000000,               0,001
003,10.0, 0.000013333, 0.000015000, 0.001665000, 0.096668333, 0.145785004, 0.454318345, 0.005646667, 0.005740000, 0.014823333, 0.090766668, 0.133838341, 0.437674999, 0.000051667, 0.000068333, 0.006943333, 0.005766666, 0.011431667, 0.087721668, 0.005455000, 0.005541667, 0.014558333, 0.000035000, 0.000038333, 0.002686667, 0.000021667, 0.000021667, 0.000325000, 1.000000000, 2.000000000, 5.000000000,               0,001
004,10.0, 0.000013333, 0.000015000, 0.001586667, 0.096343331, 0.145518333, 0.440739989, 0.006081667, 0.006305000, 0.014783333, 0.089848332, 0.132815003, 0.414283335, 0.000055000, 0.000063333, 0.002851667, 0.006275000, 0.012498333, 0.042828333, 0.005898333, 0.006111667, 0.014288333, 0.000035000, 0.000040000, 0.003055000, 0.000021667, 0.000023333, 0.000305000, 1.000000000, 2.000000000, 7.000000000,               0,001
005,10.0, 0.000013333, 0.000015000, 0.001575000, 0.096286669, 0.145581663, 0.450645000, 0.005981667, 0.006210000, 0.066961668, 0.089851670, 0.132978335, 0.431958348, 0.000046667, 0.000060000, 0.000355000, 0.006241667, 0.012393333, 0.105501667, 0.005803333, 0.006021667, 0.066646665, 0.000035000, 0.000041667, 0.002653333, 0.000021667, 0.000023333, 0.002496667, 1.000000000, 2.000000000,17.000000000,               0,001
006,10.0, 0.000013333, 0.000015000, 0.003285000, 0.096891664, 0.145561665, 0.498878330, 0.006078333, 0.006288333, 0.012361667, 0.090395004, 0.132770002, 0.484674990, 0.000048333, 0.000065000, 0.002446667, 0.006341666, 0.012566667, 0.054609999, 0.005895000, 0.006093333, 0.012161667, 0.000036667, 0.000040000, 0.002885000, 0.000021667, 0.000023333, 0.000303333, 1.000000000, 2.000000000, 6.000000000,               0,001
007,10.0, 0.000013333, 0.000015000, 0.001530000, 0.096244998, 0.145513326, 0.463083327, 0.005943333, 0.006235000, 0.041265000, 0.089783333, 0.132850006, 0.442818344, 0.000053333, 0.000066667, 0.002793333, 0.006206667, 0.012413333, 0.038603332, 0.005718333, 0.006043334, 0.040830001, 0.000035000, 0.000038333, 0.003115000, 0.000021667, 0.000023333, 0.000350000, 1.000000000, 2.000000000, 6.000000000,               0,001
000,10.0, 0.000013333, 0.000015000, 0.001630000, 0.095466666, 0.145373330, 2.232888222, 0.005673334, 0.006281666, 0.032261666, 0.089083336, 0.132656664, 2.220096588, 0.000055000, 0.000063333, 0.002830000, 0.006235000, 0.012486666, 0.037728332, 0.005400000, 0.006088333, 0.031986665, 0.000035000, 0.000040000, 0.001871667, 0.000021667, 0.000023333, 0.000328333, 1.000000000, 2.000000000, 6.000000000,               0,001
001,10.0, 0.000013333, 0.000015000, 0.001433333, 0.095523335, 0.145304993, 2.237694979, 0.006046667, 0.006256667, 0.019055000, 0.089018330, 0.132468328, 2.224839926, 0.000050000, 0.000061667, 0.003036667, 0.006326667, 0.012503333, 0.042811666, 0.005863333, 0.006063333, 0.018778333, 0.000035000, 0.000036667, 0.002725000, 0.000021667, 0.000023333, 0.000036667, 1.000000000, 2.000000000, 7.000000000,               0,001
