tid,wait_acq(ms),wait_rel(ms),client_id,run
000,  3.626538,  7.679799,000,000
001,  3.553046,  7.719809,000,000
002,  3.537651,  7.704332,000,000
003,  3.531469,  7.692702,000,000
004,  3.555657,  7.755980,000,000
005,  3.567348,  7.685383,000,000
006,  3.555091,  7.688339,000,000
007,  3.560702,  7.717296,000,000
008,  0.000064,  0.000138,000,000
009,  0.000049,  0.000139,000,000
010,  0.000064,  0.000129,000,000
011,  0.000067,  0.000137,000,000
012,  0.000065,  0.000135,000,000
013,  0.000070,  0.000139,000,000
014,  0.000062,  0.000140,000,000
015,  0.000068,  0.000131,000,000
000,  3.466223,  7.615720,000,001
001,  3.503394,  7.660688,000,001
002,  3.545094,  7.582589,000,001
003,  3.500032,  7.648011,000,001
004,  3.492303,  7.601536,000,001
005,  3.466370,  7.629065,000,001
006,  3.517650,  7.649404,000,001
007,  3.498471,  7.654533,000,001
008,  0.000054,  0.000143,000,001
009,  0.000133,  0.000267,000,001
010,  0.000051,  0.000133,000,001
011,  0.000054,  0.000144,000,001
012,  0.000127,  0.000136,000,001
013,  0.000067,  0.000123,000,001
014,  0.000062,  0.000137,000,001
015,  0.000105,  0.000277,000,001
