tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,glock_tries,array_size(B),client_id,run,nlocks
000, 943980544,    3600,  714.006165,   20.000000,19067.443359,   63.202847,16367.406250,    7.635627,3508756283392.000000,   54.934162,   56.432945,   52.581436,    321840,         1048576,000,000,000001
001, 862191616,    3288,  664.414001,   20.000000,19266.455078,   58.533607,17272.312500,    7.046458,3850141171712.000000,   50.893372,   47.586998,   48.667953,    230886,         1048576,000,000,000001
002,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,         0,         1048576,000,000,000001
003,1153695744,    4400,  796.900818,   20.000000,18828.294922,   88.287880,16580.974609,    8.957900,2551618207744.000000,   78.549004,   63.029579,   75.541801,    335817,         1048576,000,000,000001
004, 839122944,    3200,  661.713928,   20.000000,19203.412109,   56.617821,16921.449219,    6.966246,3954419695616.000000,   49.026653,   46.600872,   46.917835,    270649,         1048576,000,000,000001
005,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,         0,         1048576,000,000,000001
006,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,         0,         1048576,000,000,000001
007,  26476544,     100,   22.039875,   20.000000, 3085.561279,    1.783111,    0.518150,    0.230593,7569450467328.000000,    1.532200,    1.439703,    1.464655,      6666,         1048576,000,000,000001
008, 288620544,    1100,  217.446594,   20.000000,12138.586914,   20.100620,11268.927734,    2.336069,6413687455744.000000,   17.573263,   18.162746,   16.698915,     84578,         1048576,000,000,000001
009, 393478144,    1500,  308.453613,   20.000000,12718.914062,   26.853491,11389.675781,    3.313163,5936985407488.000000,   23.254593,   22.009796,   22.153469,    132017,         1048576,000,000,000001
010,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,         0,         1048576,000,000,000001
011,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,         0,         1048576,000,000,000001
012,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,         0,         1048576,000,000,000001
013, 393478144,    1500,  297.581757,   20.000000,12412.418945,   26.727314,10959.181641,    3.215276,5954365554688.000000,   23.247236,   25.401726,   22.099514,    144605,         1048576,000,000,000001
014,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,         0,         1048576,000,000,000001
015,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,         0,         1048576,000,000,000001
000,    786432,       2,    0.336878,   20.000000,    0.568510,    0.004200,    0.318262,    0.003528,7684901830656.000000,    0.000240,    0.238088,    0.000000,         1,         1048576,000,001,000001
001,  26476544,     100,   21.208277,   20.000000, 3516.988281,    2.045278, 3451.503662,    0.220692,7570689884160.000000,    1.805809,    1.682533,    1.730020,      7721,         1048576,000,001,000001
002,1310982144,    5000, 1016.794373,   20.000000,18829.675781,   88.567497,15700.734375,   10.770152,1851368669184.000000,   76.698776,   72.077400,   73.412468,    368643,         1048576,000,001,000001
003,  78905344,     300,   54.498371,   20.000000,12357.513672,    5.629780,12214.801758,    0.614901,7337298362368.000000,    4.956052,    4.529674,    4.755068,     21074,         1048576,000,001,000001
004, 236453888,     901,  184.510345,   20.000000, 3074.594482,   17.367180, 2556.585449,    3.452745,6634650206208.000000,   13.720487,   12.975335,   13.128210,     60949,         1048576,000,001,000001
005,  26476544,     100,   20.523037,   20.000000, 3630.000732,    1.776562, 3540.583252,    0.218191,7569448370176.000000,    1.539238,    1.454820,    1.473341,     10747,         1048576,000,001,000001
006,1022623744,    3900,  793.765137,   20.000000,18949.359375,   68.900131,16286.349609,    8.443568,3135011291136.000000,   59.770233,   56.207260,   57.132061,    316196,         1048576,000,001,000001
007,  52690944,     200,   40.132355,   20.000000, 3695.450928,    3.567376, 3579.693604,    0.447371,7452753920000.000000,    3.075804,    2.879695,    2.937121,     13707,         1048576,000,001,000001
008,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,         0,         1048576,000,001,000001
