lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0000000,0000150,0000031,0001011,0014067,0011432,0014337,0000032,001024,000,000,16384
0000000,0001149,0000360,0001147,0039615,0040687,0040506,0000209,001024,000,000,16384
0000000,0000150,0000031,0001009,0005430,0006482,0005461,0000015,001024,001,000,16384
0000000,0001096,0000691,0001118,0020919,0033323,0018194,0000129,001024,001,000,16384
0000000,0000150,0000040,0001011,0005460,0006563,0005500,0000015,001024,002,000,16384
0000000,0001135,0000692,0001142,0021030,0033343,0018314,0000150,001024,002,000,16384
0000000,0000150,0000031,0001021,0028454,0022162,0028473,0000046,001024,000,001,16384
0000000,0001173,0000430,0001201,0048791,0048942,0050475,0000322,001024,000,001,16384
0000000,0000141,0000030,0001015,0005390,0006262,0005450,0000021,001024,001,001,16384
0000000,0001133,0000591,0001179,0026911,0037351,0024306,0000191,001024,001,001,16384
0000000,0000150,0000040,0001013,0005430,0006332,0005490,0000023,001024,002,001,16384
0000000,0001153,0000591,0001184,0026941,0037370,0024406,0000197,001024,002,001,16384
0000000,0000150,0000031,0001022,0028514,0022303,0028514,0000046,001024,000,002,16384
0000000,0001172,0000431,0001197,0048953,0049153,0050596,0000322,001024,000,002,16384
0000000,0000150,0000040,0001015,0005400,0006272,0005460,0000021,001024,001,002,16384
0000000,0001129,0000601,0001176,0027021,0037460,0024406,0000189,001024,001,002,16384
0000000,0000141,0000031,0001014,0005430,0006342,0005481,0000023,001024,002,002,16384
0000000,0001150,0000772,0001182,0026940,0037421,0024456,0000195,001024,002,002,16384
