tid,lock_impl_time(ms)
RUN 0
001,55824.136719
002,56002.960938
003,55897.343750
004,56021.753906
005,56269.660156
006,56381.660156
007,56304.554688
008,56539.234375
009,56125.085938
010,56493.261719
011,56174.789062
012,56486.191406
013,56219.242188
014,56317.253906
015,56140.175781
016,56492.242188
-----------------------------------------------------------------------------------------------

RUN 1
001,55756.390625
002,55970.519531
003,55799.140625
004,56015.937500
005,55940.343750
006,55951.964844
007,55839.402344
008,56200.289062
009,56498.414062
010,56590.230469
011,56464.484375
012,56528.941406
013,56502.632812
014,56585.746094
015,56474.117188
016,56597.410156
-----------------------------------------------------------------------------------------------

