lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0020699,0000150,0000050,0001009,0030828,0020358,0030788,0000000,001024,000,000,16384
0058289,0001057,0000351,0001015,0040646,0028804,0040547,0000000,001024,000,000,16384
0020799,0000150,0000050,0001009,0030939,0020448,0030898,0000000,001024,000,001,16384
0058450,0001057,0000351,0001015,0040676,0028925,0040576,0000000,001024,000,001,16384
0008295,0000141,0000031,0001004,0010219,0007845,0010179,0000000,001024,000,002,16384
0049623,0001049,0000311,0001013,0038642,0026900,0038543,0000000,001024,000,002,16384
