tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,array_size(B),client_id,run
000,     10556,   10556,    0.115928,   30.000000,22170.531250,  329.758209,21809.623047,    1.988075,  359.520874,  326.806183,               0,000,000
001,     10556,   10556,    0.117128,   30.000000,22185.031250,  315.404480,21827.179688,    1.521497,  356.402313,  312.981934,               0,000,000
002,     10556,   10556,    0.116249,   30.000000,22183.689453,  316.734406,21835.353516,    1.938501,  346.973083,  313.881927,               0,000,000
003,     10556,   10556,    0.116489,   30.000000,22167.900391,  332.673401,21792.628906,    2.044697,  373.801666,  329.677673,               0,000,000
004,     10556,   10556,    0.116700,   30.000000,22168.027344,  332.375549,21794.152344,    2.107657,  372.312347,  329.158936,               0,000,000
005,     10556,   10556,    0.116478,   30.000000,22166.533203,  334.073730,21794.189453,    1.916475,  370.791229,  331.105957,               0,000,000
006,     10556,   10556,    0.116125,   30.000000,22164.291016,  336.431091,21803.162109,    1.946494,  359.740265,  333.567108,               0,000,000
007,     10556,   10556,    0.117282,   30.000000,22181.587891,  319.209656,21819.671875,    1.774686,  360.446808,  316.517029,               0,000,000
008,     10556,   10556,    0.201474,   30.000000,22160.265625,  340.416962,21765.216797,    1.883225,  393.528320,  337.528534,               0,000,000
009,     10556,   10556,    0.138244,   30.000000,22182.593750,  318.347046,21833.474609,    1.655206,  347.843689,  315.848328,               0,000,000
010,     10556,   10556,    0.116147,   30.000000,22167.949219,  333.027435,21811.724609,    1.893655,  354.888245,  330.291595,               0,000,000
011,     10556,   10556,    0.116009,   30.000000,22174.869141,  325.872314,21816.205078,    1.837602,  357.326752,  323.101868,               0,000,000
012,     10556,   10556,    0.115821,   30.000000,22157.167969,  343.884033,21775.812500,    1.927949,  380.135925,  340.993713,               0,000,000
013,     10556,   10556,    0.169996,   30.000000,22167.107422,  333.878204,21788.841797,    2.048306,  376.700836,  330.805420,               0,000,000
014,     10556,   10556,    0.131554,   30.000000,22178.189453,  323.003510,21822.853516,    1.920715,  354.019196,  320.166168,               0,000,000
015,     10556,   10556,    0.147498,   30.000000,22178.421875,  322.778809,21806.361328,    1.962976,  370.564758,  319.891266,               0,000,000
016,     10555,   10555,    0.116522,   30.000000,22164.455078,  335.891327,21801.738281,    2.388142,  361.426727,  332.606903,               0,000,000
017,     10555,   10555,    0.116011,   30.000000,22146.445312,  353.591675,21770.974609,    2.206066,  374.039398,  350.411926,               0,000,000
018,     10556,   10556,    0.116492,   30.000000,22156.517578,  344.907043,21788.208984,    1.327287,  367.178833,  342.778412,               0,000,000
019,     10556,   10556,    0.116373,   30.000000,22158.113281,  343.321014,21787.158203,    1.555497,  369.722076,  340.950653,               0,000,000
020,     10556,   10556,    0.116673,   30.000000,22159.589844,  341.915070,21793.699219,    1.856957,  364.628876,  339.214478,               0,000,000
021,     10556,   10556,    0.116448,   30.000000,22162.060547,  339.543152,21798.822266,    1.330588,  362.097168,  337.350830,               0,000,000
022,     10555,   10555,    0.116412,   30.000000,22163.191406,  336.508240,21798.283203,    1.751681,  363.730316,  333.951202,               0,000,000
023,     10555,   10555,    0.115948,   30.000000,22166.181641,  333.624390,21808.939453,    1.403706,  356.080505,  331.404602,               0,000,000
024,     10555,   10555,    0.115985,   30.000000,22157.757812,  342.166595,21770.818359,    1.762357,  385.677887,  339.619873,               0,000,000
025,     10555,   10555,    0.115579,   30.000000,22159.703125,  340.292084,21795.029297,    1.543447,  363.544006,  337.928802,               0,000,000
026,     10555,   10555,    0.115808,   30.000000,22164.406250,  335.753723,21804.326172,    1.474632,  358.909485,  333.444733,               0,000,000
027,     10555,   10555,    0.115900,   30.000000,22163.140625,  336.957611,21799.392578,    1.783824,  362.601562,  334.392578,               0,000,000
028,     10555,   10555,    0.116783,   30.000000,22167.216797,  333.077972,21809.414062,    1.717670,  356.473236,  330.567841,               0,000,000
029,     10555,   10555,    0.116154,   30.000000,22165.322266,  334.439484,21804.390625,    1.670908,  359.681244,  331.972687,               0,000,000
030,     10556,   10556,    0.116101,   30.000000,22158.935547,  341.496002,21763.714844,    1.643180,  394.054840,  339.076691,               0,000,000
031,     10555,   10555,    0.116285,   30.000000,22165.742188,  334.423065,21804.533203,    1.656369,  360.051483,  331.932709,               0,000,000
000,     10587,   10587,    0.130259,   30.000000,22169.464844,  331.424072,21805.576172,    2.101486,  362.428467,  328.283508,               0,000,001
001,     10587,   10587,    0.117609,   30.000000,22186.292969,  314.693909,21801.498047,    2.138700,  383.277130,  311.641266,               0,000,001
002,     10587,   10587,    0.116930,   30.000000,22193.531250,  307.280304,21845.720703,    1.446607,  346.492828,  304.959656,               0,000,001
003,     10587,   10587,    0.117160,   30.000000,22167.656250,  333.390381,21811.601562,    2.090325,  354.544312,  330.371368,               0,000,001
004,     10587,   10587,    0.115857,   30.000000,22161.468750,  339.741974,21772.240234,    2.447619,  387.501770,  336.115356,               0,000,001
005,     10587,   10587,    0.118753,   30.000000,22176.771484,  324.429871,21818.728516,    1.861824,  356.615692,  321.502228,               0,000,001
006,     10587,   10587,    0.116400,   30.000000,22181.898438,  319.369720,21830.031250,    1.944474,  350.531311,  316.550568,               0,000,001
007,     10587,   10587,    0.122393,   30.000000,22176.248047,  325.013275,21802.011719,    1.986857,  372.710846,  322.080383,               0,000,001
008,     10587,   10587,    0.131276,   30.000000,22164.984375,  336.391113,21767.767578,    1.966908,  395.634399,  333.384216,               0,000,001
009,     10587,   10587,    0.123358,   30.000000,22166.566406,  334.947906,21814.402344,    1.640196,  350.828827,  332.406616,               0,000,001
010,     10587,   10587,    0.130887,   30.000000,22185.162109,  316.421051,21832.439453,    1.853229,  351.441559,  313.730927,               0,000,001
011,     10586,   10586,    0.131781,   30.000000,22170.091797,  329.264832,21812.169922,    1.995820,  356.556763,  326.329224,               0,000,001
012,     10586,   10586,    0.116481,   30.000000,22145.830078,  353.798950,21751.046875,    1.968026,  393.538574,  350.739868,               0,000,001
013,     10586,   10586,    0.116903,   30.000000,22174.775391,  325.050049,21817.361328,    2.000003,  355.954559,  321.967133,               0,000,001
