503784,575208,496009,550085,324659,380625,323096,331141
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,930,0,979988,979988,0,0
20,0,2474752544,65487,1409286144,17549,0,0
0,0,0,0,0,0,0,0
0,0,0,0,242,0,979977,512
