tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_ac(ms),wait_rel(ms),array_size(B)
RUN 0
000, 216268058,216268058, 5774.385742,      30.000,28600.861328,19849.886719,               0
-------------------------------------------------------------------------------------------------------

RUN 1
000, 216311077,216311077, 5774.685059,      30.000,28601.343750,19849.527344,               0
-------------------------------------------------------------------------------------------------------

RUN 2
000, 216308089,216308089, 5774.642578,      30.000,28601.591797,19848.699219,               0
-------------------------------------------------------------------------------------------------------

RUN 3
000, 216311829,216311829, 5774.304199,      30.000,28600.291016,19850.234375,               0
-------------------------------------------------------------------------------------------------------

RUN 4
000, 216315896,216315896, 5774.950195,      30.000,28601.164062,19849.095703,               0
-------------------------------------------------------------------------------------------------------

