tid,loop_in_cs,lock_acquires,lock_hold(ms)
RUN 0
000,     21224,   21224,    5.468820
001,     21225,   21225,    4.191498
002,     21224,   21224,    3.182477
003,     21224,   21224,    4.772215
004,     21224,   21224,    4.812274
005,     21222,   21222,    4.220581
006,     21224,   21224,    3.570492
007,     21223,   21223,    3.556906
008,     21224,   21224,    2.878100
009,     21224,   21224,    3.396833
010,     21223,   21223,    5.510860
011,     21221,   21221,    3.643029
012,     21223,   21223,    3.510461
013,     21224,   21224,    4.062196
014,     21223,   21223,    4.747173
015,     21221,   21221,    4.144108
-------------------------------------------------------------------------------------------------------

RUN 1
000,     21333,   21333,    3.676748
001,     21333,   21333,    3.538006
002,     21333,   21333,    3.379668
003,     21334,   21334,    3.700180
004,     21334,   21334,    4.756659
005,     21334,   21334,    3.633259
006,     21333,   21333,    3.138200
007,     21333,   21333,    3.701928
008,     21334,   21334,    4.734821
009,     21333,   21333,    4.416372
010,     21330,   21330,    3.169492
011,     21332,   21332,    4.441748
012,     21333,   21333,    3.843811
013,     21333,   21333,    3.786801
014,     21333,   21333,    4.461777
015,     21334,   21334,    3.480240
-------------------------------------------------------------------------------------------------------

RUN 2
000,     21168,   21168,    3.790208
001,     21170,   21170,    3.407830
002,     21167,   21167,    3.744728
003,     21170,   21170,    3.247588
004,     21170,   21170,    3.613272
005,     21169,   21169,    4.074474
006,     21170,   21170,    4.102477
007,     21170,   21170,    3.139672
008,     21170,   21170,    2.623940
009,     21169,   21169,    4.167857
010,     21170,   21170,    4.631515
011,     21169,   21169,    3.568381
012,     21167,   21167,    3.886635
013,     21170,   21170,    4.929171
014,     21170,   21170,    5.750598
015,     21169,   21169,    3.717248
-------------------------------------------------------------------------------------------------------

RUN 3
000,     21169,   21169,    3.603456
001,     21169,   21169,    3.890291
002,     21169,   21169,    2.666474
003,     21169,   21169,    3.808167
004,     21170,   21170,    2.688325
005,     21169,   21169,    3.804534
006,     21169,   21169,    4.509553
007,     21169,   21169,    4.408084
008,     21169,   21169,    4.191347
009,     21168,   21168,    4.016447
010,     21169,   21169,    3.429957
011,     21169,   21169,    3.923729
012,     21169,   21169,    4.149175
013,     21170,   21170,    4.039061
014,     21169,   21169,    4.935249
015,     21169,   21169,    3.028124
-------------------------------------------------------------------------------------------------------

RUN 4
000,     21332,   21332,    3.809297
001,     21334,   21334,    4.162122
002,     21333,   21333,    4.837470
003,     21334,   21334,    3.302638
004,     21334,   21334,    3.195220
005,     21333,   21333,    3.660179
006,     21334,   21334,    2.909882
007,     21333,   21333,    3.359580
008,     21334,   21334,    3.777763
009,     21333,   21333,    3.279748
010,     21334,   21334,    3.673964
011,     21333,   21333,    3.862019
012,     21333,   21333,    3.768563
013,     21334,   21334,    3.394189
014,     21333,   21333,    3.969316
015,     21334,   21334,    4.755141
-------------------------------------------------------------------------------------------------------

