tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,array_size(B),client_id,run
000,   1142592,   17853,  633.364563,   30.000000,21866.521484,  630.233093,21200.265625,   66.924080,  663.297424,  561.224548,          262144,000,000
000,   1151552,   17993,  627.019470,   30.000000,21872.642578,  623.903442,21175.341797,   67.093353,  694.568665,  554.737976,        16777216,000,000
000,   1121728,   17527,  663.793213,   30.000000,21836.537109,  660.137024,21121.888672,   71.675034,  711.598145,  586.024475,       134217728,000,000
001,   1141696,   17839,  601.981140,   30.000000,21897.564453,  598.930542,21244.046875,   60.204529,  651.127869,  537.005493,          262144,000,000
001,   1151616,   17994,  612.837830,   30.000000,21887.011719,  609.721375,21252.277344,   56.509724,  632.496094,  551.578979,        16777216,000,000
001,   1121664,   17526,  580.417725,   30.000000,21919.779297,  577.345154,21278.431641,   54.090839,  639.194641,  521.713440,       134217728,000,000
002,   1142592,   17853,  633.059875,   30.000000,21866.339844,  629.455322,21142.763672,   63.042591,  720.673767,  564.282227,          262144,000,000
002,   1151616,   17994,  625.101013,   30.000000,21874.800781,  621.650940,21217.753906,   65.025635,  654.559814,  554.650452,        16777216,000,000
002,   1121664,   17526,  594.111633,   30.000000,21906.177734,  591.040894,21273.345703,   54.033775,  630.666931,  535.381104,       134217728,000,000
003,   1142592,   17853,  607.744019,   30.000000,21891.980469,  604.528809,21227.814453,   58.723156,  661.601990,  543.928650,          262144,000,000
003,   1151552,   17993,  611.076782,   30.000000,21888.447266,  607.916870,21251.263672,   56.318031,  634.757507,  549.829041,        16777216,000,000
003,   1121728,   17527,  643.040771,   30.000000,21857.531250,  639.687378,21179.667969,   71.303581,  675.152161,  566.220703,       134217728,000,000
004,   1142592,   17853,  636.445618,   30.000000,21862.923828,  633.158569,21195.001953,   65.614372,  665.369141,  565.290649,          262144,000,000
004,   1151616,   17994,  599.603027,   30.000000,21900.367188,  596.505981,21257.402344,   60.923183,  640.592957,  533.779602,        16777216,000,000
004,   1121664,   17526,  588.842102,   30.000000,21911.216797,  585.763733,21271.580078,   54.944199,  637.417786,  529.123413,       134217728,000,000
005,   1142592,   17853,  682.033752,   30.000000,21817.298828,  678.039917,21071.162109,   67.196930,  742.610779,  608.540344,          262144,000,000
005,   1151552,   17993,  660.535767,   30.000000,21838.822266,  657.053711,21118.457031,   63.077969,  716.900269,  591.874634,        16777216,000,000
005,   1121664,   17526,  669.015747,   30.000000,21831.025391,  665.054932,21097.007812,   65.406990,  730.507690,  597.487427,       134217728,000,000
006,   1142592,   17853,  597.406250,   30.000000,21902.486328,  594.252075,21268.443359,   60.432850,  631.574280,  532.031006,          262144,000,000
006,   1151552,   17993,  610.207703,   30.000000,21889.236328,  606.674622,21243.136719,   59.321838,  643.690613,  545.618347,        16777216,000,000
006,   1121728,   17527,  635.086914,   30.000000,21865.400391,  631.910706,21194.798828,   62.532341,  668.037842,  567.469543,       134217728,000,000
007,   1142592,   17853,  592.314636,   30.000000,21907.544922,  589.149109,21296.376953,   55.541309,  608.958801,  531.963684,          262144,000,000
007,   1151552,   17993,  652.169189,   30.000000,21847.505859,  648.829224,21164.683594,   70.166824,  680.036072,  576.407471,        16777216,000,000
007,   1121728,   17527,  605.710571,   30.000000,21894.761719,  602.667419,21207.669922,   55.966114,  684.776794,  545.005859,       134217728,000,000
008,   1143552,   17868,  683.740051,   30.000000,21816.162109,  680.523743,21134.078125,   64.226868,  679.287292,  614.342102,          262144,000,000
008,   1152064,   18001,  698.194885,   30.000000,21801.535156,  694.971252,21119.660156,   64.659782,  679.285034,  628.279419,        16777216,000,000
008,   1122048,   17532,  701.329651,   30.000000,21797.843750,  697.781372,21073.152344,   72.793663,  721.697449,  622.489990,       134217728,000,000
009,   1143552,   17868,  609.805054,   30.000000,21890.683594,  606.835266,21261.265625,   52.631817,  627.450500,  552.792664,          262144,000,000
009,   1152064,   18001,  628.460144,   30.000000,21871.835938,  625.410767,21235.398438,   58.035709,  634.258850,  565.859070,        16777216,000,000
009,   1122048,   17532,  603.746094,   30.000000,21896.175781,  600.757507,21263.714844,   50.232334,  630.596130,  549.151855,       134217728,000,000
010,   1143552,   17868,  627.955261,   30.000000,21872.066406,  624.807800,21218.939453,   57.602428,  650.722778,  565.573730,          262144,000,000
010,   1152128,   18002,  602.668884,   30.000000,21898.001953,  599.614197,21277.078125,   51.604755,  619.082581,  546.568909,        16777216,000,000
010,   1122048,   17532,  626.791870,   30.000000,21873.089844,  623.803162,21247.210938,   50.042278,  624.105347,  572.372314,       134217728,000,000
011,   1143488,   17867,  626.127563,   30.000000,21874.119141,  623.125916,21247.093750,   51.285240,  625.185059,  570.430908,          262144,000,000
011,   1152128,   18002,  641.482239,   30.000000,21859.099609,  638.441711,21236.541016,   52.145531,  620.737976,  584.872742,        16777216,000,000
011,   1122048,   17532,  600.233887,   30.000000,21899.564453,  597.242310,21269.580078,   50.106586,  628.284485,  545.759827,       134217728,000,000
012,   1143552,   17868,  607.667725,   30.000000,21892.748047,  604.707703,21274.535156,   54.068584,  616.499451,  549.206482,          262144,000,000
012,   1152064,   18001,  621.199829,   30.000000,21878.939453,  618.161377,21253.484375,   54.226669,  623.568665,  562.408813,        16777216,000,000
012,   1122048,   17532,  601.286621,   30.000000,21898.626953,  598.315186,21270.257812,   52.954380,  626.670410,  543.946350,       134217728,000,000
013,   1143552,   17868,  646.953247,   30.000000,21852.837891,  643.865295,21188.974609,   61.184135,  661.248047,  580.891724,          262144,000,000
013,   1152064,   18001,  624.590759,   30.000000,21875.535156,  621.525574,21237.537109,   55.119740,  635.920959,  564.803894,        16777216,000,000
013,   1120960,   17515,  604.820496,   30.000000,21894.687500,  601.906738,21279.087891,   52.571026,  613.822083,  547.921265,       134217728,000,000
014,   1142528,   17852,  595.966797,   30.000000,21904.667969,  592.937256,21284.703125,   51.003025,  618.291748,  540.555237,          262144,000,000
014,   1152128,   18002,  646.854675,   30.000000,21853.791016,  643.701172,21195.533203,   62.341282,  656.072571,  579.592590,        16777216,000,000
014,   1121024,   17516,  664.729370,   30.000000,21835.285156,  661.710388,21175.919922,   58.080406,  657.139526,  601.941406,       134217728,000,000
015,   1142528,   17852,  600.661560,   30.000000,21900.072266,  597.629944,21278.074219,   53.777294,  620.198853,  542.473267,          262144,000,000
015,   1152128,   18002,  605.088013,   30.000000,21895.470703,  602.020203,21276.439453,   51.573391,  617.239563,  549.033142,        16777216,000,000
015,   1121984,   17531,  604.834045,   30.000000,21894.906250,  601.892334,21259.878906,   50.256699,  633.260437,  550.263977,       134217728,000,000
000,   1120704,   17511,  629.637329,   30.000000,21870.201172,  626.384949,21185.160156,   60.288811,  682.432983,  564.169067,          262144,000,001
000,   1114112,   17408,  589.643188,   30.000000,21909.867188,  586.518860,21273.037109,   55.723412,  634.391418,  529.027893,        16777216,000,001
000,   1130496,   17664,  637.636902,   30.000000,21862.642578,  634.297913,21188.398438,   66.646179,  671.567139,  565.541626,       134217728,000,001
001,   1120704,   17511,  673.665771,   30.000000,21825.779297,  670.510742,21110.378906,   73.422729,  712.627930,  595.016724,          262144,000,001
001,   1112000,   17375,  593.202698,   30.000000,21906.400391,  589.907227,21241.416016,   55.782234,  662.666748,  532.477051,        16777216,000,001
001,   1130496,   17664,  615.049133,   30.000000,21885.457031,  611.861572,21243.119141,   57.271580,  640.015015,  552.897217,       134217728,000,001
002,   1120704,   17511,  582.776550,   30.000000,21917.097656,  579.746582,21271.644531,   53.216801,  643.229980,  524.954468,          262144,000,001
002,   1114048,   17407,  620.462830,   30.000000,21878.931641,  617.415405,21217.775391,   59.097511,  658.777588,  556.433838,        16777216,000,001
002,   1130496,   17664,  603.256104,   30.000000,21896.955078,  600.119995,21254.835938,   54.007221,  639.904663,  544.412598,       134217728,000,001
003,   1120704,   17511,  611.374451,   30.000000,21888.347656,  608.334106,21240.912109,   61.784626,  644.993896,  544.706970,          262144,000,001
003,   1112000,   17375,  589.816162,   30.000000,21909.810547,  586.802307,21273.341797,   56.778694,  634.189331,  528.361023,        16777216,000,001
003,   1130496,   17664,  610.567627,   30.000000,21889.863281,  607.441284,21234.421875,   60.008228,  652.956909,  545.511047,       134217728,000,001
004,   1120704,   17511,  574.838379,   30.000000,21925.000000,  571.875977,21296.833984,   52.835419,  626.113403,  517.500977,          262144,000,001
004,   1112000,   17375,  668.614136,   30.000000,21830.845703,  664.755188,21125.427734,   67.181664,  702.432800,  595.128723,        16777216,000,001
004,   1130432,   17663,  608.712463,   30.000000,21891.355469,  605.570251,21225.445312,   59.184204,  663.481323,  544.519348,       134217728,000,001
005,   1120640,   17510,  647.910217,   30.000000,21851.412109,  644.629700,21142.177734,   57.641796,  706.015747,  584.990540,          262144,000,001
005,   1112000,   17375,  646.804138,   30.000000,21852.923828,  643.553223,21155.941406,   61.792950,  693.794617,  579.818665,        16777216,000,001
005,   1130496,   17664,  678.144348,   30.000000,21822.244141,  673.871216,21105.287109,   67.838730,  713.357666,  603.863464,       134217728,000,001
006,   1120640,   17510,  655.125488,   30.000000,21844.031250,  651.170898,21112.810547,   67.104683,  728.012573,  581.778259,          262144,000,001
