tid,lock_impl_time(ms)
RUN 0
002,  0.705373
002,  1.112688
002,  0.905297
002,  0.889152
002,  0.924428
002,  0.903282
002,  0.882070
002,  0.936942
002,  0.902342
002,  0.873275
001,  0.007977
001,  1.274503
001,  0.947650
001,  0.888790
001,  0.909860
001,  0.908133
001,  0.891007
001,  0.910310
001,  0.923855
001,  0.870207
004,  0.265108
004,  1.214695
004,  0.940892
004,  0.908045
004,  0.913540
004,  0.909053
004,  0.883315
004,  0.937257
004,  0.896305
004,  0.874328
003,  0.877100
003,  1.059088
003,  0.895357
003,  0.899037
003,  0.917340
003,  0.888368
003,  0.874158
003,  0.944120
003,  0.864478
003,  0.860423
005,  1.215425
005,  0.954057
005,  0.884748
005,  0.884813
005,  0.887065
005,  0.878085
005,  0.866648
005,  0.932378
005,  0.853193
005,  0.839128
006,  0.164608
006,  1.239247
006,  0.954655
006,  0.910285
006,  0.916777
006,  0.926513
006,  0.897315
006,  0.929647
006,  0.913885
006,  0.883557
007,  1.304535
007,  0.942925
007,  0.886745
007,  0.896535
007,  0.905667
007,  0.890355
007,  0.894415
007,  0.931570
007,  0.860485
007,  0.856178
008,  1.041218
008,  0.989497
008,  0.893223
008,  0.906718
008,  0.914248
008,  0.895945
008,  0.874478
008,  0.951742
008,  0.868363
008,  0.868117
009,  0.531262
009,  1.130707
009,  0.915103
009,  0.895977
009,  0.921145
009,  0.905835
009,  0.875338
009,  0.934968
009,  0.889012
009,  0.867037
010,  0.781300
010,  1.073653
010,  0.913882
010,  0.890532
010,  0.933813
010,  0.892233
010,  0.885922
010,  0.930628
010,  0.875125
010,  0.861315
011,  0.094557
011,  1.275075
011,  0.941655
011,  0.887018
011,  0.907370
011,  0.901803
011,  0.885078
011,  0.906320
011,  0.924617
011,  0.859422
012,  1.119892
012,  0.979327
012,  0.881633
012,  0.884842
012,  0.909267
012,  0.884628
012,  0.870075
012,  0.941968
012,  0.848468
012,  0.845622
013,  0.960662
013,  1.043442
013,  0.890247
013,  0.903672
013,  0.916162
013,  0.894530
013,  0.872218
013,  0.952452
013,  0.862833
013,  0.861403
014,  0.632275
014,  1.112243
014,  0.914413
014,  0.894237
014,  0.911072
014,  0.899010
014,  0.873998
014,  0.934242
014,  0.895638
014,  0.862098
015,  0.433678
015,  1.165888
015,  0.922315
015,  0.900558
015,  0.920627
015,  0.904837
015,  0.879248
015,  0.942315
015,  0.894588
015,  0.876690
016,  0.355000
016,  1.200902
016,  0.935575
016,  0.908140
016,  0.925803
016,  0.915308
016,  0.887338
016,  0.953317
016,  0.893440
016,  0.872340
-----------------------------------------------------------------------------------------------

RUN 1
002,  0.465747
002,  0.942020
002,  0.936445
002,  0.852738
002,  0.870033
002,  0.887830
002,  0.875058
002,  0.893638
002,  0.917478
002,  0.853105
001,  0.787592
001,  0.937767
001,  0.907550
001,  0.863033
001,  0.852552
001,  0.915657
001,  0.856947
001,  0.923533
001,  0.910990
001,  0.847965
004,  1.019283
004,  0.921467
004,  0.867602
004,  0.872678
004,  0.849292
004,  0.909187
004,  0.856058
004,  0.930895
004,  0.877307
004,  0.862570
003,  0.924750
003,  0.916905
003,  0.890597
003,  0.862165
003,  0.841023
003,  0.923637
003,  0.845100
003,  0.925347
003,  0.891292
003,  0.843183
005,  0.726025
005,  0.928522
005,  0.898147
005,  0.851567
005,  0.846475
005,  0.903808
005,  0.845508
005,  0.905567
005,  0.900808
005,  0.841388
006,  0.000917
006,  0.987465
006,  0.861600
006,  0.864785
006,  0.871815
006,  0.845817
006,  0.898848
006,  0.859932
006,  0.928560
006,  0.873420
007,  0.392975
007,  0.942627
007,  0.931282
007,  0.848530
007,  0.864345
007,  0.872540
007,  0.869883
007,  0.888718
007,  0.908278
007,  0.845772
008,  0.853238
008,  0.922928
008,  0.897375
008,  0.857838
008,  0.846857
008,  0.911783
008,  0.848213
008,  0.919808
008,  0.893263
008,  0.841905
009,  0.662013
009,  0.929532
009,  0.922777
009,  0.853615
009,  0.870448
009,  0.901200
009,  0.864762
009,  0.897288
009,  0.923643
009,  0.847032
010,  0.589658
010,  0.922812
010,  0.923935
010,  0.849297
010,  0.866070
010,  0.889870
010,  0.866830
010,  0.892042
010,  0.938263
010,  0.836563
011,  0.989675
011,  0.923935
011,  0.892040
011,  0.880310
011,  0.842463
011,  0.926903
011,  0.863620
011,  0.931262
011,  0.886907
011,  0.868623
012,  0.528353
012,  0.932265
012,  0.925688
012,  0.850443
012,  0.866452
012,  0.887282
012,  0.865593
012,  0.893803
012,  0.930070
012,  0.835407
013,  0.255575
013,  0.961118
013,  0.916468
013,  0.853978
013,  0.862047
013,  0.862162
013,  0.877310
013,  0.871805
013,  0.909192
013,  0.846102
014,  0.181757
014,  0.969073
014,  0.919965
014,  0.861597
014,  0.869848
014,  0.865780
014,  0.881550
014,  0.878762
014,  0.907613
014,  0.862138
015,  0.320143
015,  0.952777
015,  0.921093
015,  0.850088
015,  0.864360
015,  0.869270
015,  0.873977
015,  0.878790
015,  0.911368
015,  0.859607
016,  0.098373
016,  0.953647
016,  0.911312
016,  0.857752
016,  0.865210
016,  0.835290
016,  0.880465
016,  0.861332
016,  0.905923
016,  0.865403
-----------------------------------------------------------------------------------------------

