tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,glock_tries,array_size(B),client_id,run,nlocks
000,1624768512,    6197, 1061.394287,   20.000000,18930.478516,    3.381070,18929.238281,    1.485405,44066324480.000000,    1.010462,    0.240322,    0.239512,         1,         1048576,000,000,000001
001,1623982080,    6194, 1031.762939,   20.000000,18958.654297,    2.769575,18417.207031,    1.393860,2762440966144.000000,    0.495343,  521.729248,    0.000000,      2202,         1048576,000,000,000001
002,1624244224,    6195, 1043.695068,   20.000000,18945.183594,    2.844557,18947.345703,    1.355157,44066320384.000000,    0.661528,    0.000000,    0.000000,         0,         1048576,000,000,000001
003,1624244224,    6195, 1082.359253,   20.000000,18909.035156,    2.820040,18907.828125,    1.195962,45299703808.000000,    0.797837,    0.000000,    0.000000,         0,         1048576,000,000,000001
004,1624244224,    6195, 1032.884644,   20.000000,18958.322266,    2.561437,17977.134766,    1.286705,4969001910272.000000,    0.410837,  946.224121,    0.000000,      3992,         1048576,000,000,000001
005,1623982080,    6194, 1032.193726,   20.000000,18956.714844,    2.612615,18955.871094,    1.207037,46533099520.000000,    0.566067,    0.000000,    0.000000,         0,         1048576,000,000,000001
006,1623982080,    6194, 1042.856079,   20.000000,18945.794922,    2.879687,18944.962891,    1.429022,46533095424.000000,    0.587058,    0.000000,    0.000000,         0,         1048576,000,000,000001
007,1623982080,    6194, 1041.162720,   20.000000,18947.279297,    3.097930,18946.441406,    1.662848,46533095424.000000,    0.568252,    0.000000,    0.000000,         0,         1048576,000,000,000001
008,1623982080,    6194, 1070.790771,   20.000000,17377.992188, 1543.267578,17377.158203,    1.370997,46533091328.000000, 1540.961548,    0.000000, 1487.130615,         0,         1048576,000,000,000001
009,1623982080,    6194, 1093.449341,   20.000000,18896.222656,    3.359335,18895.386719,    1.772115,46533083136.000000,    0.658012,    0.000000,    0.000000,         0,         1048576,000,000,000001
010,1623982080,    6194, 1093.633545,   20.000000,18894.759766,    2.899652,18893.847656,    1.416170,46533095424.000000,    0.641407,    0.000000,    0.000000,         0,         1048576,000,000,000001
011,1623982080,    6194, 1036.274170,   20.000000,18952.337891,    2.932975,18951.443359,    1.486933,46533091328.000000,    0.574663,    0.000000,    0.000000,         0,         1048576,000,000,000001
012,1623982080,    6194, 1094.658203,   20.000000,18895.486328,    3.363262,18894.935547,    1.558763,46533083136.000000,    0.982238,    0.000000,    0.000000,         0,         1048576,000,000,000001
013,1623982080,    6194, 1030.122070,   20.000000,18959.167969,    3.011023,18958.355469,    1.539603,46533091328.000000,    0.589792,    0.000000,    0.000000,         0,         1048576,000,000,000001
014,1623982080,    6194, 1031.031738,   20.000000,18957.970703,    2.955373,18957.046875,    1.567390,46533091328.000000,    0.537175,    0.000000,    0.000000,         0,         1048576,000,000,000001
015,1623982080,    6194, 1032.645264,   20.000000,18956.382812,    2.957698,18955.529297,    1.571362,46533091328.000000,    0.535585,    0.000000,    0.000000,         0,         1048576,000,000,000001
000,1612447744,    6150, 1028.695190,   20.000000,18963.876953,    3.234222,18962.767578,    1.525575,101912600576.000000,    0.831315,    0.237905,    0.239122,         1,         1048576,000,001,000001
001,1612185600,    6149, 1025.623901,   20.000000,18963.707031,    2.870566,18965.964844,    1.473974,100679204864.000000,    0.556590,    0.000000,    0.000000,         0,         1048576,000,001,000001
002,1612185600,    6149, 1105.334961,   20.000000,17377.250000, 1510.677002,17376.207031,    0.981920,101912608768.000000, 1508.991089,    0.000000, 1464.615234,         0,         1048576,000,001,000001
003,1612185600,    6149, 1071.512451,   20.000000,18920.148438,    2.804846,18918.986328,    1.104663,101912600576.000000,    0.874677,    0.000000,    0.000000,         0,         1048576,000,001,000001
004,1611923456,    6148, 1024.303833,   20.000000,18964.998047,    2.774568,18964.177734,    1.343251,103146012672.000000,    0.605642,    0.000000,    0.000000,         0,         1048576,000,001,000001
005,1612185600,    6149, 1032.712280,   20.000000,18959.464844,    2.808456,18958.564453,    1.386856,101912600576.000000,    0.581884,    0.000000,    0.000000,         0,         1048576,000,001,000001
006,1612185600,    6149, 1065.980591,   20.000000,18925.328125,    2.737969,18924.332031,    1.126290,101912600576.000000,    0.771569,    0.000000,    0.000000,         0,         1048576,000,001,000001
007,1611923456,    6148, 1069.445679,   20.000000,18919.382812,    3.152258,18918.369141,    1.499082,103146012672.000000,    0.840525,    0.000000,    0.000000,         0,         1048576,000,001,000001
008,1611923456,    6148, 1023.310181,   20.000000,18965.568359,    3.238557,18964.775391,    1.757802,103146012672.000000,    0.631684,    0.000000,    0.000000,         0,         1048576,000,001,000001
009,1611923456,    6148, 1115.702026,   20.000000,18874.771484,    2.312557,17352.599609,    1.204571, 1521.663696,    0.279943, 1462.904541,    0.000000,      6148,         1048576,000,001,000001
010,1611923456,    6148, 1026.208374,   20.000000,18963.228516,    2.872531,18962.349609,    1.441574,103146012672.000000,    0.577969,    0.000000,    0.000000,         0,         1048576,000,001,000001
011,1611923456,    6148, 1082.145142,   20.000000,18906.197266,    2.935680,18905.298828,    1.421971,103146012672.000000,    0.635995,    0.000000,    0.000000,         0,         1048576,000,001,000001
012,1611923456,    6148, 1069.554199,   20.000000,18920.531250,    3.248917,18919.978516,    1.538280,103146004480.000000,    0.881559,    0.000000,    0.000000,         0,         1048576,000,001,000001
013,1611923456,    6148, 1080.334351,   20.000000,18908.240234,    3.097940,18907.390625,    1.583859,103146012672.000000,    0.622915,    0.000000,    0.000000,         0,         1048576,000,001,000001
014,1611923456,    6148, 1039.762573,   20.000000,18950.619141,    2.853868,18949.773438,    1.439197,103146004480.000000,    0.592599,    0.000000,    0.000000,         0,         1048576,000,001,000001
015,1611923456,    6148, 1022.971008,   20.000000,18965.726562,    2.879680,18964.888672,    1.482168,103146012672.000000,    0.557610,    0.000000,    0.000000,         0,         1048576,000,001,000001
000,1618739200,    6174, 1066.172852,   20.000000,18924.685547,    3.246447,18923.410156,    1.487527,72187240448.000000,    0.839270,    0.236975,    0.000000,         1,         1048576,000,002,000001
001,1618214912,    6172, 1028.455200,   20.000000,18963.044922,    2.837153,18962.240234,    1.430987,73420652544.000000,    0.570219,    0.000000,    0.000000,         0,         1048576,000,002,000001
002,1618214912,    6172, 1054.049683,   20.000000,18936.732422,    2.970129,18935.779297,    1.371533,73420652544.000000,    0.773437,    0.000000,    0.000000,         0,         1048576,000,002,000001
003,1618477056,    6173, 1033.079346,   20.000000,18959.082031,    2.572388,18958.017578,    1.151223,72187232256.000000,    0.590267,    0.000000,    0.000000,         0,         1048576,000,002,000001
004,1618739200,    6174, 1026.068604,   20.000000,18966.158203,    2.912238,18965.294922,    1.470704,70953811968.000000,    0.618709,    0.000000,    0.000000,         0,         1048576,000,002,000001
