lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR,pinning
0000000,0000962,0000150,0001010,0010229,0003787,0003356,0000020,001024,000,000,0016,02
0000000,0002895,0001593,0001791,0019807,0007544,0006733,0001789,001024,000,000,0016,02
0000000,0000962,0000150,0001010,0009939,0005360,0004598,0000017,001024,001,000,0016,02
0000000,0002787,0001573,0001747,0019938,0007795,0006652,0001701,001024,001,000,0016,02
0000000,0000871,0000160,0001031,0086433,0020799,0035417,0000149,001024,002,000,0016,02
0000000,0001707,0001453,0001614,0123643,0029946,0053170,0000868,001024,002,000,0016,02
0000000,0000822,0000140,0001031,0086122,0020759,0035346,0000149,001024,003,000,0016,02
0000000,0001736,0001423,0001625,0123282,0029936,0052860,0000880,001024,003,000,0016,02
0000000,0001001,0000161,0001011,0010300,0003857,0003426,0000020,001024,000,001,0016,02
0000000,0002010,0001733,0001736,0020087,0007644,0006833,0001048,001024,000,001,0016,02
0000000,0001001,0000151,0001011,0010170,0005350,0004589,0000018,001024,001,001,0016,02
0000000,0002072,0001693,0001721,0019978,0007784,0006682,0001087,001024,001,001,0016,02
0000000,0000822,0000160,0001034,0088767,0021080,0036038,0000159,001024,002,001,0016,02
0000000,0001532,0001483,0001548,0125937,0030207,0053691,0000782,001024,002,001,0016,02
0000000,0000821,0000150,0001034,0089108,0021160,0036198,0000160,001024,003,001,0016,02
0000000,0001542,0001513,0001551,0126388,0030398,0054122,0000785,001024,003,001,0016,02
0000000,0000972,0000140,0001005,0009968,0003717,0003406,0000022,001024,000,002,0016,02
0000000,0002774,0001643,0001812,0019868,0007545,0006933,0002042,001024,000,002,0016,02
0000000,0000971,0000140,0001005,0009809,0005420,0004578,0000022,001024,001,002,0016,02
0000000,0002670,0001633,0001753,0019907,0007724,0006652,0001911,001024,001,002,0016,02
0000000,0000842,0000150,0001030,0088787,0021520,0037090,0000171,001024,002,002,0016,02
0000000,0001682,0001482,0001614,0128081,0030647,0054563,0000975,001024,002,002,0016,02
0000000,0000822,0000141,0001030,0088627,0021510,0037100,0000171,001024,003,002,0016,02
0000000,0001695,0001433,0001609,0128321,0030748,0054663,0000975,001024,003,002,0016,02
0000000,0000672,0000050,0001004,0006462,0003878,0003366,0000012,001024,000,000,0128,02
0000000,0002021,0001703,0001382,0019647,0007564,0006953,0000862,001024,000,000,0128,02
0000000,0000671,0000051,0001004,0009848,0005520,0004909,0000012,001024,001,000,0128,02
0000000,0001898,0001763,0001387,0019918,0007634,0006963,0000769,001024,001,000,0128,02
0000000,0000672,0000050,0001024,0074861,0024947,0043732,0000188,001024,002,000,0128,02
0000000,0001373,0001262,0001411,0135896,0032932,0058430,0000616,001024,002,000,0128,02
0000000,0000681,0000050,0001024,0074891,0024947,0043742,0000187,001024,003,000,0128,02
0000000,0001364,0001243,0001405,0135966,0032992,0058891,0000611,001024,003,000,0128,02
0000000,0000681,0000050,0001004,0006372,0003938,0003377,0000012,001024,000,001,0128,02
0000000,0002482,0001533,0001415,0019767,0007574,0006963,0001260,001024,000,001,0128,02
0000000,0000671,0000050,0001004,0009659,0005370,0004769,0000012,001024,001,001,0128,02
0000000,0002488,0001533,0001456,0019427,0007625,0006973,0001270,001024,001,001,0128,02
0000000,0000681,0000050,0001024,0073679,0025068,0044023,0000190,001024,002,001,0128,02
0000000,0001448,0001252,0001467,0137039,0033122,0059342,0000666,001024,002,001,0128,02
0000000,0000671,0000050,0001024,0072978,0024887,0043692,0000188,001024,003,001,0128,02
0000000,0001442,0001222,0001466,0135815,0032822,0058611,0000660,001024,003,001,0128,02
0000000,0000661,0000050,0001004,0006462,0003987,0003397,0000011,001024,000,002,0128,02
0000000,0001915,0001603,0001347,0019907,0007625,0007063,0000781,001024,000,002,0128,02
0000000,0000671,0000050,0001004,0009769,0005380,0004819,0000012,001024,001,002,0128,02
0000000,0001952,0001713,0001425,0019667,0007815,0007103,0000814,001024,001,002,0128,02
0000000,0000671,0000050,0001024,0074711,0024927,0043712,0000186,001024,002,002,0128,02
0000000,0001358,0001253,0001398,0136377,0033062,0059102,0000607,001024,002,002,0128,02
0000000,0000681,0000050,0001024,0074891,0024977,0043792,0000186,001024,003,002,0128,02
0000000,0001371,0001242,0001405,0136527,0033012,0059072,0000617,001024,003,002,0128,02
0000000,0000681,0000050,0001003,0006602,0003997,0003477,0000011,001024,000,000,0512,02
0000000,0001939,0001543,0001335,0020087,0007775,0007303,0000782,001024,000,000,0512,02
0000000,0000671,0000051,0001004,0009889,0005490,0004900,0000011,001024,001,000,0512,02
0000000,0002006,0001553,0001364,0019386,0007985,0007204,0000839,001024,001,000,0512,02
0000000,0000671,0000050,0001024,0071174,0025518,0044734,0000190,001024,002,000,0512,02
0000000,0001349,0001222,0001391,0136066,0033252,0059452,0000597,001024,002,000,0512,02
0000000,0000671,0000050,0001025,0071855,0025738,0045165,0000191,001024,003,000,0512,02
0000000,0001350,0001082,0001387,0137068,0033633,0059752,0000596,001024,003,000,0512,02
0000000,0000681,0000050,0001003,0006603,0003948,0003446,0000011,001024,000,001,0512,02
0000000,0002058,0001593,0001359,0019667,0007674,0007103,0000873,001024,000,001,0512,02
0000000,0000671,0000051,0001004,0009888,0005510,0004929,0000011,001024,001,001,0512,02
0000000,0001937,0001603,0001340,0019787,0007814,0007103,0000786,001024,001,001,0512,02
