lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0039845,0000260,0000060,0001036,0034715,0039495,0034264,0000000,001024,000,000,0512
0074911,0001259,0000391,0001234,0073228,0074511,0073518,0000000,001024,000,000,0512
0034796,0000291,0000060,0001026,0010049,0034015,0005972,0000000,001024,001,000,0512
0051417,0001149,0000341,0001252,0043191,0050455,0041578,0000000,001024,001,000,0512
0034885,0000321,0000071,0001030,0009017,0034415,0010881,0000000,001024,002,000,0512
0051466,0001185,0000401,0001216,0043843,0050956,0045856,0000000,001024,002,000,0512
0035046,0000281,0000060,0001026,0010761,0034255,0006011,0000000,001024,003,000,0512
0051366,0001163,0000341,0001249,0043102,0050405,0041478,0000000,001024,003,000,0512
0004178,0000250,0000051,0001003,0002895,0003417,0003356,0000000,001024,000,001,0512
0006903,0001013,0000321,0001027,0004538,0005250,0005170,0000000,001024,000,001,0512
0006923,0000271,0000060,0001006,0005982,0006592,0006432,0000000,001024,001,001,0512
0015028,0001030,0000331,0001029,0018164,0014568,0020538,0000000,001024,001,001,0512
0006272,0000320,0000070,0001005,0005100,0005811,0005430,0000000,001024,002,001,0512
0010149,0001023,0000390,0001034,0008547,0009087,0008867,0000000,001024,002,001,0512
0006563,0000280,0000051,0001005,0005170,0005801,0005721,0000000,001024,003,001,0512
0009297,0001023,0000330,0001032,0007204,0007804,0007734,0000000,001024,003,001,0512
0041188,0000281,0000060,0001037,0035797,0040847,0035016,0000000,001024,000,002,0512
0078077,0001267,0000370,0001247,0076675,0077686,0076224,0000000,001024,000,002,0512
0036088,0000260,0000051,0001027,0012323,0035297,0006091,0000000,001024,001,002,0512
0053591,0001170,0000361,0001259,0044554,0052459,0042971,0000000,001024,001,002,0512
0035837,0000321,0000070,0001031,0009267,0035367,0011852,0000000,001024,002,002,0512
0055104,0001194,0000410,0001230,0045346,0054492,0047239,0000000,001024,002,002,0512
0036018,0000270,0000051,0001026,0012042,0035237,0005992,0000000,001024,003,002,0512
0054392,0001164,0000361,0001264,0044804,0053230,0043212,0000000,001024,003,002,0512
