tid,total_duration(s),min_slock_hold,med,max,min_swait_acq,med,max,min_swait_rel,med,max,min_slwait_acq,med,max,min_slwait_rel,med,max,min_sgwait_acq,med,max,min_sgwait_rel,med,max,min_sdata_read,med,max,min_sdata_write,med,max,min_sglock_tries,med,max,array_size(B),client_id,nlocks
000,20.0, 0.218467504, 0.246984586, 0.310953319, 0.248322085, 0.252710015, 0.261903346, 0.250637919, 0.251556665, 0.264724582, 0.000088333, 0.000090417, 0.000126667, 0.001781250, 0.002184167, 0.003156667, 0.008907500, 0.009411667, 0.011963333, 0.008831667, 0.009380000, 0.011236667, 0.238612503, 0.240871668, 0.251560003, 0.239477918, 0.239776671, 0.252891660, 1.000000000, 1.000000000, 1.000000000,         1048576,000,000001
001,20.0, 0.218551666, 0.276265413, 0.317073345, 0.248439997, 0.251052082, 0.259975821, 0.251625419, 0.255662918, 0.267376661, 0.000092500, 0.000101250, 0.000140000, 0.001817083, 0.002253750, 0.003043333, 0.009347500, 0.009514583, 0.011393334, 0.009132500, 0.009502083, 0.011546667, 0.238655001, 0.240551665, 0.250041246, 0.239711672, 0.241563335, 0.256069571, 1.000000000, 1.000000000, 1.000000000,         1048576,000,000001
002,20.0, 0.218547493, 0.263850003, 0.309553325, 0.249727920, 0.252078325, 0.259237915, 0.251046240, 0.253495842, 0.261815012, 0.000084167, 0.000101250, 0.000143333, 0.001735000, 0.002254583, 0.002813333, 0.009271666, 0.010185000, 0.011320000, 0.009174583, 0.009706250, 0.011253334, 0.240106255, 0.240517497, 0.249507502, 0.239469171, 0.240721673, 0.250363320, 1.000000000, 1.000000000, 1.000000000,         1048576,000,000001
003,20.0, 0.218341246, 0.232196257, 0.309413344, 0.245164171, 0.249488339, 0.261496663, 0.251572490, 0.253048748, 0.264652491, 0.000088333, 0.000102917, 0.000150000, 0.002097083, 0.002292500, 0.003376667, 0.007311667, 0.009980833, 0.010218750, 0.008946666, 0.009724166, 0.009894583, 0.237528339, 0.239824995, 0.250995845, 0.239366248, 0.240896672, 0.252462924, 1.000000000, 1.000000000, 1.000000000,         1048576,000,000001
004,20.0, 0.230855003, 0.290088743, 0.319306672, 0.255205840, 0.258186668, 0.274248749, 0.255578756, 0.257479995, 0.261873335, 0.000084167, 0.000086250, 0.000123333, 0.001836667, 0.002268333, 0.002963333, 0.010650417, 0.012256667, 0.015146666, 0.010856667, 0.012118750, 0.013016666, 0.242789581, 0.243754163, 0.263275832, 0.242160007, 0.242789581, 0.246568337, 1.000000000, 1.000000000, 1.000000000,         1048576,000,000001
005,20.0, 0.231387496, 0.308932513, 0.320950001, 0.252056658, 0.254546672, 0.265722096, 0.253155828, 0.257294595, 0.273568332, 0.000084167, 0.000085000, 0.000120000, 0.001964167, 0.002310417, 0.002813333, 0.010538750, 0.011855000, 0.013360000, 0.010282083, 0.011622917, 0.012813333, 0.240406245, 0.242072910, 0.253629178, 0.240505412, 0.242392495, 0.260256678, 1.000000000, 1.000000000, 1.000000000,         1048576,000,000001
006,20.0, 0.234944999, 0.291570842, 0.321563333, 0.252260834, 0.255021662, 0.264930844, 0.254183322, 0.256500840, 0.274277925, 0.000090417, 0.000095833, 0.000133333, 0.001774583, 0.002322083, 0.002946667, 0.010648333, 0.010995833, 0.013226666, 0.010505416, 0.010953750, 0.012760000, 0.241276667, 0.241931662, 0.253945410, 0.240726247, 0.242265835, 0.261149585, 1.000000000, 1.000000000, 1.000000000,         1048576,000,000001
007,20.0, 0.231324166, 0.283035427, 0.321093321, 0.251397908, 0.254456252, 0.260053754, 0.253646255, 0.258819997, 0.274591237, 0.000088333, 0.000102083, 0.000136667, 0.001920000, 0.002372083, 0.003063333, 0.010600000, 0.011888334, 0.013436667, 0.010366250, 0.011117917, 0.012843333, 0.240166247, 0.241964996, 0.248398751, 0.240920007, 0.243114993, 0.261111259, 1.000000000, 1.000000000, 1.000000000,         1048576,000,000001
000,20.0, 0.218486249, 0.287099153, 0.309689999, 0.249968335, 0.251752079, 0.263833761, 0.250949591, 0.253207088, 0.271084994, 0.000084167, 0.000086250, 0.000123333, 0.001964167, 0.002112500, 0.002660000, 0.009151666, 0.009546250, 0.011930000, 0.009071667, 0.009540000, 0.011176666, 0.240140006, 0.240641668, 0.254033744, 0.239486247, 0.240449160, 0.258922487, 1.000000000, 1.000000000, 1.000000000,         1048576,000,000001
001,20.0, 0.218715832, 0.281342506, 0.309556663, 0.250205845, 0.252891660, 0.259164155, 0.251100838, 0.252471656, 0.256766677, 0.000084167, 0.000093750, 0.000123333, 0.001848333, 0.002217917, 0.003113333, 0.009071667, 0.009948334, 0.012526667, 0.009037917, 0.010007083, 0.011590000, 0.240783334, 0.241280422, 0.249797910, 0.239660829, 0.240384996, 0.242356673, 1.000000000, 1.000000000, 1.000000000,         1048576,000,000001
002,20.0, 0.232187495, 0.260594159, 0.309673339, 0.249675006, 0.251500845, 0.259714991, 0.251717508, 0.255103320, 0.266335011, 0.000102500, 0.000107500, 0.000140000, 0.001897500, 0.002306250, 0.003553333, 0.009540000, 0.010622500, 0.011470000, 0.009560000, 0.010022500, 0.011323334, 0.238969997, 0.240353331, 0.249752507, 0.239692494, 0.241183341, 0.254575014, 1.000000000, 1.000000000, 1.000000000,         1048576,000,000001
003,20.0, 0.218557924, 0.282314986, 0.309636652, 0.245979160, 0.250151664, 0.261050403, 0.251362085, 0.254208326, 0.264499992, 0.000086250, 0.000100833, 0.000146667, 0.001936667, 0.002473750, 0.003243333, 0.007157917, 0.009553334, 0.010299167, 0.009080000, 0.009644167, 0.010000000, 0.238490418, 0.240011662, 0.250492930, 0.239216670, 0.241958335, 0.252353340, 1.000000000, 1.000000000, 1.000000000,         1048576,000,000001
004,20.0, 0.231298745, 0.255450010, 0.335026681, 0.255156666, 0.261162490, 0.281086236, 0.255402088, 0.257541239, 0.262710005, 0.000084167, 0.000090833, 0.000123333, 0.002185417, 0.002404167, 0.002953333, 0.010540834, 0.012213750, 0.025133749, 0.010852917, 0.012397917, 0.013996666, 0.242466673, 0.248420835, 0.263564169, 0.241802081, 0.242793754, 0.245943338, 1.000000000, 1.000000000, 1.000000000,         1048576,000,000001
005,20.0, 0.234010413, 0.247857496, 0.329094589, 0.252808332, 0.262058765, 0.270240009, 0.254220843, 0.255577505, 0.273917913, 0.000084167, 0.000093750, 0.000143333, 0.001806250, 0.002207500, 0.007680000, 0.010663333, 0.011166250, 0.013030000, 0.010124166, 0.011257917, 0.012340000, 0.241146669, 0.250914991, 0.257647514, 0.241134584, 0.241902918, 0.260772496, 1.000000000, 1.000000000, 1.000000000,         1048576,000,000001
006,20.0, 0.234507084, 0.285137504, 0.320323348, 0.251366258, 0.254718333, 0.264052927, 0.253235847, 0.254645407, 0.265732914, 0.000090417, 0.000092500, 0.000130000, 0.001796667, 0.002247917, 0.002843333, 0.010355833, 0.011270417, 0.013260000, 0.010277917, 0.010605000, 0.019717500, 0.239656672, 0.241996661, 0.253164172, 0.240822911, 0.241729587, 0.248813331, 1.000000000, 1.000000000, 1.000000000,         1048576,000,000001
007,20.0, 0.232197911, 0.285211235, 0.320453346, 0.252990842, 0.257841676,556.975036621, 0.254513741, 0.256895840, 0.258966655, 0.000086250, 0.000095000,556.708862305, 0.001829583, 0.002403750, 0.002960000, 0.010193750, 0.011864167, 0.023130000, 0.010406250, 0.011387084, 0.012803333, 0.241347924, 0.242318332, 0.253564179, 0.241208330, 0.242465422, 0.245909587, 1.000000000, 1.000000000, 1.000000000,         1048576,000,000001
000,20.0, 0.218513757, 0.309419990, 0.309576660, 0.251179993, 0.252441674,456.735534668, 0.250932515, 0.255564988, 0.256623328, 0.000084167, 0.000121667,456.479309082, 0.002056667, 0.002720000, 0.003096667, 0.009991666, 0.011290000, 0.014140000, 0.009019166, 0.011290000, 0.011603333, 0.240239993, 0.240547091, 0.241606668, 0.239587501, 0.241304994, 0.241936669, 1.000000000, 1.000000000, 1.000000000,         1048576,000,000001
001,20.0, 0.218410417, 0.243395418, 0.309430003, 0.250288337, 0.252678335, 0.259947509, 0.251277924, 0.252213746, 0.259262502, 0.000086250, 0.000102083, 0.000140000, 0.001795833, 0.002162083, 0.003073333, 0.009417500, 0.009626250, 0.011693333, 0.009400000, 0.009600833, 0.011183334, 0.240456671, 0.240786672, 0.249690831, 0.239648327, 0.240207911, 0.247399166, 1.000000000, 1.000000000, 1.000000000,         1048576,000,000001
002,20.0, 0.218477920, 0.281645417, 0.314207077, 0.248877913, 0.252491236, 0.261701256, 0.251562089, 0.255282491, 0.265086681, 0.000086250, 0.000098750, 0.000140000, 0.001890417, 0.002222083, 0.010860000, 0.008972500, 0.010224166, 0.011930000, 0.008800000, 0.010051667, 0.012100000, 0.239246249, 0.241304994, 0.250680000, 0.240239993, 0.241484582, 0.250084162, 1.000000000, 1.000000000, 1.000000000,         1048576,000,000001
003,20.0, 0.218572497, 0.288914174, 0.309540004, 0.249516666, 0.250823736, 0.261273742, 0.251239985, 0.251917511, 0.255136669, 0.000086250, 0.000098750, 0.000146667, 0.001901250, 0.002339583, 0.002716667, 0.009110000, 0.009992500, 0.011254583, 0.009070000, 0.009718750, 0.011307083, 0.239739999, 0.240352497, 0.250861257, 0.239214584, 0.239565000, 0.242750004, 1.000000000, 1.000000000, 1.000000000,         1048576,000,000001
004,20.0, 0.231779173, 0.241396666, 0.327921242, 0.253151655, 0.255952507, 0.270357907, 0.256210417, 0.261727512, 0.276099175, 0.000084167, 0.000086250, 0.000123333, 0.002025417, 0.002288333, 0.002796667, 0.011252500, 0.011684166, 0.014340000, 0.010568334, 0.011677917, 0.012390000, 0.241135001, 0.242870837, 0.258427501, 0.242046252, 0.246917501, 0.261785418, 1.000000000, 1.000000000, 1.000000000,         1048576,000,000001
005,20.0, 0.232063338, 0.307087928, 0.321150005, 0.250597924, 0.253389180, 0.256249994, 0.253816664, 0.258563340, 0.274056673, 0.000084167, 0.000084167, 0.000123333, 0.001978750, 0.002246250, 0.002756667, 0.010545417, 0.011220833, 0.013326250, 0.010315834, 0.012235000, 0.022438750, 0.239606246, 0.242023334, 0.243276671, 0.240827084, 0.242874995, 0.254100829, 1.000000000, 1.000000000, 1.000000000,         1048576,000,000001
006,20.0, 0.244749993, 0.302950829, 0.326309174, 0.252719581, 0.255210012, 0.266750008, 0.254027486, 0.257818758, 0.263607502, 0.000092500, 0.000098750, 0.000133333, 0.001936667, 0.002404167, 0.002943333, 0.010945000, 0.011855417, 0.015722500, 0.010366250, 0.011697500, 0.012770000, 0.241194993, 0.241979167, 0.252427489, 0.241189584, 0.243108749, 0.248123333, 1.000000000, 1.000000000, 1.000000000,         1048576,000,000001
007,20.0, 0.232989579, 0.303065836, 0.334856659, 0.253375828, 0.255007088, 0.266000003, 0.254799992, 0.257921666, 0.268975824, 0.000084167, 0.000094583, 0.000133333, 0.001884167, 0.002326667, 0.003050000, 0.010882083, 0.011673750, 0.015093333, 0.011082083, 0.011494583, 0.012993333, 0.241673335, 0.242410004, 0.254035830, 0.241197914, 0.242945001, 0.255269587, 1.000000000, 1.000000000, 1.000000000,         1048576,000,000001
