lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR,pinning
0243226,0001244,0000280,0001030,0003427,0002555,0003396,0000000,001024,000,000,0001,02
0560572,0001562,0000802,0001226,0007283,0003486,0006162,0000000,001024,000,000,0001,02
0468607,0001488,0000290,0001077,0006212,0005250,0006172,0000000,001024,001,000,0001,02
0999999,0002481,0000791,0001704,0012002,0007003,0010400,0000000,001024,001,000,0001,02
0486099,0001505,0000290,0001080,0006182,0005219,0006151,0000000,001024,002,000,0001,02
0999999,0002579,0000781,0001724,0011221,0006993,0009959,0000000,001024,002,000,0001,02
0473888,0001491,0000280,0001077,0006202,0005249,0006171,0000000,001024,003,000,0001,02
0999999,0002507,0000772,0001730,0010640,0007354,0009288,0000000,001024,003,000,0001,02
0243346,0001244,0000290,0001030,0003437,0002594,0003406,0000000,001024,000,001,0001,02
0561352,0001564,0000801,0001227,0007354,0003697,0006171,0000000,001024,000,001,0001,02
0483424,0001501,0000280,0001080,0006202,0005270,0006171,0000000,001024,001,001,0001,02
0999999,0002579,0000781,0001738,0011100,0006983,0009899,0000000,001024,001,001,0001,02
0483227,0001501,0000290,0001080,0006211,0005260,0006172,0000000,001024,002,001,0001,02
0999999,0002514,0000792,0001730,0010911,0007935,0009498,0000000,001024,002,001,0001,02
0472907,0001490,0000280,0001077,0006222,0005289,0006182,0000000,001024,003,001,0001,02
0999999,0002493,0000772,0001704,0011562,0006943,0009869,0000000,001024,003,001,0001,02
0245060,0001246,0000290,0001030,0003437,0002575,0003406,0000000,001024,000,002,0001,02
0560432,0001562,0000821,0001221,0007334,0003616,0006633,0000000,001024,000,002,0001,02
0476793,0001493,0000290,0001080,0006201,0005250,0006162,0000000,001024,001,002,0001,02
0999999,0002476,0000811,0001703,0011161,0007404,0010119,0000000,001024,001,002,0001,02
0489045,0001508,0000290,0001080,0006181,0005240,0006141,0000000,001024,002,002,0001,02
0999999,0002567,0000821,0001737,0010981,0006592,0009639,0000000,001024,002,002,0001,02
0480241,0001496,0000280,0001080,0006202,0005260,0006162,0000000,001024,003,002,0001,02
0999999,0002509,0000771,0001726,0011501,0006873,0009899,0000000,001024,003,002,0001,02
0003146,0000801,0000070,0001002,0003085,0002304,0003046,0000000,001024,000,000,0032,02
0020889,0001019,0000781,0001030,0004929,0003156,0004729,0000000,001024,000,000,0032,02
0006081,0000811,0000070,0001004,0006142,0005140,0006111,0000000,001024,001,000,0032,02
0032541,0001031,0000771,0001043,0011441,0009758,0011001,0000000,001024,001,000,0032,02
0006092,0000811,0000070,0001004,0006152,0005160,0006121,0000000,001024,002,000,0032,02
0032591,0001031,0000772,0001043,0011181,0009748,0010870,0000000,001024,002,000,0032,02
0006111,0000811,0000070,0001004,0006161,0005160,0006121,0000000,001024,003,000,0032,02
0032411,0001031,0000771,0001043,0011301,0009568,0010921,0000000,001024,003,000,0032,02
0003176,0000792,0000070,0001002,0003086,0002314,0003055,0000000,001024,000,001,0032,02
0020589,0001019,0000731,0001029,0005039,0003196,0004829,0000000,001024,000,001,0032,02
0006121,0000802,0000070,0001004,0006162,0005170,0006122,0000000,001024,001,001,0032,02
0032050,0001030,0000772,0001043,0011491,0009959,0011121,0000000,001024,001,001,0032,02
0006022,0000802,0000070,0001004,0006171,0005180,0006132,0000000,001024,002,001,0032,02
0032110,0001030,0000782,0001043,0011321,0009749,0011011,0000000,001024,002,001,0032,02
0006052,0000802,0000070,0001004,0006192,0005200,0006161,0000000,001024,003,001,0032,02
0031550,0001030,0000791,0001043,0011551,0009959,0011251,0000000,001024,003,001,0032,02
0003146,0000802,0000070,0001002,0003086,0002304,0003046,0000000,001024,000,002,0032,02
0020879,0001020,0000782,0001030,0004889,0003176,0004719,0000000,001024,000,002,0032,02
0006111,0000812,0000070,0001004,0006152,0005160,0006121,0000000,001024,001,002,0032,02
0031940,0001030,0000771,0001043,0011151,0009618,0010881,0000000,001024,001,002,0032,02
0006082,0000811,0000070,0001004,0006131,0005139,0006091,0000000,001024,002,002,0032,02
0032090,0001031,0000772,0001042,0010640,0009397,0010329,0000000,001024,002,002,0032,02
0006091,0000812,0000070,0001004,0006142,0005159,0006111,0000000,001024,003,002,0032,02
0032060,0001031,0000772,0001043,0011472,0009527,0011111,0000000,001024,003,002,0032,02
0003266,0000802,0000070,0001001,0003056,0002304,0003016,0000000,001024,000,000,0128,02
0010560,0001008,0000712,0001016,0004999,0003296,0004709,0000000,001024,000,000,0128,02
0006002,0000811,0000070,0001004,0006162,0005170,0006131,0000000,001024,001,000,0128,02
0015359,0001013,0000761,0001023,0011281,0009367,0010950,0000000,001024,001,000,0128,02
0006001,0000811,0000070,0001004,0006161,0005170,0006122,0000000,001024,002,000,0128,02
0015679,0001013,0000741,0001023,0011952,0010079,0011532,0000000,001024,002,000,0128,02
0006022,0000802,0000070,0001004,0006181,0005190,0006141,0000000,001024,003,000,0128,02
0015669,0001014,0000761,0001023,0011682,0009688,0011271,0000000,001024,003,000,0128,02
0003156,0000802,0000070,0001001,0003086,0002324,0003055,0000000,001024,000,001,0128,02
0010630,0001008,0000702,0001016,0004919,0003436,0004719,0000000,001024,000,001,0128,02
0006012,0000802,0000070,0001004,0006161,0005190,0006122,0000000,001024,001,001,0128,02
0015610,0001014,0000752,0001023,0011662,0009768,0011271,0000000,001024,001,001,0128,02
0005991,0000811,0000070,0001004,0006142,0005169,0006111,0000000,001024,002,001,0128,02
0015288,0001013,0000741,0001023,0011191,0009477,0010790,0000000,001024,002,001,0128,02
0006011,0000802,0000070,0001004,0006152,0005180,0006121,0000000,001024,003,001,0128,02
0015640,0001013,0000751,0001023,0011692,0009889,0011331,0000000,001024,003,001,0128,02
0003276,0000802,0000070,0001001,0003096,0002364,0003056,0000000,001024,000,002,0128,02
0011051,0001009,0000731,0001017,0005150,0003456,0004900,0000000,001024,000,002,0128,02
0006182,0000811,0000070,0001004,0006131,0005230,0006091,0000000,001024,001,002,0128,02
0015689,0001014,0000752,0001023,0011401,0009648,0011031,0000000,001024,001,002,0128,02
0006162,0000812,0000070,0001004,0006112,0005200,0006081,0000000,001024,002,002,0128,02
0015820,0001014,0000731,0001023,0011702,0009969,0011261,0000000,001024,002,002,0128,02
0006131,0000802,0000070,0001004,0006162,0005230,0006122,0000000,001024,003,002,0128,02
0015579,0001013,0000741,0001023,0011582,0010029,0011211,0000000,001024,003,002,0128,02
0003357,0000811,0000070,0001001,0003086,0002424,0003046,0000000,001024,000,000,0512,02
0008536,0001008,0000611,0001015,0005150,0003607,0004909,0000000,001024,000,000,0512,02
