tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR,la,pinning,cache_misses
020,00060888,00060888,010,00013817,00047071,00047071,001024,000,002,00000001,00060888,02,000242486342
021,00052008,00052008,010,00011442,00040566,00040566,001024,000,002,00000001,00052008,02,000317308164
022,00060500,00060500,010,00013583,00046917,00046917,001024,000,002,00000001,00060500,02,000241245756
023,00051800,00051800,010,00011716,00040084,00040084,001024,000,002,00000001,00051800,02,000323786368
024,00059900,00059900,010,00013863,00046037,00046037,001024,000,002,00000001,00059900,02,000241915025
025,00052100,00052100,010,00012368,00039732,00039732,001024,000,002,00000001,00052100,02,000320683590
026,00052400,00052400,010,00012045,00040355,00040355,001024,000,002,00000001,00052400,02,000313788067
027,00060500,00060500,010,00013310,00047190,00047190,001024,000,002,00000001,00060500,02,000114956945
028,00053261,00053261,010,00012426,00040835,00040835,001024,000,002,00000001,00053261,02,000313591824
029,00061136,00061136,010,00013858,00047278,00047278,001024,000,002,00000001,00061136,02,000246563298
030,00052727,00052727,010,00012246,00040481,00040481,001024,000,002,00000001,00052727,02,000321417126
031,00062100,00062100,010,00013704,00048396,00048396,001024,000,002,00000001,00062100,02,000239562836
000,00051400,00051400,010,00049186,00002214,00002214,001024,000,000,00000032,00051400,02,000345269777
001,00051247,00051247,010,00049084,00002163,00002163,001024,000,000,00000032,00051247,02,000349159825
002,00051400,00051400,010,00049339,00002061,00002061,001024,000,000,00000032,00051400,02,000343763559
003,00058800,00058800,010,00056265,00002535,00002535,001024,000,000,00000032,00058800,02,000270473916
004,00058400,00058400,010,00055902,00002498,00002498,001024,000,000,00000032,00058400,02,000274819192
005,00058391,00058391,010,00055862,00002529,00002529,001024,000,000,00000032,00058391,02,000277378830
006,00050900,00050900,010,00048769,00002131,00002131,001024,000,000,00000032,00050900,02,000348117299
007,00058500,00058500,010,00056018,00002482,00002482,001024,000,000,00000032,00058500,02,000283610894
008,00058053,00058053,010,00055654,00002399,00002399,001024,000,000,00000032,00058053,02,000275479880
009,00051160,00051160,010,00049085,00002075,00002075,001024,000,000,00000032,00051160,02,000348268791
010,00050621,00050621,010,00048492,00002129,00002129,001024,000,000,00000032,00050621,02,000351606702
011,00058500,00058500,010,00055990,00002510,00002510,001024,000,000,00000032,00058500,02,000275832890
012,00051000,00051000,010,00048900,00002100,00002100,001024,000,000,00000032,00051000,02,000350759976
013,00058233,00058233,010,00055806,00002427,00002427,001024,000,000,00000032,00058233,02,000275704945
014,00051100,00051100,010,00048969,00002131,00002131,001024,000,000,00000032,00051100,02,000345105405
015,00058462,00058462,010,00055988,00002474,00002474,001024,000,000,00000032,00058462,02,000274696840
016,00051300,00051300,010,00049096,00002204,00002204,001024,000,000,00000032,00051300,02,000349503164
017,00051100,00051100,010,00048992,00002108,00002108,001024,000,000,00000032,00051100,02,000351282863
018,00058300,00058300,010,00055945,00002355,00002355,001024,000,000,00000032,00058300,02,000275970071
019,00057900,00057900,010,00055453,00002447,00002447,001024,000,000,00000032,00057900,02,000271841123
020,00050838,00050838,010,00048697,00002141,00002141,001024,000,000,00000032,00050838,02,000346364926
021,00058477,00058477,010,00055942,00002535,00002535,001024,000,000,00000032,00058477,02,000276061336
022,00051000,00051000,010,00048843,00002157,00002157,001024,000,000,00000032,00051000,02,000348053312
023,00058999,00058999,010,00056532,00002467,00002467,001024,000,000,00000032,00058999,02,000272704958
024,00051600,00051600,010,00049599,00002001,00002001,001024,000,000,00000032,00051600,02,000350310547
025,00059000,00059000,010,00056461,00002539,00002539,001024,000,000,00000032,00059000,02,000272646819
026,00058709,00058709,010,00056279,00002430,00002430,001024,000,000,00000032,00058709,02,000274171860
027,00051000,00051000,010,00048874,00002126,00002126,001024,000,000,00000032,00051000,02,000340285452
028,00052042,00052042,010,00049757,00002285,00002285,001024,000,000,00000032,00052042,02,000336778046
029,00060100,00060100,010,00057602,00002498,00002498,001024,000,000,00000032,00060100,02,000280723160
030,00059916,00059916,010,00057338,00002578,00002578,001024,000,000,00000032,00059916,02,000270795022
031,00051700,00051700,010,00049553,00002147,00002147,001024,000,000,00000032,00051700,02,000344939576
000,00054100,00054100,010,00051828,00002272,00002272,001024,000,001,00000032,00054100,02,000302584848
001,00054000,00054000,010,00051803,00002197,00002197,001024,000,001,00000032,00054000,02,000305570435
002,00053700,00053700,010,00051439,00002261,00002261,001024,000,001,00000032,00053700,02,000252099676
003,00053762,00053762,010,00051503,00002259,00002259,001024,000,001,00000032,00053762,02,000253956338
004,00053700,00053700,010,00051590,00002110,00002110,001024,000,001,00000032,00053700,02,000303553888
005,00053300,00053300,010,00051174,00002126,00002126,001024,000,001,00000032,00053300,02,000252536804
006,00053400,00053400,010,00051291,00002109,00002109,001024,000,001,00000032,00053400,02,000303742699
007,00053300,00053300,010,00051079,00002221,00002221,001024,000,001,00000032,00053300,02,000253722596
008,00053800,00053800,010,00051698,00002102,00002102,001024,000,001,00000032,00053800,02,000257158718
009,00053600,00053600,010,00051313,00002287,00002287,001024,000,001,00000032,00053600,02,000253582215
010,00053700,00053700,010,00051512,00002188,00002188,001024,000,001,00000032,00053700,02,000256060357
011,00053400,00053400,010,00051181,00002219,00002219,001024,000,001,00000032,00053400,02,000258245421
012,00053821,00053821,010,00051589,00002232,00002232,001024,000,001,00000032,00053821,02,000255472776
013,00054600,00054600,010,00052440,00002160,00002160,001024,000,001,00000032,00054600,02,000307204642
014,00053770,00053770,010,00051608,00002162,00002162,001024,000,001,00000032,00053770,02,000301905288
015,00053500,00053500,010,00051243,00002257,00002257,001024,000,001,00000032,00053500,02,000252654258
016,00053500,00053500,010,00051309,00002191,00002191,001024,000,001,00000032,00053500,02,000309449951
017,00053556,00053556,010,00051433,00002123,00002123,001024,000,001,00000032,00053556,02,000308591805
018,00052851,00052851,010,00050612,00002239,00002239,001024,000,001,00000032,00052851,02,000306866140
019,00053300,00053300,010,00051050,00002250,00002250,001024,000,001,00000032,00053300,02,000304119799
020,00053255,00053255,010,00050989,00002266,00002266,001024,000,001,00000032,00053255,02,000307755463
021,00054100,00054100,010,00051880,00002220,00002220,001024,000,001,00000032,00054100,02,000310085088
022,00054700,00054700,010,00052374,00002326,00002326,001024,000,001,00000032,00054700,02,000262599489
023,00053400,00053400,010,00051167,00002233,00002233,001024,000,001,00000032,00053400,02,000256904172
024,00053800,00053800,010,00051569,00002231,00002231,001024,000,001,00000032,00053800,02,000261147871
025,00053700,00053700,010,00051442,00002258,00002258,001024,000,001,00000032,00053700,02,000259785505
026,00053500,00053500,010,00051316,00002184,00002184,001024,000,001,00000032,00053500,02,000258832357
027,00053800,00053800,010,00051551,00002249,00002249,001024,000,001,00000032,00053800,02,000309886739
028,00053071,00053071,010,00050964,00002107,00002107,001024,000,001,00000032,00053071,02,000309558780
029,00053100,00053100,010,00050911,00002189,00002189,001024,000,001,00000032,00053100,02,000307460135
030,00054400,00054400,010,00052102,00002298,00002298,001024,000,001,00000032,00054400,02,000314051200
031,00054708,00054708,010,00052530,00002178,00002178,001024,000,001,00000032,00054708,02,000253178777
000,00059099,00059099,010,00056557,00002542,00002542,001024,000,002,00000032,00059099,02,000274458442
001,00051818,00051818,010,00049552,00002266,00002266,001024,000,002,00000032,00051818,02,000339035328
002,00051300,00051300,010,00049069,00002231,00002231,001024,000,002,00000032,00051300,02,000336061030
003,00051900,00051900,010,00049665,00002235,00002235,001024,000,002,00000032,00051900,02,000336849672
004,00059200,00059200,010,00056683,00002517,00002517,001024,000,002,00000032,00059200,02,000276827665
005,00059061,00059061,010,00056475,00002586,00002586,001024,000,002,00000032,00059061,02,000278105741
006,00050934,00050934,010,00048776,00002158,00002158,001024,000,002,00000032,00050934,02,000340758729
007,00058297,00058297,010,00055797,00002500,00002500,001024,000,002,00000032,00058297,02,000279237516
008,00059404,00059404,010,00056869,00002535,00002535,001024,000,002,00000032,00059404,02,000274157270
009,00051600,00051600,010,00049327,00002273,00002273,001024,000,002,00000032,00051600,02,000342010533
010,00051500,00051500,010,00049365,00002135,00002135,001024,000,002,00000032,00051500,02,000344409893
011,00051600,00051600,010,00049412,00002188,00002188,001024,000,002,00000032,00051600,02,000342552954
012,00059200,00059200,010,00056641,00002559,00002559,001024,000,002,00000032,00059200,02,000277804016
013,00058500,00058500,010,00055979,00002521,00002521,001024,000,002,00000032,00058500,02,000274653645
014,00051246,00051246,010,00049091,00002155,00002155,001024,000,002,00000032,00051246,02,000341383425
015,00058530,00058530,010,00056003,00002527,00002527,001024,000,002,00000032,00058530,02,000277736863
016,00051300,00051300,010,00049141,00002159,00002159,001024,000,002,00000032,00051300,02,000342332499
017,00059489,00059489,010,00057020,00002469,00002469,001024,000,002,00000032,00059489,02,000280468387
018,00051360,00051360,010,00049169,00002191,00002191,001024,000,002,00000032,00051360,02,000341799627
019,00058700,00058700,010,00056181,00002519,00002519,001024,000,002,00000032,00058700,02,000272796003
020,00051531,00051531,010,00049355,00002176,00002176,001024,000,002,00000032,00051531,02,000343100971
021,00051173,00051173,010,00048944,00002229,00002229,001024,000,002,00000032,00051173,02,000347264231
022,00059000,00059000,010,00056467,00002533,00002533,001024,000,002,00000032,00059000,02,000278977336
023,00058600,00058600,010,00056171,00002429,00002429,001024,000,002,00000032,00058600,02,000283076463
024,00051629,00051629,010,00049457,00002172,00002172,001024,000,002,00000032,00051629,02,000341770042
025,00059200,00059200,010,00056617,00002583,00002583,001024,000,002,00000032,00059200,02,000276866161
026,00051728,00051728,010,00049570,00002158,00002158,001024,000,002,00000032,00051728,02,000340552308
027,00059417,00059417,010,00056997,00002420,00002420,001024,000,002,00000032,00059417,02,000273631941
028,00052139,00052139,010,00049937,00002202,00002202,001024,000,002,00000032,00052139,02,000343183754
029,00060679,00060679,010,00058077,00002602,00002602,001024,000,002,00000032,00060679,02,000279694049
030,00051474,00051474,010,00049319,00002155,00002155,001024,000,002,00000032,00051474,02,000341266209
031,00060900,00060900,010,00058330,00002570,00002570,001024,000,002,00000032,00060900,02,000269748302
000,00053000,00053000,010,00052463,00000537,00000537,001024,000,000,00000128,00053000,02,000345281883
001,00052583,00052583,010,00052016,00000567,00000567,001024,000,000,00000128,00052583,02,000346117090
002,00052200,00052200,010,00051648,00000552,00000552,001024,000,000,00000128,00052200,02,000344544420
003,00055304,00055304,010,00054725,00000579,00000579,001024,000,000,00000128,00055304,02,000287317136
004,00055600,00055600,010,00055051,00000549,00000549,001024,000,000,00000128,00055600,02,000286591417
005,00055000,00055000,010,00054404,00000596,00000596,001024,000,000,00000128,00055000,02,000284914717
006,00052500,00052500,010,00051963,00000537,00000537,001024,000,000,00000128,00052500,02,000351774875
007,00052100,00052100,010,00051535,00000565,00000565,001024,000,000,00000128,00052100,02,000349308820
008,00055200,00055200,010,00054569,00000631,00000631,001024,000,000,00000128,00055200,02,000286152626
009,00055000,00055000,010,00054350,00000650,00000650,001024,000,000,00000128,00055000,02,000289757054
010,00052200,00052200,010,00051610,00000590,00000590,001024,000,000,00000128,00052200,02,000348202239
011,00055100,00055100,010,00054543,00000557,00000557,001024,000,000,00000128,00055100,02,000289345074
012,00052500,00052500,010,00051947,00000553,00000553,001024,000,000,00000128,00052500,02,000344590097
013,00054700,00054700,010,00054078,00000622,00000622,001024,000,000,00000128,00054700,02,000290311469
014,00051900,00051900,010,00051375,00000525,00000525,001024,000,000,00000128,00051900,02,000351999412
015,00054758,00054758,010,00054194,00000564,00000564,001024,000,000,00000128,00054758,02,000286999730
016,00052200,00052200,010,00051634,00000566,00000566,001024,000,000,00000128,00052200,02,000345645811
017,00054970,00054970,010,00054423,00000547,00000547,001024,000,000,00000128,00054970,02,000285432870
018,00052600,00052600,010,00051985,00000615,00000615,001024,000,000,00000128,00052600,02,000350798498
019,00055194,00055194,010,00054602,00000592,00000592,001024,000,000,00000128,00055194,02,000285801499
020,00055400,00055400,010,00054780,00000620,00000620,001024,000,000,00000128,00055400,02,000283415156
021,00052225,00052225,010,00051629,00000596,00000596,001024,000,000,00000128,00052225,02,000347047464
022,00055300,00055300,010,00054694,00000606,00000606,001024,000,000,00000128,00055300,02,000283060416
023,00052440,00052440,010,00051895,00000545,00000545,001024,000,000,00000128,00052440,02,000350173504
024,00055463,00055463,010,00054912,00000551,00000551,001024,000,000,00000128,00055463,02,000276862314
025,00052400,00052400,010,00051859,00000541,00000541,001024,000,000,00000128,00052400,02,000345243811
026,00052900,00052900,010,00052357,00000543,00000543,001024,000,000,00000128,00052900,02,000345112643
027,00055252,00055252,010,00054665,00000587,00000587,001024,000,000,00000128,00055252,02,000283311408
028,00053700,00053700,010,00053151,00000549,00000549,001024,000,000,00000128,00053700,02,000348086795
029,00056600,00056600,010,00055990,00000610,00000610,001024,000,000,00000128,00056600,02,000292949173
030,00056356,00056356,010,00055702,00000654,00000654,001024,000,000,00000128,00056356,02,000284586019
031,00053600,00053600,010,00053110,00000490,00000490,001024,000,000,00000128,00053600,02,000343163896
000,00053490,00053490,010,00052941,00000549,00000549,001024,000,001,00000128,00053490,02,000330527684
001,00055535,00055535,010,00054938,00000597,00000597,001024,000,001,00000128,00055535,02,000270566122
002,00054900,00054900,010,00054267,00000633,00000633,001024,000,001,00000128,00054900,02,000273904446
003,00054500,00054500,010,00053908,00000592,00000592,001024,000,001,00000128,00054500,02,000270994204
004,00054700,00054700,010,00054107,00000593,00000593,001024,000,001,00000128,00054700,02,000275240892
005,00052870,00052870,010,00052318,00000552,00000552,001024,000,001,00000128,00052870,02,000333039505
006,00054500,00054500,010,00053923,00000577,00000577,001024,000,001,00000128,00054500,02,000271267831
007,00053000,00053000,010,00052442,00000558,00000558,001024,000,001,00000128,00053000,02,000331012800
008,00053013,00053013,010,00052431,00000582,00000582,001024,000,001,00000128,00053013,02,000330267658
009,00052250,00052250,010,00051728,00000522,00000522,001024,000,001,00000128,00052250,02,000330880265
010,00054420,00054420,010,00053836,00000584,00000584,001024,000,001,00000128,00054420,02,000273098575
011,00054382,00054382,010,00053769,00000613,00000613,001024,000,001,00000128,00054382,02,000276495593
012,00053128,00053128,010,00052566,00000562,00000562,001024,000,001,00000128,00053128,02,000330263827
013,00052663,00052663,010,00052084,00000579,00000579,001024,000,001,00000128,00052663,02,000330897846
014,00052500,00052500,010,00051974,00000526,00000526,001024,000,001,00000128,00052500,02,000329882879
015,00054600,00054600,010,00053981,00000619,00000619,001024,000,001,00000128,00054600,02,000087479161
016,00054800,00054800,010,00054212,00000588,00000588,001024,000,001,00000128,00054800,02,000272804721
017,00052755,00052755,010,00052142,00000613,00000613,001024,000,001,00000128,00052755,02,000328387972
018,00052500,00052500,010,00051908,00000592,00000592,001024,000,001,00000128,00052500,02,000331200686
019,00054400,00054400,010,00053796,00000604,00000604,001024,000,001,00000128,00054400,02,000275334576
020,00052700,00052700,010,00052147,00000553,00000553,001024,000,001,00000128,00052700,02,000331197071
021,00054936,00054936,010,00054369,00000567,00000567,001024,000,001,00000128,00054936,02,000274271895
022,00052784,00052784,010,00052181,00000603,00000603,001024,000,001,00000128,00052784,02,000334603015
023,00055000,00055000,010,00054371,00000629,00000629,001024,000,001,00000128,00055000,02,000274700066
024,00054700,00054700,010,00054093,00000607,00000607,001024,000,001,00000128,00054700,02,000268843799
025,00053400,00053400,010,00052830,00000570,00000570,001024,000,001,00000128,00053400,02,000332467927
026,00053679,00053679,010,00053103,00000576,00000576,001024,000,001,00000128,00053679,02,000331531686
027,00054900,00054900,010,00054316,00000584,00000584,001024,000,001,00000128,00054900,02,000274620261
028,00053846,00053846,010,00053257,00000589,00000589,001024,000,001,00000128,00053846,02,000330494264
029,00056295,00056295,010,00055657,00000638,00000638,001024,000,001,00000128,00056295,02,000276837379
030,00055700,00055700,010,00055054,00000646,00000646,001024,000,001,00000128,00055700,02,000273286769
031,00053700,00053700,010,00053136,00000564,00000564,001024,000,001,00000128,00053700,02,000327944747
000,00051500,00051500,010,00050965,00000535,00000535,001024,000,002,00000128,00051500,02,000339744268
001,00058400,00058400,010,00057791,00000609,00000609,001024,000,002,00000128,00058400,02,000282936753
002,00051999,00051999,010,00051485,00000514,00000514,001024,000,002,00000128,00051999,02,000340448099
003,00058880,00058880,010,00058245,00000635,00000635,001024,000,002,00000128,00058880,02,000278258953
004,00051600,00051600,010,00051029,00000571,00000571,001024,000,002,00000128,00051600,02,000340053407
005,00051400,00051400,010,00050855,00000545,00000545,001024,000,002,00000128,00051400,02,000336366281
006,00058300,00058300,010,00057679,00000621,00000621,001024,000,002,00000128,00058300,02,000285020334
007,00058494,00058494,010,00057869,00000625,00000625,001024,000,002,00000128,00058494,02,000280724234
008,00050874,00050874,010,00050340,00000534,00000534,001024,000,002,00000128,00050874,02,000343175229
009,00051300,00051300,010,00050786,00000514,00000514,001024,000,002,00000128,00051300,02,000343846194
010,00058000,00058000,010,00057359,00000641,00000641,001024,000,002,00000128,00058000,02,000287113849
011,00058775,00058775,010,00058140,00000635,00000635,001024,000,002,00000128,00058775,02,000283913222
012,00051587,00051587,010,00051053,00000534,00000534,001024,000,002,00000128,00051587,02,000340796617
013,00058722,00058722,010,00058122,00000600,00000600,001024,000,002,00000128,00058722,02,000284528956
014,00050803,00050803,010,00050197,00000606,00000606,001024,000,002,00000128,00050803,02,000345128567
015,00058300,00058300,010,00057694,00000606,00000606,001024,000,002,00000128,00058300,02,000280414057
016,00058600,00058600,010,00057969,00000631,00000631,001024,000,002,00000128,00058600,02,000281130887
017,00051100,00051100,010,00050554,00000546,00000546,001024,000,002,00000128,00051100,02,000343249186
018,00051209,00051209,010,00050665,00000544,00000544,001024,000,002,00000128,00051209,02,000342447112
019,00058300,00058300,010,00057691,00000609,00000609,001024,000,002,00000128,00058300,02,000284082761
020,00058495,00058495,010,00057872,00000623,00000623,001024,000,002,00000128,00058495,02,000278869912
021,00051400,00051400,010,00050842,00000558,00000558,001024,000,002,00000128,00051400,02,000345530815
022,00051010,00051010,010,00050479,00000531,00000531,001024,000,002,00000128,00051010,02,000340587107
023,00058954,00058954,010,00058361,00000593,00000593,001024,000,002,00000128,00058954,02,000285020124
024,00051600,00051600,010,00051018,00000582,00000582,001024,000,002,00000128,00051600,02,000341280767
025,00058822,00058822,010,00058179,00000643,00000643,001024,000,002,00000128,00058822,02,000283271847
026,00051900,00051900,010,00051350,00000550,00000550,001024,000,002,00000128,00051900,02,000339405355
027,00059388,00059388,010,00058712,00000676,00000676,001024,000,002,00000128,00059388,02,000281734291
028,00052200,00052200,010,00051618,00000582,00000582,001024,000,002,00000128,00052200,02,000338510500
029,00059900,00059900,010,00059237,00000663,00000663,001024,000,002,00000128,00059900,02,000287825716
030,00052000,00052000,010,00051483,00000517,00000517,001024,000,002,00000128,00052000,02,000341527890
031,00060300,00060300,010,00059672,00000628,00000628,001024,000,002,00000128,00060300,02,000274574730
000,00053400,00053400,010,00053249,00000151,00000151,001024,000,000,00000512,00053400,02,000341556313
001,00054978,00054978,010,00054831,00000147,00000147,001024,000,000,00000512,00054978,02,000285969496
002,00053173,00053173,010,00053034,00000139,00000139,001024,000,000,00000512,00053173,02,000340198167
003,00052834,00052834,010,00052688,00000146,00000146,001024,000,000,00000512,00052834,02,000330011782
004,00052657,00052657,010,00052512,00000145,00000145,001024,000,000,00000512,00052657,02,000345177080
005,00055007,00055007,010,00054860,00000147,00000147,001024,000,000,00000512,00055007,02,000283081307
006,00054883,00054883,010,00054730,00000153,00000153,001024,000,000,00000512,00054883,02,000284400914
007,00054900,00054900,010,00054763,00000137,00000137,001024,000,000,00000512,00054900,02,000286362764
008,00055162,00055162,010,00055014,00000148,00000148,001024,000,000,00000512,00055162,02,000280975363
009,00052700,00052700,010,00052566,00000134,00000134,001024,000,000,00000512,00052700,02,000338361105
010,00054876,00054876,010,00054729,00000147,00000147,001024,000,000,00000512,00054876,02,000282784801
011,00052805,00052805,010,00052675,00000130,00000130,001024,000,000,00000512,00052805,02,000342162561
012,00053000,00053000,010,00052835,00000165,00000165,001024,000,000,00000512,00053000,02,000338781734
