lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR,pinning
0000000,0000160,0000031,0001019,0013456,0006051,0005099,0000014,001024,000,000,0004,01
0000000,0003899,0000500,0001315,0023404,0009839,0008927,0002887,001024,000,000,0004,01
0000000,0000180,0000030,0001017,0013375,0006032,0005230,0000013,001024,001,000,0004,01
0000000,0003917,0000401,0001293,0023404,0009548,0007414,0002894,001024,001,000,0004,01
0000000,0000330,0000030,0001016,0017733,0006042,0005279,0000013,001024,002,000,0004,01
0000000,0003883,0000521,0001295,0024266,0009969,0008446,0002865,001024,002,000,0004,01
0000000,0000181,0000031,0001016,0017483,0006392,0005280,0000013,001024,003,000,0004,01
0000000,0003881,0000461,0001289,0025037,0010871,0010149,0002863,001024,003,000,0004,01
0000000,0000150,0000030,0001014,0013124,0006031,0005080,0000014,001024,000,001,0004,01
0000000,0004150,0000511,0001306,0023103,0010260,0009839,0003137,001024,000,001,0004,01
0000000,0000170,0000030,0001014,0013055,0006011,0005200,0000013,001024,001,001,0004,01
0000000,0004093,0000350,0001278,0022893,0009267,0007364,0003089,001024,001,001,0004,01
0000000,0000171,0000030,0001014,0017613,0006011,0005250,0000013,001024,002,001,0004,01
0000000,0004077,0000381,0001274,0024476,0009728,0008606,0003069,001024,002,001,0004,01
0000000,0000171,0000030,0001014,0017212,0006392,0005260,0000013,001024,003,001,0004,01
0000000,0004066,0000471,0001272,0024706,0010430,0009408,0003064,001024,003,001,0004,01
0000000,0000140,0000030,0001006,0012223,0006492,0005811,0000014,001024,000,000,0032,01
0000000,0003951,0000461,0001228,0034204,0013555,0014708,0002937,001024,000,000,0032,01
0000000,0000161,0000030,0001005,0010971,0006011,0005149,0000012,001024,001,000,0032,01
0000000,0004134,0000340,0001266,0022593,0011571,0007284,0003091,001024,001,000,0032,01
0000000,0000321,0000030,0001005,0010890,0005991,0005140,0000012,001024,002,000,0032,01
0000000,0004055,0000701,0001240,0023103,0011943,0008787,0003019,001024,002,000,0032,01
0000000,0000140,0000030,0001006,0012364,0006742,0005791,0000014,001024,003,000,0032,01
0000000,0003934,0000461,0001232,0030077,0013175,0012824,0002920,001024,003,000,0032,01
0000000,0000140,0000030,0001005,0011492,0006192,0005330,0000014,001024,000,001,0032,01
0000000,0004208,0000491,0001263,0026891,0011291,0011592,0003189,001024,000,001,0032,01
0000000,0000161,0000030,0001005,0010900,0006062,0005170,0000012,001024,001,001,0032,01
0000000,0004268,0000341,0001248,0021491,0010309,0007214,0003238,001024,001,001,0032,01
0000000,0000161,0000030,0001005,0010951,0006072,0005209,0000013,001024,002,001,0032,01
0000000,0004243,0000271,0001250,0021861,0010780,0008536,0003217,001024,002,001,0032,01
0000000,0000140,0000030,0001005,0011763,0006622,0005530,0000014,001024,003,001,0032,01
0000000,0004182,0000471,0001243,0026680,0012203,0011491,0003158,001024,003,001,0032,01
0000000,0000140,0000030,0001006,0012383,0006662,0006071,0000014,001024,000,000,0128,01
0000000,0004003,0000441,0001226,0035817,0014507,0015840,0002964,001024,000,000,0128,01
0000000,0000160,0000030,0001005,0010940,0006042,0005130,0000012,001024,001,000,0128,01
0000000,0004153,0000300,0001265,0022071,0012513,0007193,0003117,001024,001,000,0128,01
0000000,0000150,0000030,0001005,0010930,0006041,0005159,0000012,001024,002,000,0128,01
0000000,0004113,0000261,0001242,0022632,0012634,0009187,0003071,001024,002,000,0128,01
0000000,0000140,0000030,0001006,0012584,0006913,0005961,0000014,001024,003,000,0128,01
0000000,0003954,0000441,0001228,0033062,0014598,0014638,0002928,001024,003,000,0128,01
0000000,0000141,0000030,0001005,0012032,0006573,0005851,0000014,001024,000,001,0128,01
0000000,0004250,0000441,0001239,0038552,0016531,0020178,0003212,001024,000,001,0128,01
0000000,0000160,0000030,0001005,0010890,0006121,0005150,0000012,001024,001,001,0128,01
0000000,0004313,0000241,0001250,0022112,0011843,0007454,0003275,001024,001,001,0128,01
0000000,0000160,0000030,0001005,0010911,0006112,0005170,0000012,001024,002,001,0128,01
0000000,0004299,0000311,0001250,0022412,0012284,0008366,0003268,001024,002,001,0128,01
0000000,0000140,0000030,0001006,0012423,0006803,0005851,0000014,001024,003,001,0128,01
0000000,0004158,0000451,0001261,0028674,0013205,0012894,0003134,001024,003,001,0128,01
