lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0007184,0000772,0000040,0001005,0005380,0006382,0012874,001024,001,000,0512
0010570,0003492,0000972,0002120,0008727,0009297,0017744,001024,001,000,0512
0007194,0000771,0000040,0001005,0005370,0006382,0012884,001024,002,000,0512
0010410,0003491,0000962,0002117,0008686,0009177,0017644,001024,002,000,0512
0006362,0000771,0000050,0001005,0005019,0005501,0011001,001024,003,000,0512
0010750,0003821,0001002,0002272,0008326,0008866,0017583,001024,003,000,0512
0007304,0000822,0000060,0001006,0005440,0006443,0013075,001024,004,000,0512
0012433,0003350,0001082,0002107,0009427,0010099,0020228,001024,004,000,0512
0007164,0000772,0000040,0001005,0005390,0006372,0012874,001024,001,001,0512
0010489,0003547,0001012,0002120,0008776,0009267,0017763,001024,001,001,0512
0007154,0000762,0000040,0001005,0005380,0006372,0012844,001024,002,001,0512
0010440,0003527,0000952,0002127,0008736,0009228,0017583,001024,002,001,0512
0007274,0000822,0000060,0001006,0005431,0006432,0013045,001024,003,001,0512
0012092,0003425,0001072,0002101,0009418,0010229,0019897,001024,003,001,0512
0006352,0000792,0000041,0001005,0005029,0005500,0011001,001024,004,001,0512
0010500,0003767,0001002,0002277,0008175,0008786,0017383,001024,004,001,0512
0007163,0000771,0000040,0001005,0005390,0006372,0012874,001024,001,002,0512
0010339,0003524,0001012,0002115,0008686,0009158,0017583,001024,001,002,0512
0007093,0000741,0000040,0001005,0005320,0006302,0012754,001024,002,002,0512
0010460,0003456,0000972,0002128,0008597,0009157,0017694,001024,002,002,0512
0006302,0000791,0000041,0001005,0005019,0005490,0010931,001024,003,002,0512
0010470,0003760,0001011,0002271,0008276,0008697,0017282,001024,003,002,0512
0007264,0000822,0000060,0001006,0005441,0006432,0013044,001024,004,002,0512
0012554,0003430,0001062,0002091,0009368,0010671,0020148,001024,004,002,0512
