tid,loop_in_cs,lock_acquires,duration,glock_tries,array_size(B),nodeID,run,lockNR
000,00009398,00009398,020,00114114,001024,001,000,0001
001,00009447,00009447,020,00074411,001024,001,000,0001
002,00009430,00009430,020,00106639,001024,001,000,0001
003,00009367,00009367,020,00076713,001024,001,000,0001
004,00009366,00009366,020,00119912,001024,001,000,0001
005,00009375,00009375,020,00096782,001024,001,000,0001
006,00009400,00009400,020,00168288,001024,001,000,0001
007,00009387,00009387,020,00108456,001024,001,000,0001
008,00009423,00009423,020,00086557,001024,001,000,0001
009,00009377,00009377,020,00114606,001024,001,000,0001
010,00009412,00009412,020,00095749,001024,001,000,0001
011,00009355,00009355,020,00063348,001024,001,000,0001
012,00009364,00009364,020,00074263,001024,001,000,0001
013,00009411,00009411,020,00117823,001024,001,000,0001
014,00009385,00009385,020,00142258,001024,001,000,0001
015,00009364,00009364,020,00094676,001024,001,000,0001
016,00009372,00009372,020,00095877,001024,001,000,0001
017,00009421,00009421,020,00064000,001024,001,000,0001
018,00009426,00009426,020,00144564,001024,001,000,0001
019,00009372,00009372,020,00089140,001024,001,000,0001
020,00009382,00009382,020,00139382,001024,001,000,0001
021,00009383,00009383,020,00106507,001024,001,000,0001
022,00009356,00009356,020,00065870,001024,001,000,0001
023,00009422,00009422,020,00087928,001024,001,000,0001
024,00009359,00009359,020,00075564,001024,001,000,0001
025,00009423,00009423,020,00093722,001024,001,000,0001
026,00009383,00009383,020,00094197,001024,001,000,0001
027,00009357,00009357,020,00043514,001024,001,000,0001
028,00009360,00009360,020,00060278,001024,001,000,0001
029,00009355,00009355,020,00064737,001024,001,000,0001
030,00009453,00009453,020,00074400,001024,001,000,0001
031,00009364,00009364,020,00037083,001024,001,000,0001
000,00010180,00010180,020,00130318,001024,002,000,0001
001,00010185,00010185,020,00142960,001024,002,000,0001
002,00010158,00010158,020,00030607,001024,002,000,0001
003,00010193,00010193,020,00217513,001024,002,000,0001
004,00010162,00010162,020,00155004,001024,002,000,0001
005,00010190,00010190,020,00182018,001024,002,000,0001
006,00010167,00010167,020,00108839,001024,002,000,0001
007,00010160,00010160,020,00085645,001024,002,000,0001
008,00010171,00010171,020,00130472,001024,002,000,0001
009,00010158,00010158,020,00035698,001024,002,000,0001
010,00010211,00010211,020,00169954,001024,002,000,0001
011,00010159,00010159,020,00069774,001024,002,000,0001
012,00010159,00010159,020,00042590,001024,002,000,0001
013,00010173,00010173,020,00097279,001024,002,000,0001
014,00010158,00010158,020,00039211,001024,002,000,0001
015,00010180,00010180,020,00155332,001024,002,000,0001
016,00010161,00010161,020,00049637,001024,002,000,0001
017,00010157,00010157,020,00042097,001024,002,000,0001
018,00010161,00010161,020,00076758,001024,002,000,0001
019,00010158,00010158,020,00050787,001024,002,000,0001
020,00010160,00010160,020,00039265,001024,002,000,0001
021,00010160,00010160,020,00081041,001024,002,000,0001
022,00010167,00010167,020,00135520,001024,002,000,0001
023,00010159,00010159,020,00057991,001024,002,000,0001
024,00010160,00010160,020,00094086,001024,002,000,0001
025,00010170,00010170,020,00111730,001024,002,000,0001
026,00010162,00010162,020,00060559,001024,002,000,0001
027,00010159,00010159,020,00033151,001024,002,000,0001
028,00010156,00010156,020,00011466,001024,002,000,0001
029,00010186,00010186,020,00153318,001024,002,000,0001
030,00010157,00010157,020,00019043,001024,002,000,0001
031,00010180,00010180,020,00161719,001024,002,000,0001
000,00010187,00010187,020,00194764,001024,003,000,0001
001,00010167,00010167,020,00146493,001024,003,000,0001
002,00010184,00010184,020,00262601,001024,003,000,0001
003,00010181,00010181,020,00164262,001024,003,000,0001
004,00010165,00010165,020,00060943,001024,003,000,0001
005,00010175,00010175,020,00082518,001024,003,000,0001
006,00010190,00010190,020,00271666,001024,003,000,0001
007,00010179,00010179,020,00110033,001024,003,000,0001
008,00010184,00010184,020,00080783,001024,003,000,0001
009,00010154,00010154,020,00043877,001024,003,000,0001
010,00010150,00010150,020,00070614,001024,003,000,0001
011,00010149,00010149,020,00028227,001024,003,000,0001
012,00010150,00010150,020,00020516,001024,003,000,0001
013,00010166,00010166,020,00092104,001024,003,000,0001
014,00010151,00010151,020,00031455,001024,003,000,0001
015,00010156,00010156,020,00033630,001024,003,000,0001
016,00010149,00010149,020,00022206,001024,003,000,0001
017,00010156,00010156,020,00078971,001024,003,000,0001
018,00010155,00010155,020,00078887,001024,003,000,0001
019,00010155,00010155,020,00062420,001024,003,000,0001
020,00010154,00010154,020,00046789,001024,003,000,0001
021,00010171,00010171,020,00131508,001024,003,000,0001
022,00010169,00010169,020,00089241,001024,003,000,0001
023,00010161,00010161,020,00107922,001024,003,000,0001
024,00010153,00010153,020,00044663,001024,003,000,0001
025,00010159,00010159,020,00095139,001024,003,000,0001
026,00010181,00010181,020,00158133,001024,003,000,0001
027,00010152,00010152,020,00018925,001024,003,000,0001
028,00010179,00010179,020,00138872,001024,003,000,0001
029,00010149,00010149,020,00021430,001024,003,000,0001
030,00010160,00010160,020,00102047,001024,003,000,0001
031,00010165,00010165,020,00071309,001024,003,000,0001
000,00009934,00009934,020,00245486,001024,004,000,0001
001,00009910,00009910,020,00067503,001024,004,000,0001
002,00009931,00009931,020,00206181,001024,004,000,0001
003,00009929,00009929,020,00201936,001024,004,000,0001
004,00009907,00009907,020,00046547,001024,004,000,0001
005,00009907,00009907,020,00027137,001024,004,000,0001
006,00009925,00009925,020,00082398,001024,004,000,0001
007,00009926,00009926,020,00095321,001024,004,000,0001
008,00009928,00009928,020,00145630,001024,004,000,0001
009,00009907,00009907,020,00057502,001024,004,000,0001
010,00009909,00009909,020,00058342,001024,004,000,0001
011,00009927,00009927,020,00212473,001024,004,000,0001
