tid,loop_in_cs,lock_acquires,lock_hold(ms)
RUN 0
000,   1107113, 1107113,  153.881973
001,   1163806, 1163806,  156.551956
002,   1097843, 1097843,  149.794678
003,   1128256, 1128256,  156.582977
004,   1097996, 1097996,  154.935394
005,   1139925, 1139925,  160.320007
006,   1098249, 1098249,  149.765198
007,   1139455, 1139455,  160.347580
008,   1125086, 1125086,  152.227341
009,   1167156, 1167156,  157.276703
010,   1097279, 1097279,  149.966965
011,   1132913, 1132913,  156.929337
012,   1104195, 1104195,  154.255966
013,   1133911, 1133911,  159.056824
014,   1090082, 1090082,  152.425293
015,   1136669, 1136669,  155.862579
016,   1088599, 1088599,  147.690033
017,   1152229, 1152229,  156.698792
018,   1111165, 1111165,  146.571030
019,   1127237, 1127237,  155.820175
020,   1097189, 1097189,  148.738846
021,   1135652, 1135652,  160.082535
022,   1103607, 1103607,  148.775436
023,   1134002, 1134002,  155.023148
024,   1092774, 1092774,  154.698654
025,   1186368, 1186368,  151.604248
026,   1095420, 1095420,  155.649673
027,   1186492, 1186492,  152.699463
028,   1093298, 1093298,  153.074722
-------------------------------------------------------------------------------------------------------

RUN 1
000,   1085950, 1085950,  147.624771
001,   1154929, 1154929,  156.963638
002,   1092579, 1092579,  150.144272
003,   1190637, 1190637,  150.794830
004,   1128845, 1128845,  146.770203
005,   1167910, 1167910,  155.585327
006,   1095984, 1095984,  150.364075
007,   1151184, 1151184,  159.163788
008,   1172791, 1172791,  152.398727
009,   1136613, 1136613,  155.129791
010,   1091444, 1091444,  149.083435
011,   1139923, 1139923,  158.066711
012,   1091923, 1091923,  148.979492
013,   1158776, 1158776,  156.511566
014,   1090048, 1090048,  150.092438
015,   1146063, 1146063,  152.792938
016,   1088441, 1088441,  151.106445
017,   1139864, 1139864,  156.450623
018,   1094845, 1094845,  148.567795
019,   1180341, 1180341,  153.307007
020,   1086875, 1086875,  146.753311
021,   1159516, 1159516,  154.969116
022,   1090189, 1090189,  150.623199
023,   1153104, 1153104,  155.523254
024,   1104696, 1104696,  148.386932
025,   1147868, 1147868,  157.293091
026,   1115979, 1115979,  149.433746
027,   1146318, 1146318,  156.812881
028,   1095804, 1095804,  150.299866
-------------------------------------------------------------------------------------------------------

RUN 2
000,   1085930, 1085930,  147.717026
001,   1159003, 1159003,  154.862747
002,   1094756, 1094756,  152.389938
003,   1179942, 1179942,  152.497940
004,   1093119, 1093119,  150.355301
005,   1145919, 1145919,  155.476105
006,   1091688, 1091688,  147.800201
007,   1168037, 1168037,  151.594376
008,   1124529, 1124529,  144.924484
009,   1169209, 1169209,  154.948563
010,   1088992, 1088992,  147.433502
011,   1134026, 1134026,  156.772659
012,   1087584, 1087584,  150.855392
013,   1173523, 1173523,  154.823746
014,   1093117, 1093117,  151.152802
015,   1144549, 1144549,  155.762772
016,   1088815, 1088815,  147.089661
017,   1131742, 1131742,  158.301132
018,   1081039, 1081039,  147.548233
019,   1143734, 1143734,  154.330078
020,   1104773, 1104773,  145.055466
021,   1152903, 1152903,  155.485382
022,   1086015, 1086015,  149.955551
023,   1136553, 1136553,  156.104034
024,   1130461, 1130461,  147.530167
025,   1138039, 1138039,  159.034012
026,   1111207, 1111207,  150.210632
027,   1188181, 1188181,  149.180969
028,   1093423, 1093423,  151.913406
-------------------------------------------------------------------------------------------------------

RUN 3
000,   1099886, 1099886,  149.765579
001,   1132931, 1132931,  156.270401
002,   1102415, 1102415,  150.589874
003,   1174526, 1174526,  153.039307
004,   1090411, 1090411,  150.025314
005,   1189380, 1189380,  151.926315
006,   1095413, 1095413,  147.007736
007,   1145381, 1145381,  155.602753
008,   1085640, 1085640,  149.624832
009,   1147105, 1147105,  157.019592
010,   1091853, 1091853,  147.060669
011,   1142684, 1142684,  156.059265
012,   1093138, 1093138,  151.925171
013,   1132358, 1132358,  157.455200
014,   1097663, 1097663,  146.780777
015,   1188288, 1188288,  152.203827
016,   1094213, 1094213,  150.918060
017,   1130806, 1130806,  156.228745
018,   1098665, 1098665,  146.598007
019,   1140769, 1140769,  158.112030
020,   1092239, 1092239,  145.655899
021,   1165702, 1165702,  153.260605
022,   1095235, 1095235,  147.606842
023,   1140801, 1140801,  156.694641
024,   1086558, 1086558,  145.058197
025,   1176630, 1176630,  155.089767
026,   1073500, 1073500,  149.630905
027,   1178064, 1178064,  150.622742
028,   1144148, 1144148,  146.499481
-------------------------------------------------------------------------------------------------------

RUN 4
000,   1112148, 1112148,  148.394165
001,   1145038, 1145038,  154.518402
002,   1092661, 1092661,  150.777863
003,   1149524, 1149524,  157.975510
004,   1093427, 1093427,  151.215393
005,   1135282, 1135282,  156.156204
006,   1090384, 1090384,  149.204330
007,   1156007, 1156007,  152.314880
008,   1088510, 1088510,  146.174500
009,   1132481, 1132481,  158.149948
010,   1105438, 1105438,  145.731766
011,   1143779, 1143779,  154.358704
012,   1113587, 1113587,  149.196259
013,   1150523, 1150523,  157.115677
014,   1096592, 1096592,  149.189301
015,   1147763, 1147763,  154.047699
016,   1104311, 1104311,  150.260620
017,   1139130, 1139130,  156.224091
018,   1089247, 1089247,  148.213745
019,   1134163, 1134163,  158.001755
020,   1116033, 1116033,  147.139648
021,   1226580, 1226580,  146.361450
022,   1101156, 1101156,  147.312286
023,   1146063, 1146063,  155.107101
024,   1092755, 1092755,  145.441833
025,   1228766, 1228766,  152.570480
026,   1083342, 1083342,  150.685257
027,   1144712, 1144712,  156.908768
028,   1083132, 1083132,  149.409607
-------------------------------------------------------------------------------------------------------

