lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0004168,0000251,0000050,0001003,0002846,0003346,0003306,0000000,001024,000,000,0512
0007143,0006145,0003357,0001611,0004027,0005270,0005029,0000000,001024,000,000,0512
0006722,0000271,0000051,0001005,0005370,0006292,0005871,0000000,001024,001,000,0512
0011021,0009665,0003456,0002350,0008706,0009928,0009618,0000000,001024,001,000,0512
0006181,0000301,0000070,0001005,0005039,0005691,0005390,0000000,001024,002,000,0512
0009017,0008923,0002785,0002230,0007033,0007885,0007244,0000000,001024,002,000,0512
0006773,0000371,0000060,0001005,0005230,0005781,0005781,0000000,001024,003,000,0512
0010249,0009436,0003757,0002292,0007314,0008296,0007894,0000000,001024,003,000,0512
0004168,0000241,0000050,0001003,0002855,0003346,0003306,0000000,001024,000,001,0512
0007064,0006259,0003456,0001624,0004328,0005260,0005150,0000000,001024,000,001,0512
0006713,0000291,0000060,0001005,0005371,0006292,0005881,0000000,001024,001,001,0512
0010980,0009626,0003346,0002325,0008706,0009949,0009488,0000000,001024,001,001,0512
0006171,0000271,0000070,0001005,0005029,0005681,0005380,0000000,001024,002,001,0512
0008706,0008913,0002855,0002235,0006813,0007735,0007113,0000000,001024,002,001,0512
0006783,0000380,0000060,0001005,0005230,0005781,0005781,0000000,001024,003,001,0512
0010089,0009393,0003767,0002280,0007263,0008115,0007764,0000000,001024,003,001,0512
0004198,0000241,0000050,0001003,0002856,0003376,0003307,0000000,001024,000,002,0512
0007203,0006337,0003497,0001619,0004358,0005360,0005020,0000000,001024,000,002,0512
0006742,0000271,0000051,0001005,0005370,0006312,0005871,0000000,001024,001,002,0512
0011091,0009581,0003327,0002337,0009007,0010099,0009738,0000000,001024,001,002,0512
0006172,0000301,0000071,0001005,0005010,0005681,0005370,0000000,001024,002,002,0512
0008787,0008974,0002795,0002225,0006763,0007785,0007333,0000000,001024,002,002,0512
0006793,0000380,0000060,0001005,0005230,0005801,0005781,0000000,001024,003,002,0512
0009969,0009495,0003767,0002289,0007334,0008095,0007804,0000000,001024,003,002,0512
