lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR,pinning
0000000,0001001,0000150,0001023,0019326,0019437,0022362,0000075,001024,000,000,0016,02
0000000,0002849,0001473,0002038,0038412,0041548,0040045,0002388,001024,000,000,0016,02
0000000,0000942,0000120,0001010,0002815,0013776,0003837,0000027,001024,001,000,0016,02
0000000,0002395,0001593,0001663,0018435,0031770,0019467,0001665,001024,001,000,0016,02
0000000,0000761,0000071,0001034,0018936,0022643,0022482,0000161,001024,002,000,0016,02
0000000,0003202,0001382,0002575,0042961,0038793,0044644,0002602,001024,002,000,0016,02
0000000,0000771,0000090,0001034,0018906,0022623,0022463,0000160,001024,003,000,0016,02
0000000,0003315,0001373,0002588,0044063,0038773,0045616,0002641,001024,003,000,0016,02
0000000,0000952,0000121,0001020,0017854,0017603,0020709,0000069,001024,000,001,0016,02
0000000,0003564,0001784,0002097,0037030,0040146,0038482,0003089,001024,000,001,0016,02
0000000,0000802,0000090,0001007,0002845,0011983,0003306,0000024,001024,001,001,0016,02
0000000,0002571,0001603,0001645,0017322,0030388,0018174,0001842,001024,001,001,0016,02
0000000,0000732,0000051,0001030,0019006,0021250,0022151,0000152,001024,002,001,0016,02
0000000,0003899,0001402,0002776,0044223,0037480,0045626,0003081,001024,002,001,0016,02
0000000,0000742,0000070,0001030,0018996,0021320,0022172,0000152,001024,003,001,0016,02
0000000,0003999,0001413,0002775,0047369,0037570,0048972,0003172,001024,003,001,0016,02
0000000,0001001,0000140,0001020,0018224,0018695,0021550,0000074,001024,000,002,0016,02
0000000,0003366,0001473,0002058,0037551,0040717,0039194,0002745,001024,000,002,0016,02
0000000,0000902,0000110,0001008,0002785,0013385,0003366,0000027,001024,001,002,0016,02
0000000,0002937,0001593,0001696,0017513,0031269,0018675,0002136,001024,001,002,0016,02
0000000,0000772,0000060,0001029,0017413,0021861,0021219,0000155,001024,002,002,0016,02
0000000,0003885,0001342,0002606,0043292,0037761,0045035,0003163,001024,002,002,0016,02
0000000,0000761,0000080,0001029,0017583,0021931,0021390,0000155,001024,003,002,0016,02
