lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0007144,0000842,0000060,0001005,0014096,0006362,0013776,001024,001,000,0512
0011101,0010422,0001112,0002138,0020218,0009508,0019426,001024,001,000,0512
0007124,0000902,0000060,0001005,0014086,0006362,0013776,001024,002,000,0512
0010620,0010253,0001112,0002142,0019758,0009377,0019065,001024,002,000,0512
0006312,0000881,0000060,0001004,0012714,0005460,0011662,001024,003,000,0512
0010700,0009211,0001142,0001962,0019948,0008806,0018695,001024,003,000,0512
0007234,0000942,0000080,0001005,0014297,0006432,0013967,001024,004,000,0512
0013064,0010111,0001242,0002109,0023885,0010570,0022081,001024,004,000,0512
0007123,0000941,0000060,0001005,0014076,0006362,0013766,001024,001,001,0512
0010681,0010309,0001112,0002136,0019818,0009328,0019116,001024,001,001,0512
0007134,0000842,0000060,0001005,0014087,0006362,0013776,001024,002,001,0512
0011101,0010356,0001102,0002130,0020539,0009589,0019677,001024,002,001,0512
0007234,0000942,0000080,0001005,0014277,0006422,0013956,001024,003,001,0512
0013335,0010302,0001232,0002143,0024116,0010820,0022112,001024,003,001,0512
0006302,0000882,0000061,0001004,0012693,0005460,0011601,001024,004,001,0512
0010430,0009198,0001112,0001956,0019907,0008667,0018545,001024,004,001,0512
0007163,0000942,0000060,0001005,0014116,0006372,0013796,001024,001,002,0512
0011081,0010286,0001122,0002137,0020459,0009588,0019567,001024,001,002,0512
0007173,0000892,0000060,0001005,0014117,0006372,0013796,001024,002,002,0512
0010620,0010314,0001122,0002073,0019647,0009357,0019046,001024,002,002,0512
0007273,0000942,0000080,0001005,0014317,0006432,0013986,001024,003,002,0512
0013164,0010213,0001193,0002092,0024406,0010731,0022272,001024,003,002,0512
0006372,0000882,0000061,0001004,0012834,0005500,0011822,001024,004,002,0512
0010911,0009226,0001182,0001958,0020819,0008976,0019357,001024,004,002,0512
