tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,array_size(B),client_id,run
000,   1630010, 1630010,   15.307230,   30.000000,11258.549805,11209.220703,   44.395569,   69.844620,11072.476562,10996.515625,   1630010,               0,000,000
000,   1625162, 1625162,   15.183807,   30.000000,11271.178711,11197.896484,   44.148045,   69.318871,11085.647461,10985.923828,   1625162,               0,000,001
