tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,glock_tries,array_size(B),client_id,run
000,     17228,   17228,    0.289077,   10.000000, 9890.223633,  109.061317, 9457.322266,    1.159775,  431.957825,  106.813187,    0.724767,    0.397950,     69908,               0,000,000
001,     17229,   17229,    0.286902,   10.000000, 9890.247070,  108.564339, 9439.728516,    1.174062,  449.473053,  106.244240,    0.754727,    0.384252,     73242,               0,000,000
002,     17229,   17229,    0.291384,   10.000000, 9890.328125,  108.373428, 9438.629883,    1.167985,  450.723938,  106.128876,    0.721644,    0.399580,     73500,               0,000,000
003,     17229,   17229,    0.293068,   10.000000, 9895.962891,  103.268394, 9487.124023,    1.496457,  407.778900,  100.439453,    0.899153,    0.398748,     69067,               0,000,000
004,     17230,   17230,    0.289923,   10.000000, 9889.954102,  108.939217, 9487.921875,    1.155289,  401.059937,  106.694183,    0.708730,    0.402923,     64689,               0,000,000
005,     17229,   17229,    0.288100,   10.000000, 9890.735352,  108.039291, 9439.995117,    1.122030,  449.773804,  105.751213,    0.812408,    0.446352,     73562,               0,000,000
006,     17229,   17229,    0.289331,   10.000000, 9890.679688,  108.812325, 9454.590820,    1.138047,  435.125153,  106.590050,    0.714982,    0.399071,     70492,               0,000,000
007,     17229,   17229,    0.288699,   10.000000, 9889.823242,  109.330345, 9468.852539,    1.139801,  420.018921,  107.140823,    2.126816,    0.400050,     67345,               0,000,000
008,     17229,   17229,    0.386869,   10.000000, 9863.088867,  134.887314, 9317.733398,    1.462310,  544.145508,  132.078339,    0.928857,    0.390571,     70771,               0,000,000
009,     17229,   17229,    0.388510,   10.000000, 9866.661133,  132.233994, 9334.321289,    1.133276,  531.203430,  129.867065,    0.907170,    0.392376,     70031,               0,000,000
010,     17229,   17229,    0.384912,   10.000000, 9862.367188,  136.358490, 9310.037109,    1.141948,  551.190857,  133.995682,    0.840551,    0.390311,     70781,               0,000,000
011,     17229,   17229,    0.404537,   10.000000, 9865.252930,  133.257309, 9252.587891,    1.134607,  611.544617,  130.887375,    0.881103,    0.390465,     79968,               0,000,000
012,     17229,   17229,    0.406728,   10.000000, 9865.213867,  133.656937, 9249.006836,    1.163800,  615.084778,  131.223389,    0.873145,    0.392052,     80673,               0,000,000
013,     17229,   17229,    0.369313,   10.000000, 9865.522461,  133.395584, 9324.102539,    1.180258,  540.303284,  131.014709,    0.810675,    0.387150,     70852,               0,000,000
014,     17229,   17229,    0.366553,   10.000000, 9867.211914,  132.252060, 9342.511719,    1.125157,  523.605469,  129.954575,    0.855167,    0.385933,     68856,               0,000,000
015,     17229,   17229,    0.362315,   10.000000, 9863.566406,  134.944260, 9251.609375,    1.344556,  610.829529,  132.367630,    0.829719,    0.386430,     80085,               0,000,000
000,     17299,   17299,    0.295642,   10.000000, 9890.773438,  109.030701, 9440.128906,    1.172068,  449.653320,  106.757309,    0.738073,    0.397860,     73154,               0,000,001
001,     17298,   17298,    0.292855,   10.000000, 9888.931641,  109.962021, 9475.269531,    1.176953,  412.616425,  107.642410,    0.751188,    0.385842,     66213,               0,000,001
002,     17298,   17298,    0.294208,   10.000000, 9890.308594,  108.741867, 9451.240234,    1.159503,  438.098572,  106.506516,    0.726262,    0.399352,     71347,               0,000,001
003,     17298,   17298,    0.293587,   10.000000, 9895.578125,  103.323654, 9501.355469,    1.496835,  393.155426,  100.492996,    0.887807,    0.402985,     66682,               0,000,001
004,     17298,   17298,    0.293688,   10.000000, 9889.525391,  109.523735, 9475.255859,    1.150545,  413.294220,  107.283936,    0.715848,    0.400437,     66544,               0,000,001
005,     17299,   17299,    0.294628,   10.000000, 9890.827148,  108.389938, 9438.907227,    1.129250,  450.949432,  106.140877,    0.816963,    0.445783,     73717,               0,000,001
006,     17299,   17299,    0.290843,   10.000000, 9890.683594,  109.086784, 9446.192383,    1.152592,  443.514038,  106.836884,    0.718820,    0.400620,     72172,               0,000,001
007,     17298,   17298,    0.294135,   10.000000, 9889.674805,  109.382050, 9440.535156,    1.145330,  448.191467,  107.177803,    2.146485,    0.399037,     72763,               0,000,001
008,     17298,   17298,    0.308648,   10.000000, 9862.652344,  135.313522, 9234.447266,    1.466718,  627.114929,  132.596817,    0.800775,    0.395422,     81824,               0,000,001
009,     17298,   17298,    0.297928,   10.000000, 9866.712891,  132.212646, 9278.725586,    1.191490,  586.977295,  129.872955,    0.750368,    0.401132,     77740,               0,000,001
010,     17299,   17299,    0.295417,   10.000000, 9862.723633,  136.544495, 9237.491211,    1.183697,  624.227234,  134.242447,    0.716720,    0.399497,     80369,               0,000,001
011,     17298,   17298,    0.308847,   10.000000, 9864.598633,  133.990143, 9326.732422,    1.175155,  536.844482,  131.716446,    0.748138,    0.399828,     70074,               0,000,001
012,     17298,   17298,    0.295467,   10.000000, 9864.681641,  133.959473, 9337.914062,    1.203598,  525.747559,  131.643509,    0.723092,    0.401418,     68641,               0,000,001
013,     17298,   17298,    0.292328,   10.000000, 9864.332031,  134.351425, 9322.430664,    1.195828,  540.893738,  132.074051,    0.709885,    0.401858,     70409,               0,000,001
014,     17298,   17298,    0.330520,   10.000000, 9866.295898,  133.055847, 9332.867188,    1.140023,  532.396729,  130.799301,    0.767767,    0.394068,     69811,               0,000,001
015,     17298,   17298,    0.317903,   10.000000, 9863.316406,  135.356873, 9313.505859,    1.203547,  548.776917,  133.031219,    0.738548,    0.393855,     71250,               0,000,001
000,     17128,   17128,    0.289119,   10.000000, 9890.726562,  108.671783, 9490.750977,    1.159376,  399.027802,  106.482124,    0.711523,    0.395768,     64232,               0,000,002
001,     17129,   17129,    0.285880,   10.000000, 9891.181641,  107.959579, 9454.006836,    1.157448,  436.154266,  105.669014,    0.743290,    0.382033,     70920,               0,000,002
002,     17128,   17128,    0.289357,   10.000000, 9890.535156,  108.297615, 9481.188477,    1.134145,  408.375854,  106.085136,    0.712455,    0.396693,     65909,               0,000,002
