tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,glock_tries,array_size(B),client_id,run,nlocks
000, 707919872,    5400,  511.219574,   20.000000,19378.158203,   57.986881,17813.074219,   11.178735, 1564.648804,   45.832478,   44.649948,   42.518776,    229040,          524288,000,000,000001
001,1389494272,   10600, 1120.102661,   20.000000,18662.468750,  121.099014,15716.999023,   23.020496, 2944.354004,   96.069748,   81.050781,   88.500252,    345570,          524288,000,000,000001
002,  26345472,     200,   21.530264,   20.000000, 9808.583008,    2.178578, 9764.539062,    0.445720,   44.007320,    1.689815,    1.493700,    1.549834,      5018,          524288,000,000,000001
003, 196739072,    1500,  164.857086,   20.000000,12334.214844,   16.177927,11842.641602,    3.288407,  491.430084,   12.577679,   11.400949,   11.587268,     58408,          524288,000,000,000001
004,  13238272,     100,   10.744260,   20.000000, 9558.469727,    1.093757, 9530.268555,    0.225501,   28.182173,    0.845492,    0.743991,    0.775963,      3320,          524288,000,000,000001
005, 681705472,    5200,  557.504761,   20.000000, 9256.636719,   60.149559, 8231.590820,   11.379910, 1024.597412,   47.773838,   40.224812,   44.136299,    116564,          524288,000,000,000001
006, 196476928,    1498,  161.154648,   20.000000,12381.923828,   16.227858,11954.307617,    3.373434,  427.482239,   12.562450,   11.330693,   11.569518,     50029,          524288,000,000,000001
007,  13238272,     100,   10.720622,   20.000000, 9598.750000,    1.096830, 9570.434570,    0.223625,   28.292839,    0.850282,    0.746705,    0.778310,      3286,          524288,000,000,000001
008, 704643072,    5375,  566.947449,   20.000000,19369.867188,   58.778587,17271.328125,   11.873942, 2097.975586,   45.874771,   40.564098,   41.737335,    204850,          524288,000,000,000001
009, 838991872,    6400,  678.905457,   20.000000,11715.049805,   73.148148, 9894.011719,   14.163669, 1820.376343,   57.758167,   53.360256,   52.737396,    177870,          524288,000,000,000001
010,  13369344,     101,    9.863296,   20.000000, 9471.668945,    1.227894, 9392.617188,    0.210289,   79.000275,    0.980967,    0.876335,    0.898328,      7942,          524288,000,000,000001
011,  39452672,     300,   32.334183,   20.000000, 9923.304688,    3.288025, 9836.505859,    0.674668,   86.733101,    2.537913,    2.394908,    2.316367,      8521,          524288,000,000,000001
012, 694812672,    5300,  555.900391,   20.000000,19225.095703,   57.651081,17109.037109,   11.741961, 2115.516602,   44.895401,   39.989521,   40.940903,    208565,          524288,000,000,000001
013,  13238272,     100,   11.155722,   20.000000, 4689.143555,    1.118135, 4662.292969,    0.226580,   26.840151,    0.871644,    0.752055,    0.799465,      2639,          524288,000,000,000001
014, 655622144,    5001,  537.343933,   20.000000, 8850.749023,   54.181679, 7846.683105,   11.049109, 1003.568970,   42.127598,   38.992908,   38.452530,     96592,          524288,000,000,000001
015, 183631872,    1400,  146.873993,   20.000000,12255.375000,   15.259967,11696.266602,    3.092602,  558.989685,   11.902874,   10.550727,   10.849710,     55726,          524288,000,000,000001
000,  91881472,     700,   67.797325,   20.000000,12279.295898,    7.453780,12101.428711,    1.475174,  177.797287,    5.846671,    5.271755,    5.436046,     26272,          524288,000,001,000001
001, 170524672,    1300,  137.787659,   20.000000,12561.564453,   17.634029,12208.426758,    2.833820,  352.996277,   14.547499,    9.852721,   13.440757,     41195,          524288,000,001,000001
002, 707919872,    5400,  571.361450,   20.000000,16837.156250,   64.820747,15067.402344,   11.816647, 1769.264404,   52.016060,   40.523525,   47.978340,    205715,          524288,000,001,000001
003, 183631872,    1400,  147.913361,   20.000000,19797.519531,   14.807966,19255.322266,    3.024825,  542.074158,   11.500430,   11.298728,   10.619429,     64199,          524288,000,001,000001
004, 327811072,    2500,  262.341309,   20.000000,19563.320312,   27.429924,18705.919922,    5.487645,  857.177307,   21.459719,   19.899530,   19.813524,     99842,          524288,000,001,000001
005, 655491072,    5000,  532.901062,   20.000000,16854.197266,   53.453362,15010.882812,   10.848755, 1842.890503,   41.636936,   37.262554,   38.392681,    217091,          524288,000,001,000001
006,  26345472,     200,   21.230667,   20.000000,12720.976562,    2.134296,12641.091797,    0.441905,   79.862610,    1.653489,    1.614394,    1.529133,      9536,          524288,000,001,000001
007,  13238272,     100,   11.969067,   20.000000, 3653.438721,    1.091913, 3631.291748,    0.236463,   22.136053,    0.833843,    0.745327,    0.766458,      2553,          524288,000,001,000001
008, 157417472,    1200,  128.228134,   20.000000,11951.845703,   13.254547,11500.246094,    2.701226,  451.464630,   10.315903,    9.127095,    9.354247,     43891,          524288,000,001,000001
009,  13238272,     100,   12.615109,   20.000000, 3565.997803,    1.287953,   38.791248,    0.254568, 3527.194580,    1.011468,    0.883847,    0.916802,       966,          524288,000,001,000001
010, 243400704,    1856,  197.574921,   20.000000,19777.751953,   20.432083,19057.703125,    4.024084,  719.872681,   16.051678,   14.696400,   14.656167,     70943,          524288,000,001,000001
011, 209846272,    1600,  164.337204,   20.000000,17151.138672,   17.268154,16393.611328,    3.509924,  757.371704,   13.456919,   13.438766,   12.296217,     75047,          524288,000,001,000001
012, 485097472,    3700,  400.595123,   20.000000,14471.137695,   40.163631,12800.252930,    8.278234, 1670.546509,   31.161079,   27.888157,   28.477280,    166296,          524288,000,001,000001
013, 314703872,    2400,  255.626801,   20.000000,19634.896484,   26.918751,18666.605469,    5.330015,  968.032104,   21.129183,   18.879469,   19.261547,     95392,          524288,000,001,000001
014,  13238272,     100,   10.827554,   20.000000,12815.780273,    1.115638,12744.143555,    0.227107,   71.625519,    0.869064,    0.753130,    0.795855,      7292,          524288,000,001,000001
015, 668598272,    5100,  528.717834,   20.000000,16814.681641,   55.183048,14454.469727,   11.197433, 2359.810303,   43.028206,   42.967854,   39.366982,    236356,          524288,000,001,000001
000,    131072,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,         0,          524288,000,002,000001
001, 209846272,    1600,  171.077881,   20.000000,19404.666016,   17.193672,18843.634766,    3.493042,  560.859680,   13.392373,   12.053802,   12.330769,     66095,          524288,000,002,000001
002,1061814272,    8100,  868.673767,   20.000000,13000.619141,   91.127686,10688.410156,   18.023884, 2311.478271,   71.607277,   63.592640,   66.074219,    268249,          524288,000,002,000001
003,  39452672,     300,   32.666069,   20.000000,14096.481445,    3.752875,13997.456055,    0.658491,   98.988678,    3.027235,    2.329478,    2.814610,     11783,          524288,000,002,000001
004, 183631872,    1400,  152.346069,   20.000000,19823.908203,   15.255268,19270.095703,    3.145451,  553.683716,   11.829425,   10.805993,   10.900860,     65160,          524288,000,002,000001
005, 209846272,    1600,  169.627243,   20.000000,19445.822266,   17.015539,18958.044922,    3.470217,  487.642181,   13.239043,   11.925603,   12.205112,     56761,          524288,000,002,000001
006, 170524672,    1300,  136.531296,   20.000000,19796.275391,   15.708633,19290.873047,    2.843612,  505.287994,   12.617475,   11.084310,   11.689758,     59116,          524288,000,002,000001
007, 173015040,    1319,  142.196960,   20.000000,19840.728516,   14.022886,19363.658203,    2.865831,  476.941010,   10.893303,    9.818485,   10.028797,     56002,          524288,000,002,000001
008,1061814272,    8100,  869.168274,   20.000000,12949.260742,   88.892822,10588.367188,   18.024586, 2360.133789,   69.305450,   61.529961,   62.971985,    224146,          524288,000,002,000001
009,1061814272,    8100,  865.000610,   20.000000,12890.018555,   97.455399,10292.878906,   18.039171, 2596.345215,   77.879662,   68.358078,   71.154778,    255787,          524288,000,002,000001
010, 209846272,    1600,  170.415894,   20.000000,19478.615234,   17.282103,18726.943359,    3.491324,  751.516785,   13.478777,   12.058987,   12.301675,     74931,          524288,000,002,000001
011,    131072,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,         0,          524288,000,002,000001
