tid,lock_impl_time(ms)
RUN 0
002, 23327.133
001, 23551.012
003, 23550.830
004, 23758.961
005, 23502.676
006, 23478.146
007, 23373.766
008, 23638.986
-----------------------------------------------------------------------------------------------

RUN 1
002, 23495.656
001, 23799.646
003, 23016.920
004, 23935.344
005, 23008.016
006, 23386.992
007, 23545.760
008, 23643.734
-----------------------------------------------------------------------------------------------

RUN 2
002, 24236.719
001, 24254.375
003, 21328.498
004, 24407.453
005, 21158.324
006, 23734.354
007, 24241.158
008, 23853.498
-----------------------------------------------------------------------------------------------

RUN 3
002, 23696.625
001, 23887.273
003, 22809.906
004, 23867.447
005, 22754.678
006, 23411.844
007, 23648.469
008, 23593.803
-----------------------------------------------------------------------------------------------

RUN 4
002, 23694.352
001, 23646.562
003, 22737.439
004, 23942.580
005, 22662.119
006, 23465.623
007, 23486.580
008, 23190.391
-----------------------------------------------------------------------------------------------

