tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR
000,00068179,00068179,010,00170765,00009478,00009478,001024,000,000,00000512
001,00067814,00067814,010,00174808,00009446,00009446,001024,000,000,00000512
002,00068251,00068251,010,00173085,00009564,00009564,001024,000,000,00000512
003,00067316,00067316,010,00170975,00009236,00009236,001024,000,000,00000512
004,00067200,00067200,010,00168386,00009482,00009482,001024,000,000,00000512
005,00067219,00067219,010,00168829,00009694,00009694,001024,000,000,00000512
006,00067400,00067400,010,00169451,00009431,00009431,001024,000,000,00000512
007,00067400,00067400,010,00169918,00009473,00009473,001024,000,000,00000512
008,00068751,00068751,010,00171174,00009547,00009547,001024,000,000,00000512
009,00071200,00071200,010,00180284,00009806,00009806,001024,000,000,00000512
010,00068900,00068900,010,00173146,00009761,00009761,001024,000,000,00000512
011,00068674,00068674,010,00173343,00009611,00009611,001024,000,000,00000512
012,00070502,00070502,010,00179917,00009611,00009611,001024,000,000,00000512
013,00071000,00071000,010,00179495,00009980,00009980,001024,000,000,00000512
014,00069000,00069000,010,00173214,00009848,00009848,001024,000,000,00000512
015,00070209,00070209,010,00178033,00009888,00009888,001024,000,000,00000512
016,00069600,00069600,010,00178425,00009310,00009310,001024,000,000,00000512
017,00069900,00069900,010,00176070,00009726,00009726,001024,000,000,00000512
018,00071100,00071100,010,00177149,00009746,00009746,001024,000,000,00000512
019,00070371,00070371,010,00178133,00009669,00009669,001024,000,000,00000512
020,00071300,00071300,010,00178390,00010155,00010155,001024,000,000,00000512
021,00069900,00069900,010,00175398,00009851,00009851,001024,000,000,00000512
022,00071101,00071101,010,00179223,00009861,00009861,001024,000,000,00000512
023,00070673,00070673,010,00179119,00009866,00009866,001024,000,000,00000512
024,00071424,00071424,010,00182587,00009861,00009861,001024,000,000,00000512
025,00070706,00070706,010,00181341,00009534,00009534,001024,000,000,00000512
026,00071300,00071300,010,00178323,00009810,00009810,001024,000,000,00000512
027,00071300,00071300,010,00178876,00010024,00010024,001024,000,000,00000512
028,00071100,00071100,010,00180105,00009831,00009831,001024,000,000,00000512
029,00070400,00070400,010,00176396,00009890,00009890,001024,000,000,00000512
030,00070922,00070922,010,00181511,00009808,00009808,001024,000,000,00000512
031,00070100,00070100,010,00176232,00009804,00009804,001024,000,000,00000512
000,00154705,00154705,010,00200521,00038134,00038134,001024,001,000,00000512
001,00154572,00154572,010,00202220,00038352,00038352,001024,001,000,00000512
002,00154667,00154667,010,00199910,00038381,00038381,001024,001,000,00000512
003,00155052,00155052,010,00201524,00038091,00038091,001024,001,000,00000512
004,00154486,00154486,010,00200260,00038305,00038305,001024,001,000,00000512
005,00154376,00154376,010,00198392,00038278,00038278,001024,001,000,00000512
006,00155279,00155279,010,00203250,00038110,00038110,001024,001,000,00000512
007,00156541,00156541,010,00206014,00038300,00038300,001024,001,000,00000512
008,00155344,00155344,010,00201932,00038137,00038137,001024,001,000,00000512
009,00156208,00156208,010,00205291,00038147,00038147,001024,001,000,00000512
010,00156053,00156053,010,00201515,00038454,00038454,001024,001,000,00000512
011,00155412,00155412,010,00203620,00038451,00038451,001024,001,000,00000512
012,00156432,00156432,010,00202953,00038424,00038424,001024,001,000,00000512
013,00155941,00155941,010,00202357,00038524,00038524,001024,001,000,00000512
014,00155145,00155145,010,00201097,00038169,00038169,001024,001,000,00000512
015,00155547,00155547,010,00204424,00038207,00038207,001024,001,000,00000512
016,00156096,00156096,010,00202067,00038554,00038554,001024,001,000,00000512
