lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0007334,0001001,0000150,0001005,0013695,0006532,0013646,001024,001,000,0512
0012313,0001124,0000942,0001017,0019827,0011272,0019527,001024,001,000,0512
0008346,0000982,0000141,0001005,0015459,0007584,0015409,001024,002,000,0512
0013715,0001130,0000992,0001012,0026550,0012754,0026330,001024,002,000,0512
0008446,0001001,0000191,0001005,0015609,0007634,0015540,001024,003,000,0512
0014167,0001145,0001222,0001014,0025287,0013024,0025027,001024,003,000,0512
0007353,0001001,0000150,0001005,0013736,0006562,0013686,001024,004,000,0512
0013575,0001139,0001052,0001017,0022302,0012233,0022011,001024,004,000,0512
0007293,0001001,0000140,0001005,0013665,0006493,0013616,001024,001,001,0512
0012393,0001132,0000981,0001017,0019828,0011321,0019597,001024,001,001,0512
0008315,0001001,0000141,0001005,0015399,0007545,0015349,001024,002,001,0512
0013786,0001132,0000971,0001012,0026129,0012814,0025889,001024,002,001,0512
0008435,0001001,0000190,0001005,0015599,0007585,0015539,001024,003,001,0512
0014267,0001143,0001222,0001014,0026480,0013125,0026190,001024,003,001,0512
0007344,0001001,0000150,0001005,0013786,0006542,0013736,001024,004,001,0512
0013806,0001140,0001022,0001015,0022622,0012373,0022342,001024,004,001,0512
0007324,0001001,0000140,0001005,0013605,0006522,0013555,001024,001,002,0512
0012494,0001112,0000932,0001017,0019797,0011432,0019527,001024,001,002,0512
0008375,0001001,0000140,0001005,0015449,0007614,0015409,001024,002,002,0512
0013947,0001129,0001012,0001012,0027461,0012985,0027191,001024,002,002,0512
0007394,0001001,0000150,0001005,0013816,0006592,0013766,001024,003,002,0512
0013796,0001109,0000992,0001015,0022612,0012433,0022352,001024,003,002,0512
0008466,0001001,0000190,0001005,0015599,0007645,0015539,001024,004,002,0512
0014157,0001153,0001283,0001013,0025217,0013045,0024937,001024,004,002,0512
