lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0007625,0000080,0001913,0001005,0005380,0007223,0005922,001024,001,000,0001
0010490,0186650,0003366,0001009,0008456,0009859,0009428,001024,001,000,0001
0007584,0000080,0001734,0001005,0005380,0007144,0005921,001024,001,001,0001
0010390,0178604,0003336,0001008,0008425,0009788,0009258,001024,001,001,0001
0007534,0000080,0001723,0001005,0005360,0007114,0005911,001024,001,002,0001
0010469,0179900,0003015,0001009,0008205,0009808,0009468,001024,001,002,0001
0007614,0000090,0001743,0001005,0005381,0007223,0005931,001024,001,003,0001
0010480,0184822,0003006,0001009,0008346,0009829,0009347,001024,001,003,0001
0007595,0000080,0001913,0001005,0005381,0007203,0005931,001024,001,004,0001
0010449,0188178,0003256,0001009,0008697,0009818,0009628,001024,001,004,0001
0007484,0000351,0000100,0001007,0006021,0007033,0006513,001024,001,000,0512
0016271,0001041,0001793,0001015,0018475,0015800,0022272,001024,001,000,0512
0009418,0000350,0000100,0001009,0008526,0008957,0010570,001024,001,001,0512
0017593,0001055,0001883,0001016,0021501,0017092,0024255,001024,001,001,0512
0007454,0000351,0000100,0001007,0005961,0006993,0006442,001024,001,002,0512
0016261,0001041,0001784,0001015,0018625,0015800,0022242,001024,001,002,0512
0007464,0000351,0000100,0001007,0005931,0007013,0006422,001024,001,003,0512
0016241,0001038,0001784,0001015,0018094,0015770,0022132,001024,001,003,0512
0009468,0000350,0000101,0001009,0008606,0009007,0010651,001024,001,004,0512
0017593,0001055,0001894,0001016,0021631,0017092,0024406,001024,001,004,0512
