tid,wait_acq(ms),wait_rel(ms),client_id,run
000,  0.001103,  0.000545,000,000
000,  0.000105,  0.000111,000,000
000,  0.000044,  0.000118,000,000
000,  0.000044,  0.000119,000,000
000,  0.000044,  0.000115,000,000
000,  0.000046,  0.000107,000,000
000,  0.000046,  0.000113,000,000
000,  0.000046,  0.000128,000,000
000,  0.000054,  0.000098,000,000
000,  0.000049,  0.000099,000,000
000,  0.000049,  0.000109,000,000
000,  0.000046,  0.000108,000,000
000,  0.000052,  0.000112,000,000
000,  0.000046,  0.000099,000,000
000,  0.000046,  0.000099,000,000
000,  0.000052,  0.000115,000,000
000,  0.000048,  0.000112,000,000
000,  0.000045,  0.000105,000,000
000,  0.000051,  0.000099,000,000
000,  0.000045,  0.000098,000,000
000,  0.000000,  0.000000,000,001
000,  0.000000,  0.000000,000,001
000,  0.000000,  0.000000,000,001
000,  0.000000,  0.000000,000,001
000,  0.000000,  0.000000,000,001
000,  0.000000,  0.000000,000,001
000,  0.000000,  0.000000,000,001
000,  0.000000,  0.000000,000,001
000,  0.000000,  0.000000,000,001
000,  0.000000,  0.000000,000,001
000,  0.000000,  0.000000,000,001
000,  0.000000,  0.000000,000,001
000,  0.000000,  0.000000,000,001
000,  0.000000,  0.000000,000,001
000,  0.000000,  0.000000,000,001
000,  0.000000,  0.000000,000,001
000,  0.000000,  0.000000,000,001
000,  0.000000,  0.000000,000,001
000,  0.000000,  0.000000,000,001
000,  0.000000,  0.000000,000,001
000,  0.000061,  0.000203,000,002
000,  0.000054,  0.000118,000,002
000,  0.000045,  0.000125,000,002
000,  0.000052,  0.000106,000,002
000,  0.000053,  0.000112,000,002
000,  0.000045,  0.000118,000,002
000,  0.000045,  0.000111,000,002
000,  0.000045,  0.000106,000,002
000,  0.000052,  0.000100,000,002
000,  0.000044,  0.000112,000,002
000,  0.000054,  0.000114,000,002
000,  0.000066,  0.000111,000,002
000,  0.000047,  0.000114,000,002
000,  0.000048,  0.000112,000,002
000,  0.000044,  0.000111,000,002
000,  0.000045,  0.000112,000,002
000,  0.000044,  0.000104,000,002
000,  0.000044,  0.000108,000,002
000,  0.000044,  0.000111,000,002
000,  0.000046,  0.000105,000,002
