tid,loop_in_cs,lock_acquires,duration,glock_tries,array_size(B),nodeID,run,lockNR
000,00162625,00162625,010,00443411,001024,001,000,0256
001,00162188,00162188,010,00443181,001024,001,000,0256
002,00162370,00162370,010,00443895,001024,001,000,0256
003,00162270,00162270,010,00442721,001024,001,000,0256
004,00162167,00162167,010,00443867,001024,001,000,0256
005,00162097,00162097,010,00441189,001024,001,000,0256
006,00162332,00162332,010,00442167,001024,001,000,0256
007,00161668,00161668,010,00440862,001024,001,000,0256
008,00162080,00162080,010,00442922,001024,001,000,0256
009,00162045,00162045,010,00440320,001024,001,000,0256
010,00162015,00162015,010,00442858,001024,001,000,0256
011,00161895,00161895,010,00441219,001024,001,000,0256
012,00162194,00162194,010,00440873,001024,001,000,0256
013,00161629,00161629,010,00440698,001024,001,000,0256
014,00161924,00161924,010,00442541,001024,001,000,0256
015,00161600,00161600,010,00440662,001024,001,000,0256
016,00161599,00161599,010,00439980,001024,001,000,0256
017,00161911,00161911,010,00441476,001024,001,000,0256
018,00161855,00161855,010,00439961,001024,001,000,0256
019,00161624,00161624,010,00441831,001024,001,000,0256
020,00161750,00161750,010,00440582,001024,001,000,0256
021,00162080,00162080,010,00441133,001024,001,000,0256
022,00161342,00161342,010,00439474,001024,001,000,0256
023,00161917,00161917,010,00440364,001024,001,000,0256
024,00161625,00161625,010,00440351,001024,001,000,0256
025,00161812,00161812,010,00440989,001024,001,000,0256
026,00161332,00161332,010,00441278,001024,001,000,0256
027,00161634,00161634,010,00440739,001024,001,000,0256
028,00161282,00161282,010,00439053,001024,001,000,0256
029,00161521,00161521,010,00439829,001024,001,000,0256
030,00161079,00161079,010,00437892,001024,001,000,0256
031,00161449,00161449,010,00440566,001024,001,000,0256
000,00163136,00163136,010,00441946,001024,002,000,0256
001,00162947,00162947,010,00442131,001024,002,000,0256
002,00162702,00162702,010,00442633,001024,002,000,0256
003,00162807,00162807,010,00443267,001024,002,000,0256
004,00162394,00162394,010,00441794,001024,002,000,0256
005,00162680,00162680,010,00443190,001024,002,000,0256
006,00162962,00162962,010,00441292,001024,002,000,0256
007,00162949,00162949,010,00442526,001024,002,000,0256
008,00162393,00162393,010,00441632,001024,002,000,0256
009,00161971,00161971,010,00440858,001024,002,000,0256
010,00162585,00162585,010,00442271,001024,002,000,0256
011,00162548,00162548,010,00442559,001024,002,000,0256
012,00162773,00162773,010,00442147,001024,002,000,0256
013,00162537,00162537,010,00440262,001024,002,000,0256
014,00162141,00162141,010,00441582,001024,002,000,0256
