tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR,la,pinning,cache_misses
008,00058263,00058263,010,00016928,00041335,00041335,001024,000,001,00000001,00058263,02,000239693208
009,00050955,00050955,010,00014031,00036924,00036924,001024,000,001,00000001,00050955,02,000299799976
010,00057700,00057700,010,00016347,00041353,00041353,001024,000,001,00000001,00057700,02,000236685017
011,00051663,00051663,010,00015062,00036601,00036601,001024,000,001,00000001,00051663,02,000299342458
012,00050800,00050800,010,00014495,00036305,00036305,001024,000,001,00000001,00050800,02,000299295801
013,00057300,00057300,010,00016483,00040817,00040817,001024,000,001,00000001,00057300,02,000237157068
014,00061181,00061181,010,00017666,00043515,00043515,001024,000,001,00000001,00061181,02,000231934020
015,00058354,00058354,010,00016678,00041676,00041676,001024,000,001,00000001,00058354,02,000238544876
016,00061184,00061184,010,00017814,00043370,00043370,001024,000,001,00000001,00061184,02,000230567095
017,00052575,00052575,010,00015650,00036925,00036925,001024,000,001,00000001,00052575,02,000301220210
018,00051400,00051400,010,00014359,00037041,00037041,001024,000,001,00000001,00051400,02,000303460446
019,00052500,00052500,010,00015047,00037453,00037453,001024,000,001,00000001,00052500,02,000297003358
020,00052647,00052647,010,00015632,00037015,00037015,001024,000,001,00000001,00052647,02,000307051361
021,00052100,00052100,010,00015121,00036979,00036979,001024,000,001,00000001,00052100,02,000297823785
022,00061000,00061000,010,00017681,00043319,00043319,001024,000,001,00000001,00061000,02,000231897944
023,00061157,00061157,010,00017722,00043435,00043435,001024,000,001,00000001,00061157,02,000230050911
024,00060800,00060800,010,00017467,00043333,00043333,001024,000,001,00000001,00060800,02,000231907185
025,00053000,00053000,010,00015545,00037455,00037455,001024,000,001,00000001,00053000,02,000297152775
026,00060983,00060983,010,00017890,00043093,00043093,001024,000,001,00000001,00060983,02,000228670363
027,00052547,00052547,010,00015354,00037193,00037193,001024,000,001,00000001,00052547,02,000297468399
028,00061106,00061106,010,00017497,00043609,00043609,001024,000,001,00000001,00061106,02,000235192250
029,00052327,00052327,010,00015423,00036904,00036904,001024,000,001,00000001,00052327,02,000299123513
030,00060600,00060600,010,00017585,00043015,00043015,001024,000,001,00000001,00060600,02,000236766862
031,00052900,00052900,010,00015271,00037629,00037629,001024,000,001,00000001,00052900,02,000295372646
000,00054700,00054700,010,00016540,00038160,00038160,001024,000,002,00000001,00054700,02,000299063902
001,00055500,00055500,010,00016445,00039055,00039055,001024,000,002,00000001,00055500,02,000241262842
002,00055700,00055700,010,00016376,00039324,00039324,001024,000,002,00000001,00055700,02,000240861936
003,00054490,00054490,010,00015395,00039095,00039095,001024,000,002,00000001,00054490,02,000295709643
004,00055614,00055614,010,00015952,00039662,00039662,001024,000,002,00000001,00055614,02,000240295384
005,00054400,00054400,010,00015271,00039129,00039129,001024,000,002,00000001,00054400,02,000299917665
006,00054424,00054424,010,00015556,00038868,00038868,001024,000,002,00000001,00054424,02,000301632548
007,00055648,00055648,010,00016210,00039438,00039438,001024,000,002,00000001,00055648,02,000239571284
008,00054500,00054500,010,00015217,00039283,00039283,001024,000,002,00000001,00054500,02,000300321141
009,00055431,00055431,010,00016388,00039043,00039043,001024,000,002,00000001,00055431,02,000244165570
010,00055100,00055100,010,00015666,00039434,00039434,001024,000,002,00000001,00055100,02,000298733298
011,00054227,00054227,010,00015268,00038959,00038959,001024,000,002,00000001,00054227,02,000295129851
012,00055500,00055500,010,00015711,00039789,00039789,001024,000,002,00000001,00055500,02,000296000961
013,00056973,00056973,010,00015899,00041074,00041074,001024,000,002,00000001,00056973,02,000240384073
014,00057100,00057100,010,00016292,00040808,00040808,001024,000,002,00000001,00057100,02,000293608729
015,00055312,00055312,010,00015831,00039481,00039481,001024,000,002,00000001,00055312,02,000240989423
016,00057700,00057700,010,00016385,00041315,00041315,001024,000,002,00000001,00057700,02,000236945638
017,00056500,00056500,010,00016280,00040220,00040220,001024,000,002,00000001,00056500,02,000238725728
018,00058013,00058013,010,00017295,00040718,00040718,001024,000,002,00000001,00058013,02,000236578157
019,00056900,00056900,010,00016240,00040660,00040660,001024,000,002,00000001,00056900,02,000295245196
020,00056405,00056405,010,00016073,00040332,00040332,001024,000,002,00000001,00056405,02,000306593674
021,00058100,00058100,010,00016699,00041401,00041401,001024,000,002,00000001,00058100,02,000235708045
022,00057500,00057500,010,00016550,00040950,00040950,001024,000,002,00000001,00057500,02,000237033714
023,00057800,00057800,010,00017176,00040624,00040624,001024,000,002,00000001,00057800,02,000236533003
024,00056348,00056348,010,00016207,00040141,00040141,001024,000,002,00000001,00056348,02,000291559377
025,00058100,00058100,010,00016856,00041244,00041244,001024,000,002,00000001,00058100,02,000233208744
026,00057135,00057135,010,00017127,00040008,00040008,001024,000,002,00000001,00057135,02,000294082508
027,00056700,00056700,010,00015961,00040739,00040739,001024,000,002,00000001,00056700,02,000293414810
028,00056500,00056500,010,00015626,00040874,00040874,001024,000,002,00000001,00056500,02,000293545083
029,00056160,00056160,010,00016713,00039447,00039447,001024,000,002,00000001,00056160,02,000293997882
030,00057700,00057700,010,00016940,00040760,00040760,001024,000,002,00000001,00057700,02,000236337176
031,00057960,00057960,010,00017482,00040478,00040478,001024,000,002,00000001,00057960,02,000249849198
000,00053690,00053690,010,00051550,00002140,00002140,001024,000,000,00000032,00053690,02,000304892411
001,00053548,00053548,010,00051356,00002192,00002192,001024,000,000,00000032,00053548,02,000306868924
002,00053474,00053474,010,00051314,00002160,00002160,001024,000,000,00000032,00053474,02,000304149227
003,00053978,00053978,010,00051680,00002298,00002298,001024,000,000,00000032,00053978,02,000251487464
004,00053400,00053400,010,00051279,00002121,00002121,001024,000,000,00000032,00053400,02,000252216215
005,00053900,00053900,010,00051823,00002077,00002077,001024,000,000,00000032,00053900,02,000250911804
006,00053700,00053700,010,00051533,00002167,00002167,001024,000,000,00000032,00053700,02,000307876513
007,00054000,00054000,010,00051803,00002197,00002197,001024,000,000,00000032,00054000,02,000250748327
008,00053988,00053988,010,00051952,00002036,00002036,001024,000,000,00000032,00053988,02,000306281148
009,00053936,00053936,010,00051710,00002226,00002226,001024,000,000,00000032,00053936,02,000249874056
010,00054200,00054200,010,00052124,00002076,00002076,001024,000,000,00000032,00054200,02,000310529893
011,00054891,00054891,010,00052643,00002248,00002248,001024,000,000,00000032,00054891,02,000328336583
012,00054644,00054644,010,00052398,00002246,00002246,001024,000,000,00000032,00054644,02,000245089010
013,00054706,00054706,010,00052536,00002170,00002170,001024,000,000,00000032,00054706,02,000247718928
014,00054800,00054800,010,00052657,00002143,00002143,001024,000,000,00000032,00054800,02,000305583451
015,00056700,00056700,010,00054487,00002213,00002213,001024,000,000,00000032,00056700,02,000307407404
016,00055710,00055710,010,00053495,00002215,00002215,001024,000,000,00000032,00055710,02,000245463220
017,00056477,00056477,010,00054255,00002222,00002222,001024,000,000,00000032,00056477,02,000267995676
018,00056100,00056100,010,00053862,00002238,00002238,001024,000,000,00000032,00056100,02,000306909762
019,00056369,00056369,010,00054117,00002252,00002252,001024,000,000,00000032,00056369,02,000246457224
020,00056026,00056026,010,00053885,00002141,00002141,001024,000,000,00000032,00056026,02,000300670676
021,00056600,00056600,010,00054303,00002297,00002297,001024,000,000,00000032,00056600,02,000252741311
022,00056000,00056000,010,00053792,00002208,00002208,001024,000,000,00000032,00056000,02,000308373479
023,00056200,00056200,010,00053983,00002217,00002217,001024,000,000,00000032,00056200,02,000249677405
024,00055772,00055772,010,00053600,00002172,00002172,001024,000,000,00000032,00055772,02,000250380152
025,00056399,00056399,010,00054127,00002272,00002272,001024,000,000,00000032,00056399,02,000244882449
026,00056693,00056693,010,00054441,00002252,00002252,001024,000,000,00000032,00056693,02,000264202862
027,00056500,00056500,010,00054205,00002295,00002295,001024,000,000,00000032,00056500,02,000262446625
028,00056606,00056606,010,00054311,00002295,00002295,001024,000,000,00000032,00056606,02,000298689184
029,00056187,00056187,010,00053980,00002207,00002207,001024,000,000,00000032,00056187,02,000294904273
030,00055882,00055882,010,00053728,00002154,00002154,001024,000,000,00000032,00055882,02,000307961931
031,00055533,00055533,010,00053206,00002327,00002327,001024,000,000,00000032,00055533,02,000317329161
000,00052700,00052700,010,00050582,00002118,00002118,001024,000,001,00000032,00052700,02,000311615899
001,00053216,00053216,010,00051039,00002177,00002177,001024,000,001,00000032,00053216,02,000253440878
002,00052885,00052885,010,00050833,00002052,00002052,001024,000,001,00000032,00052885,02,000258922628
003,00052800,00052800,010,00050640,00002160,00002160,001024,000,001,00000032,00052800,02,000310946679
004,00052700,00052700,010,00050541,00002159,00002159,001024,000,001,00000032,00052700,02,000317813926
005,00053515,00053515,010,00051426,00002089,00002089,001024,000,001,00000032,00053515,02,000257290628
006,00052400,00052400,010,00050397,00002003,00002003,001024,000,001,00000032,00052400,02,000314185202
007,00055103,00055103,010,00052866,00002237,00002237,001024,000,001,00000032,00055103,02,000309721735
008,00056100,00056100,010,00053944,00002156,00002156,001024,000,001,00000032,00056100,02,000257055103
009,00055500,00055500,010,00053369,00002131,00002131,001024,000,001,00000032,00055500,02,000248337449
010,00053600,00053600,010,00051434,00002166,00002166,001024,000,001,00000032,00053600,02,000253756660
011,00055648,00055648,010,00053410,00002238,00002238,001024,000,001,00000032,00055648,02,000286722838
012,00054900,00054900,010,00052774,00002126,00002126,001024,000,001,00000032,00054900,02,000306826378
013,00055200,00055200,010,00052991,00002209,00002209,001024,000,001,00000032,00055200,02,000313163455
014,00053000,00053000,010,00050811,00002189,00002189,001024,000,001,00000032,00053000,02,000310041196
015,00055200,00055200,010,00053113,00002087,00002087,001024,000,001,00000032,00055200,02,000315823375
016,00054505,00054505,010,00052437,00002068,00002068,001024,000,001,00000032,00054505,02,000308229719
017,00054872,00054872,010,00052786,00002086,00002086,001024,000,001,00000032,00054872,02,000349850173
018,00055637,00055637,010,00053465,00002172,00002172,001024,000,001,00000032,00055637,02,000259155454
019,00055940,00055940,010,00053640,00002300,00002300,001024,000,001,00000032,00055940,02,000250896813
020,00054307,00054307,010,00052079,00002228,00002228,001024,000,001,00000032,00054307,02,000250772823
021,00055800,00055800,010,00053516,00002284,00002284,001024,000,001,00000032,00055800,02,000253255049
022,00055827,00055827,010,00053699,00002128,00002128,001024,000,001,00000032,00055827,02,000257716147
023,00053502,00053502,010,00051390,00002112,00002112,001024,000,001,00000032,00053502,02,000252370699
024,00054614,00054614,010,00052456,00002158,00002158,001024,000,001,00000032,00054614,02,000314209901
025,00055900,00055900,010,00053574,00002326,00002326,001024,000,001,00000032,00055900,02,000252527500
026,00056013,00056013,010,00053746,00002267,00002267,001024,000,001,00000032,00056013,02,000286143474
027,00054602,00054602,010,00052357,00002245,00002245,001024,000,001,00000032,00054602,02,000260241285
028,00054805,00054805,010,00052639,00002166,00002166,001024,000,001,00000032,00054805,02,000312236527
029,00053000,00053000,010,00050954,00002046,00002046,001024,000,001,00000032,00053000,02,000308029396
030,00053139,00053139,010,00051127,00002012,00002012,001024,000,001,00000032,00053139,02,000319653419
031,00055600,00055600,010,00053345,00002255,00002255,001024,000,001,00000032,00055600,02,000309790135
000,00056121,00056121,010,00053871,00002250,00002250,001024,000,002,00000032,00056121,02,000266469577
001,00054300,00054300,010,00052048,00002252,00002252,001024,000,002,00000032,00054300,02,000219737628
002,00055090,00055090,010,00052800,00002290,00002290,001024,000,002,00000032,00055090,02,000217160119
003,00056600,00056600,010,00054304,00002296,00002296,001024,000,002,00000032,00056600,02,000266557130
004,00055100,00055100,010,00052855,00002245,00002245,001024,000,002,00000032,00055100,02,000214478109
005,00056617,00056617,010,00054220,00002397,00002397,001024,000,002,00000032,00056617,02,000267922910
006,00054584,00054584,010,00052309,00002275,00002275,001024,000,002,00000032,00054584,02,000216053511
007,00055500,00055500,010,00053205,00002295,00002295,001024,000,002,00000032,00055500,02,000272280341
008,00055400,00055400,010,00053051,00002349,00002349,001024,000,002,00000032,00055400,02,000270254430
009,00055632,00055632,010,00053396,00002236,00002236,001024,000,002,00000032,00055632,02,000267973000
010,00056700,00056700,010,00054377,00002323,00002323,001024,000,002,00000032,00056700,02,000267552895
011,00056700,00056700,010,00054261,00002439,00002439,001024,000,002,00000032,00056700,02,000240851023
012,00056560,00056560,010,00054185,00002375,00002375,001024,000,002,00000032,00056560,02,000267067362
013,00055900,00055900,010,00053574,00002326,00002326,001024,000,002,00000032,00055900,02,000212617322
014,00057800,00057800,010,00055379,00002421,00002421,001024,000,002,00000032,00057800,02,000214324643
015,00055457,00055457,010,00053229,00002228,00002228,001024,000,002,00000032,00055457,02,000218487485
016,00056192,00056192,010,00053836,00002356,00002356,001024,000,002,00000032,00056192,02,000214372478
017,00058708,00058708,010,00056265,00002443,00002443,001024,000,002,00000032,00058708,02,000285922638
018,00057890,00057890,010,00055494,00002396,00002396,001024,000,002,00000032,00057890,02,000217090906
019,00058689,00058689,010,00056254,00002435,00002435,001024,000,002,00000032,00058689,02,000267921498
020,00057700,00057700,010,00055361,00002339,00002339,001024,000,002,00000032,00057700,02,000209168042
021,00057648,00057648,010,00055217,00002431,00002431,001024,000,002,00000032,00057648,02,000216672077
022,00058100,00058100,010,00055840,00002260,00002260,001024,000,002,00000032,00058100,02,000268253203
023,00058400,00058400,010,00055975,00002425,00002425,001024,000,002,00000032,00058400,02,000271987597
024,00058447,00058447,010,00056111,00002336,00002336,001024,000,002,00000032,00058447,02,000259430013
025,00058420,00058420,010,00056093,00002327,00002327,001024,000,002,00000032,00058420,02,000264742133
026,00058300,00058300,010,00055806,00002494,00002494,001024,000,002,00000032,00058300,02,000275256761
027,00057647,00057647,010,00055236,00002411,00002411,001024,000,002,00000032,00057647,02,000215909383
028,00058400,00058400,010,00056039,00002361,00002361,001024,000,002,00000032,00058400,02,000268415131
029,00057500,00057500,010,00055212,00002288,00002288,001024,000,002,00000032,00057500,02,000216097128
030,00057500,00057500,010,00055139,00002361,00002361,001024,000,002,00000032,00057500,02,000217712065
031,00057300,00057300,010,00054859,00002441,00002441,001024,000,002,00000032,00057300,02,000218561696
000,00051987,00051987,010,00051460,00000527,00000527,001024,000,000,00000128,00051987,02,000315833464
001,00051797,00051797,010,00051301,00000496,00000496,001024,000,000,00000128,00051797,02,000314813306
002,00052900,00052900,010,00052366,00000534,00000534,001024,000,000,00000128,00052900,02,000272803002
003,00053100,00053100,010,00052528,00000572,00000572,001024,000,000,00000128,00053100,02,000272855726
004,00053700,00053700,010,00053135,00000565,00000565,001024,000,000,00000128,00053700,02,000276496610
005,00052077,00052077,010,00051535,00000542,00000542,001024,000,000,00000128,00052077,02,000312682410
006,00053158,00053158,010,00052621,00000537,00000537,001024,000,000,00000128,00053158,02,000269862083
007,00052162,00052162,010,00051637,00000525,00000525,001024,000,000,00000128,00052162,02,000318125365
008,00052209,00052209,010,00051717,00000492,00000492,001024,000,000,00000128,00052209,02,000316226333
009,00053300,00053300,010,00052727,00000573,00000573,001024,000,000,00000128,00053300,02,000318686067
010,00054000,00054000,010,00053484,00000516,00000516,001024,000,000,00000128,00054000,02,000266359155
011,00054700,00054700,010,00054121,00000579,00000579,001024,000,000,00000128,00054700,02,000281303727
012,00051600,00051600,010,00051087,00000513,00000513,001024,000,000,00000128,00051600,02,000317067203
013,00053600,00053600,010,00053012,00000588,00000588,001024,000,000,00000128,00053600,02,000264415834
014,00054900,00054900,010,00054343,00000557,00000557,001024,000,000,00000128,00054900,02,000268690470
015,00053267,00053267,010,00052713,00000554,00000554,001024,000,000,00000128,00053267,02,000316525968
016,00056240,00056240,010,00055723,00000517,00000517,001024,000,000,00000128,00056240,02,000268129574
017,00054194,00054194,010,00053617,00000577,00000577,001024,000,000,00000128,00054194,02,000329490360
018,00056500,00056500,010,00055952,00000548,00000548,001024,000,000,00000128,00056500,02,000271947153
019,00056100,00056100,010,00055517,00000583,00000583,001024,000,000,00000128,00056100,02,000267541460
020,00055700,00055700,010,00055146,00000554,00000554,001024,000,000,00000128,00055700,02,000269461703
021,00054164,00054164,010,00053609,00000555,00000555,001024,000,000,00000128,00054164,02,000314884653
022,00054319,00054319,010,00053748,00000571,00000571,001024,000,000,00000128,00054319,02,000312927938
023,00053950,00053950,010,00053385,00000565,00000565,001024,000,000,00000128,00053950,02,000311254709
024,00056400,00056400,010,00055793,00000607,00000607,001024,000,000,00000128,00056400,02,000265895101
025,00055900,00055900,010,00055330,00000570,00000570,001024,000,000,00000128,00055900,02,000275288265
026,00056000,00056000,010,00055392,00000608,00000608,001024,000,000,00000128,00056000,02,000273945797
027,00054217,00054217,010,00053647,00000570,00000570,001024,000,000,00000128,00054217,02,000314304851
028,00054156,00054156,010,00053590,00000566,00000566,001024,000,000,00000128,00054156,02,000316110172
029,00054200,00054200,010,00053632,00000568,00000568,001024,000,000,00000128,00054200,02,000308740553
030,00055900,00055900,010,00055326,00000574,00000574,001024,000,000,00000128,00055900,02,000278999932
031,00054220,00054220,010,00053711,00000509,00000509,001024,000,000,00000128,00054220,02,000321601202
000,00057902,00057902,010,00057294,00000608,00000608,001024,000,001,00000128,00057902,02,000265685422
001,00051100,00051100,010,00050608,00000492,00000492,001024,000,001,00000128,00051100,02,000318742043
002,00050600,00050600,010,00050124,00000476,00000476,001024,000,001,00000128,00050600,02,000314636452
003,00050600,00050600,010,00050044,00000556,00000556,001024,000,001,00000128,00050600,02,000313720164
004,00050499,00050499,010,00050014,00000485,00000485,001024,000,001,00000128,00050499,02,000320596252
005,00050833,00050833,010,00050282,00000551,00000551,001024,000,001,00000128,00050833,02,000318108386
006,00051600,00051600,010,00051071,00000529,00000529,001024,000,001,00000128,00051600,02,000316812206
007,00057664,00057664,010,00057049,00000615,00000615,001024,000,001,00000128,00057664,02,000271226898
008,00057600,00057600,010,00057018,00000582,00000582,001024,000,001,00000128,00057600,02,000270540798
009,00058938,00058938,010,00058329,00000609,00000609,001024,000,001,00000128,00058938,02,000264711296
010,00058941,00058941,010,00058313,00000628,00000628,001024,000,001,00000128,00058941,02,000270133518
011,00050700,00050700,010,00050178,00000522,00000522,001024,000,001,00000128,00050700,02,000333296372
012,00060873,00060873,010,00060204,00000669,00000669,001024,000,001,00000128,00060873,02,000260843838
013,00052735,00052735,010,00052152,00000583,00000583,001024,000,001,00000128,00052735,02,000317221073
014,00060400,00060400,010,00059754,00000646,00000646,001024,000,001,00000128,00060400,02,000255310287
015,00052500,00052500,010,00051969,00000531,00000531,001024,000,001,00000128,00052500,02,000313471748
016,00052700,00052700,010,00052128,00000572,00000572,001024,000,001,00000128,00052700,02,000315237066
017,00060823,00060823,010,00060164,00000659,00000659,001024,000,001,00000128,00060823,02,000275639763
018,00058114,00058114,010,00057493,00000621,00000621,001024,000,001,00000128,00058114,02,000266691756
019,00060600,00060600,010,00059901,00000699,00000699,001024,000,001,00000128,00060600,02,000261217034
020,00051679,00051679,010,00051131,00000548,00000548,001024,000,001,00000128,00051679,02,000319716278
021,00061000,00061000,010,00060408,00000592,00000592,001024,000,001,00000128,00061000,02,000267759565
022,00052844,00052844,010,00052296,00000548,00000548,001024,000,001,00000128,00052844,02,000312841388
023,00057747,00057747,010,00057158,00000589,00000589,001024,000,001,00000128,00057747,02,000265371905
024,00052300,00052300,010,00051722,00000578,00000578,001024,000,001,00000128,00052300,02,000304632310
025,00060820,00060820,010,00060196,00000624,00000624,001024,000,001,00000128,00060820,02,000262151123
026,00052900,00052900,010,00052357,00000543,00000543,001024,000,001,00000128,00052900,02,000327519974
027,00060634,00060634,010,00060006,00000628,00000628,001024,000,001,00000128,00060634,02,000219657356
028,00052255,00052255,010,00051724,00000531,00000531,001024,000,001,00000128,00052255,02,000317083078
029,00060809,00060809,010,00060196,00000613,00000613,001024,000,001,00000128,00060809,02,000268879694
030,00060400,00060400,010,00059851,00000549,00000549,001024,000,001,00000128,00060400,02,000272158949
031,00052600,00052600,010,00052037,00000563,00000563,001024,000,001,00000128,00052600,02,000317895196
000,00053966,00053966,010,00053416,00000550,00000550,001024,000,002,00000128,00053966,02,000319582754
001,00054943,00054943,010,00054380,00000563,00000563,001024,000,002,00000128,00054943,02,000259310828
002,00053600,00053600,010,00053069,00000531,00000531,001024,000,002,00000128,00053600,02,000317980602
003,00053300,00053300,010,00052698,00000602,00000602,001024,000,002,00000128,00053300,02,000315786735
004,00054900,00054900,010,00054332,00000568,00000568,001024,000,002,00000128,00054900,02,000255735854
005,00055000,00055000,010,00054374,00000626,00000626,001024,000,002,00000128,00055000,02,000261152658
006,00053800,00053800,010,00053277,00000523,00000523,001024,000,002,00000128,00053800,02,000320099309
007,00055386,00055386,010,00054797,00000589,00000589,001024,000,002,00000128,00055386,02,000250700607
008,00055400,00055400,010,00054809,00000591,00000591,001024,000,002,00000128,00055400,02,000253818347
009,00054142,00054142,010,00053567,00000575,00000575,001024,000,002,00000128,00054142,02,000316023414
010,00053934,00053934,010,00053384,00000550,00000550,001024,000,002,00000128,00053934,02,000323585544
011,00055600,00055600,010,00054999,00000601,00000601,001024,000,002,00000128,00055600,02,000288975875
012,00055300,00055300,010,00054696,00000604,00000604,001024,000,002,00000128,00055300,02,000317606827
013,00054400,00054400,010,00053840,00000560,00000560,001024,000,002,00000128,00054400,02,000318771697
014,00056500,00056500,010,00055920,00000580,00000580,001024,000,002,00000128,00056500,02,000255066216
015,00058427,00058427,010,00057778,00000649,00000649,001024,000,002,00000128,00058427,02,000254613531
016,00055779,00055779,010,00055234,00000545,00000545,001024,000,002,00000128,00055779,02,000315303151
017,00055917,00055917,010,00055318,00000599,00000599,001024,000,002,00000128,00055917,02,000352779066
018,00058200,00058200,010,00057606,00000594,00000594,001024,000,002,00000128,00058200,02,000254300307
019,00056200,00056200,010,00055601,00000599,00000599,001024,000,002,00000128,00056200,02,000255336044
020,00055800,00055800,010,00055199,00000601,00000601,001024,000,002,00000128,00055800,02,000314316842
021,00057988,00057988,010,00057429,00000559,00000559,001024,000,002,00000128,00057988,02,000253702545
022,00056300,00056300,010,00055725,00000575,00000575,001024,000,002,00000128,00056300,02,000321891385
023,00058199,00058199,010,00057604,00000595,00000595,001024,000,002,00000128,00058199,02,000251208819
024,00055600,00055600,010,00055064,00000536,00000536,001024,000,002,00000128,00055600,02,000314556696
025,00057625,00057625,010,00056962,00000663,00000663,001024,000,002,00000128,00057625,02,000247338048
026,00056245,00056245,010,00055666,00000579,00000579,001024,000,002,00000128,00056245,02,000338109105
027,00057651,00057651,010,00057029,00000622,00000622,001024,000,002,00000128,00057651,02,000251149345
028,00058033,00058033,010,00057417,00000616,00000616,001024,000,002,00000128,00058033,02,000249904884
029,00056377,00056377,010,00055784,00000593,00000593,001024,000,002,00000128,00056377,02,000310828838
030,00057400,00057400,010,00056809,00000591,00000591,001024,000,002,00000128,00057400,02,000262879177
031,00055700,00055700,010,00055130,00000570,00000570,001024,000,002,00000128,00055700,02,000319793780
000,00054280,00054280,010,00054142,00000138,00000138,001024,000,000,00000512,00054280,02,000310973772
001,00055600,00055600,010,00055471,00000129,00000129,001024,000,000,00000512,00055600,02,000260282595
002,00054300,00054300,010,00054138,00000162,00000162,001024,000,000,00000512,00054300,02,000311892835
003,00055639,00055639,010,00055478,00000161,00000161,001024,000,000,00000512,00055639,02,000267049426
004,00053653,00053653,010,00053509,00000144,00000144,001024,000,000,00000512,00053653,02,000312767531
005,00054000,00054000,010,00053869,00000131,00000131,001024,000,000,00000512,00054000,02,000305528299
006,00055500,00055500,010,00055367,00000133,00000133,001024,000,000,00000512,00055500,02,000259150597
007,00055400,00055400,010,00055266,00000134,00000134,001024,000,000,00000512,00055400,02,000265135366
008,00054481,00054481,010,00054346,00000135,00000135,001024,000,000,00000512,00054481,02,000307668182
009,00055950,00055950,010,00055786,00000164,00000164,001024,000,000,00000512,00055950,02,000258163138
010,00054600,00054600,010,00054455,00000145,00000145,001024,000,000,00000512,00054600,02,000310875545
011,00056043,00056043,010,00055883,00000160,00000160,001024,000,000,00000512,00056043,02,000296418633
012,00056800,00056800,010,00056633,00000167,00000167,001024,000,000,00000512,00056800,02,000262048111
